ID...1.WT	GeneID	geneSymbol	chr.WT	strand.WT	longExonStart_0base.WT	longExonEnd.WT	shortES.WT	shortEE.WT	flankingES.WT	flankingEE.WT	ID...12.WT	IJC_SAMPLE_1.WT	SJC_SAMPLE_1.WT	IJC_SAMPLE_2.WT	SJC_SAMPLE_2.WT	IncFormLen.WT	SkipFormLen.WT	PValue.WT	FDR.WT	IncLevel1.WT	IncLevel2.WT	IncLevelDifference.WT	across_short_boundary_count.WT	long_to_flanking_count.WT	exclusive_to_long_count.WT	short_to_flanking_count.WT	EventType	event_id	FDR_num.WT	dPSI_num.WT	mean_psi_ctrl.WT	mean_psi_case.WT	reads_cond1.WT	reads_cond2.WT	total_reads.WT	1stExonStart_0base.WT	1stExonEnd.WT	2ndExonStart_0base.WT	2ndExonEnd.WT	upstreamES.WT	upstreamEE.WT	downstreamES.WT	downstreamEE.WT	ID...14.WT	upstream_to_first_count.WT	first_to_downstream_count.WT	first_count.WT	upstream_to_second_count.WT	second_to_downstream_count.WT	second_count.WT	riExonStart_0base.WT	riExonEnd.WT	upstream_to_intron_count.WT	intron_to_downstream_count.WT	intron_count.WT	upstream_to_downstream_count.WT	exonStart_0base.WT	exonEnd.WT	upstream_to_target_count.WT	target_to_downstream_count.WT	target_count.WT	ID...1.UFM	chr.UFM	strand.UFM	longExonStart_0base.UFM	longExonEnd.UFM	shortES.UFM	shortEE.UFM	flankingES.UFM	flankingEE.UFM	ID...12.UFM	IJC_SAMPLE_1.UFM	SJC_SAMPLE_1.UFM	IJC_SAMPLE_2.UFM	SJC_SAMPLE_2.UFM	IncFormLen.UFM	SkipFormLen.UFM	PValue.UFM	FDR.UFM	IncLevel1.UFM	IncLevel2.UFM	IncLevelDifference.UFM	across_short_boundary_count.UFM	long_to_flanking_count.UFM	exclusive_to_long_count.UFM	short_to_flanking_count.UFM	FDR_num.UFM	dPSI_num.UFM	mean_psi_ctrl.UFM	mean_psi_case.UFM	reads_cond1.UFM	reads_cond2.UFM	total_reads.UFM	1stExonStart_0base.UFM	1stExonEnd.UFM	2ndExonStart_0base.UFM	2ndExonEnd.UFM	upstreamES.UFM	upstreamEE.UFM	downstreamES.UFM	downstreamEE.UFM	ID...14.UFM	upstream_to_first_count.UFM	first_to_downstream_count.UFM	first_count.UFM	upstream_to_second_count.UFM	second_to_downstream_count.UFM	second_count.UFM	riExonStart_0base.UFM	riExonEnd.UFM	upstream_to_intron_count.UFM	intron_to_downstream_count.UFM	intron_count.UFM	upstream_to_downstream_count.UFM	exonStart_0base.UFM	exonEnd.UFM	upstream_to_target_count.UFM	target_to_downstream_count.UFM	target_count.UFM
7027	ENSG00000231925.14	TAPBP	chr6	-	NA	NA	NA	NA	NA	NA	7027	3,3,8	18,12,12	0,1,0	22,18,6	228	149	5.8407599749e-6	7.177462959135632e-5	0.098,0.14,0.303	0.0,0.035,0.0	0.169	NA	NA	NA	NA	RI	chr6|-|33304127|33305387|33304127|33304217|33304296|33305387	7.177462959135632e-5	0.169	0.18033333333333335	0.011666666666666669	56	47	103	NA	NA	NA	NA	33304127	33304217	33304296	33305387	NA	NA	NA	NA	NA	NA	NA	33304127	33305387	3,3,1,0,1,0	2,0,7,0,0,0	0,0,0,0,0,0	18,12,12,22,18,6	NA	NA	NA	NA	NA	7027	chr6	-	NA	NA	NA	NA	NA	NA	7027	14,1,0	7,17,10	0,0,0	20,2,47	228	149	6.25979703619e-4	0.00357305428181015	0.567,0.037,0.0	0.0,0.0,0.0	0.201	NA	NA	NA	NA	0.00357305428181015	0.201	0.2013333333333333	0	49	69	118	NA	NA	NA	NA	33304127	33304217	33304296	33305387	NA	NA	NA	NA	NA	NA	NA	33304127	33305387	7,0,0,0,0,0	7,1,0,0,0,0	0,0,0,0,0,0	7,17,10,20,2,47	NA	NA	NA	NA	NA
7080	ENSG00000213658.13	LAT	chr16	+	NA	NA	NA	NA	NA	NA	7080	50,56,36	39,29,30	11,8,13	37,40,41	395	149	4.99966734679e-12	2.598132217840363e-10	0.326,0.421,0.312	0.101,0.07,0.107	0.26	NA	NA	NA	NA	RI	chr16|+|28985853|28986216|28985853|28985888|28986134|28986216	2.598132217840363e-10	0.26	0.353	0.09266666666666667	240	150	390	NA	NA	NA	NA	28985853	28985888	28986134	28986216	NA	NA	NA	NA	NA	NA	NA	28985853	28986216	16,14,7,2,3,10	20,32,9,8,5,3	14,10,20,1,0,0	39,29,30,37,40,41	NA	NA	NA	NA	NA	7080	chr16	+	NA	NA	NA	NA	NA	NA	7080	74,61,85	12,20,30	19,25,20	21,59,23	395	149	1.8257761969e-10	6.642085815107891e-9	0.699,0.535,0.517	0.254,0.138,0.247	0.371	NA	NA	NA	NA	6.642085815107891e-9	0.371	0.5836666666666667	0.213	282	167	449	NA	NA	NA	NA	28985853	28985888	28986134	28986216	NA	NA	NA	NA	NA	NA	NA	28985853	28986216	45,19,40,1,4,0	21,20,24,6,15,1	8,22,21,12,6,19	12,20,30,21,59,23	NA	NA	NA	NA	NA
7204	ENSG00000131697.18	NPHP4	chr1	-	NA	NA	NA	NA	NA	NA	7204	56,78,45	46,21,38	16,21,19	40,37,88	453	149	1.11881208964e-7	2.2642098130932276e-6	0.286,0.55,0.28	0.116,0.157,0.066	0.259	NA	NA	NA	NA	RI	chr1|-|5862810|5866458|5862810|5864033|5864337|5866458	2.2642098130932276e-6	0.259	0.372	0.113	284	221	505	NA	NA	NA	NA	5862810	5864033	5864337	5866458	NA	NA	NA	NA	NA	NA	NA	5862810	5866458	19,37,9,0,12,2	10,26,6,0,6,3	27,15,30,16,3,14	46,21,38,40,37,88	NA	NA	NA	NA	NA	7204	chr1	-	NA	NA	NA	NA	NA	NA	7204	78,88,36	43,71,37	7,5,3	79,22,23	453	149	0	0	0.374,0.29,0.242	0.028,0.07,0.041	0.256	NA	NA	NA	NA	0	0.256	0.302	0.04633333333333334	353	139	492	NA	NA	NA	NA	5862810	5864033	5864337	5866458	NA	NA	NA	NA	NA	NA	NA	5862810	5866458	69,24,13,0,1,0	9,26,16,1,4,0	0,38,7,6,0,3	43,71,37,79,22,23	NA	NA	NA	NA	NA
7211	ENSG00000135596.18	MICAL1	chr6	-	NA	NA	NA	NA	NA	NA	7211	443,554,337	175,243,176	136,152,217	117,153,185	432	149	1.07827413665e-9	3.5740416248312435e-8	0.466,0.44,0.398	0.286,0.255,0.288	0.158	NA	NA	NA	NA	RI	chr6|-|109446135|109446772|109446135|109446412|109446695|109446772	3.5740416248312435e-8	0.158	0.4346666666666667	0.2763333333333333	1928	960	2888	NA	NA	NA	NA	109446135	109446412	109446695	109446772	NA	NA	NA	NA	NA	NA	NA	109446135	109446772	74,128,61,13,23,44	63,90,48,32,15,37	306,336,228,91,114,136	175,243,176,117,153,185	NA	NA	NA	NA	NA	7211	chr6	-	NA	NA	NA	NA	NA	NA	7211	410,465,446	175,232,349	106,128,187	138,139,156	432	149	2.36484210285e-5	2.303432493405e-4	0.447,0.409,0.306	0.209,0.241,0.293	0.14	NA	NA	NA	NA	2.303432493405e-4	0.14	0.3873333333333333	0.24766666666666665	2077	854	2931	NA	NA	NA	NA	109446135	109446412	109446695	109446772	NA	NA	NA	NA	NA	NA	NA	109446135	109446772	54,64,97,7,17,54	68,78,45,9,30,34	288,323,304,90,81,99	175,232,349,138,139,156	NA	NA	NA	NA	NA
7238	ENSG00000204843.13	DCTN1	chr2	-	NA	NA	NA	NA	NA	NA	7238	261,266,367	120,134,191	79,83,89	61,75,96	422	149	4.07533228663e-6	5.317007996088332e-5	0.434,0.412,0.404	0.314,0.281,0.247	0.136	NA	NA	NA	NA	RI	chr2|-|74365074|74365657|74365074|74365241|74365514|74365657	5.317007996088332e-5	0.136	0.4166666666666667	0.2806666666666667	1339	483	1822	NA	NA	NA	NA	74365074	74365241	74365514	74365657	NA	NA	NA	NA	NA	NA	NA	74365074	74365657	34,91,114,12,32,16	65,69,96,13,17,21	162,106,157,54,34,52	120,134,191,61,75,96	NA	NA	NA	NA	NA	7238	chr2	-	NA	NA	NA	NA	NA	NA	7238	200,232,263	181,120,151	57,85,107	75,99,113	422	149	1.56601642032e-4	0.00110352078906796	0.281,0.406,0.381	0.212,0.233,0.251	0.124	NA	NA	NA	NA	0.00110352078906796	0.124	0.35600000000000004	0.232	1147	536	1683	NA	NA	NA	NA	74365074	74365241	74365514	74365657	NA	NA	NA	NA	NA	NA	NA	74365074	74365657	65,53,60,17,26,19	55,90,47,14,28,15	80,89,156,26,31,73	181,120,151,75,99,113	NA	NA	NA	NA	NA
7240	ENSG00000204843.13	DCTN1	chr2	-	NA	NA	NA	NA	NA	NA	7240	120,139,107	93,134,120	30,21,31	40,63,76	311	149	9.49391260441e-6	1.0662394155722e-4	0.382,0.332,0.299	0.264,0.138,0.163	0.149	NA	NA	NA	NA	RI	chr2|-|74366458|74366932|74366458|74366620|74366782|74366932	1.0662394155722e-4	0.149	0.33766666666666667	0.18833333333333335	713	261	974	NA	NA	NA	NA	74366458	74366620	74366782	74366932	NA	NA	NA	NA	NA	NA	NA	74366458	74366932	83,74,66,26,7,11	35,47,37,4,13,20	2,18,4,0,1,0	93,134,120,40,63,76	NA	NA	NA	NA	NA	7240	chr2	-	NA	NA	NA	NA	NA	NA	7240	124,125,133	74,71,114	3,29,18	35,77,36	311	149	1.04251052235e-11	4.99660400354893e-10	0.445,0.458,0.359	0.039,0.153,0.193	0.292	NA	NA	NA	NA	4.99660400354893e-10	0.292	0.4206666666666667	0.12833333333333333	641	198	839	NA	NA	NA	NA	74366458	74366620	74366782	74366932	NA	NA	NA	NA	NA	NA	NA	74366458	74366932	87,86,95,0,18,9	33,39,38,3,11,9	4,0,0,0,0,0	74,71,114,35,77,36	NA	NA	NA	NA	NA
7251	ENSG00000198837.10	DENND4B	chr1	-	NA	NA	NA	NA	NA	NA	7251	127,126,199	357,274,307	41,81,40	186,307,296	237	149	1.68133140743e-9	5.3697521824795624e-8	0.183,0.224,0.29	0.122,0.142,0.078	0.118	NA	NA	NA	NA	RI	chr1|-|153930538|153931064|153930538|153930603|153930691|153931064	5.3697521824795624e-8	0.118	0.23233333333333334	0.11399999999999999	1390	951	2341	NA	NA	NA	NA	153930538	153930603	153930691	153931064	NA	NA	NA	NA	NA	NA	NA	153930538	153931064	98,60,139,18,52,30	77,106,109,34,57,22	0,0,0,0,0,0	357,274,307,186,307,296	NA	NA	NA	NA	NA	7251	chr1	-	NA	NA	NA	NA	NA	NA	7251	102,208,164	271,300,405	40,34,71	226,284,210	237	149	5.48113352483e-8	1.212474921481625e-6	0.191,0.304,0.203	0.1,0.07,0.175	0.118	NA	NA	NA	NA	1.212474921481625e-6	0.118	0.23266666666666666	0.115	1450	865	2315	NA	NA	NA	NA	153930538	153930603	153930691	153931064	NA	NA	NA	NA	NA	NA	NA	153930538	153931064	69,131,120,23,24,53	64,147,90,27,24,50	2,0,0,0,0,0	271,300,405,226,284,210	NA	NA	NA	NA	NA
7257	ENSG00000118515.12	SGK1	chr6	-	NA	NA	NA	NA	NA	NA	7257	16,10,31	0,2,1	15,2,22	10,14,7	256	149	5.63976591095e-7	9.507173343125538e-6	1.0,0.744,0.947	0.466,0.077,0.647	0.5	NA	NA	NA	NA	RI	chr6|-|134170825|134171178|134170825|134170915|134171022|134171178	9.507173343125538e-6	0.5	0.897	0.39666666666666667	60	70	130	NA	NA	NA	NA	134170825	134170915	134171022	134171178	NA	NA	NA	NA	NA	NA	NA	134170825	134171178	5,5,10,3,0,11	11,9,25,13,2,18	0,0,0,0,0,0	0,2,1,10,14,7	NA	NA	NA	NA	NA	7257	chr6	-	NA	NA	NA	NA	NA	NA	7257	28,13,21	0,13,13	4,2,7	18,8,9	256	149	4.34619703321e-4	0.00264317058243254	1.0,0.368,0.485	0.115,0.127,0.312	0.433	NA	NA	NA	NA	0.00264317058243254	0.433	0.6176666666666667	0.18466666666666667	88	48	136	NA	NA	NA	NA	134170825	134170915	134171022	134171178	NA	NA	NA	NA	NA	NA	NA	134170825	134171178	3,4,8,4,1,0	25,13,20,1,2,7	0,0,0,0,0,0	0,13,13,18,8,9	NA	NA	NA	NA	NA
7322	ENSG00000122335.17	SERAC1	chr6	-	NA	NA	NA	NA	NA	NA	7322	76,25,65	16,24,16	26,13,28	33,21,35	1593	149	4.38036351635e-6	5.678729192866427e-5	0.308,0.089,0.275	0.069,0.055,0.07	0.159	NA	NA	NA	NA	RI	chr6|-|158116184|158117821|158116184|158116282|158117726|158117821	5.678729192866427e-5	0.159	0.224	0.06466666666666668	222	156	378	NA	NA	NA	NA	158116184	158116282	158117726	158117821	NA	NA	NA	NA	NA	NA	NA	158116184	158117821	0,7,7,8,0,6	0,0,2,0,1,0	76,18,56,18,12,22	16,24,16,33,21,35	NA	NA	NA	NA	NA	7322	chr6	-	NA	NA	NA	NA	NA	NA	7322	33,55,35	19,13,13	10,14,30	13,23,23	1593	149	6.7625330924200007e-05	5.5262432131426e-4	0.14,0.284,0.201	0.067,0.054,0.109	0.132	NA	NA	NA	NA	5.5262432131426e-4	0.132	0.20833333333333334	0.07666666666666666	168	113	281	NA	NA	NA	NA	158116184	158116282	158117726	158117821	NA	NA	NA	NA	NA	NA	NA	158116184	158117821	0,5,1,1,0,20	0,3,6,0,0,0	33,47,28,9,14,10	19,13,13,13,23,23	NA	NA	NA	NA	NA
7503	ENSG00000198720.13	ANKRD13B	chr17	+	NA	NA	NA	NA	NA	NA	7503	42,32,24	166,114,239	2,0,0	153,148,156	228	149	0	0	0.142,0.155,0.062	0.008,0.0,0.0	0.117	NA	NA	NA	NA	RI	chr17|+|29609085|29609421|29609085|29609275|29609354|29609421	0	0.117	0.11966666666666666	0.002666666666666667	617	459	1076	NA	NA	NA	NA	29609085	29609275	29609354	29609421	NA	NA	NA	NA	NA	NA	NA	29609085	29609421	25,15,12,1,0,0	30,24,22,2,0,0	0,0,0,0,0,0	166,114,239,153,148,156	NA	NA	NA	NA	NA	7503	chr17	+	NA	NA	NA	NA	NA	NA	7503	50,59,33	152,153,190	0,7,1	111,88,149	228	149	0	0	0.177,0.201,0.102	0.0,0.049,0.004	0.142	NA	NA	NA	NA	0	0.142	0.16	0.017666666666666667	637	356	993	NA	NA	NA	NA	29609085	29609275	29609354	29609421	NA	NA	NA	NA	NA	NA	NA	29609085	29609421	29,34,26,0,7,0	43,43,16,0,3,1	0,0,0,0,0,0	152,153,190,111,88,149	NA	NA	NA	NA	NA
7566	ENSG00000166598.16	HSP90B1	chr12	+	NA	NA	NA	NA	NA	NA	7566	2792,2668,2460	843,1532,941	2083,2159,2843	226,319,516	567	149	3.2981395392500004e-12	1.8554304270349542e-10	0.465,0.314,0.407	0.708,0.64,0.591	-0.251	NA	NA	NA	NA	RI	chr12|+|103943073|103943874|103943073|103943319|103943737|103943874	1.8554304270349542e-10	-0.251	0.3953333333333333	0.6463333333333333	11236	8146	19382	NA	NA	NA	NA	103943073	103943319	103943737	103943874	NA	NA	NA	NA	NA	NA	NA	103943073	103943874	923,905,812,686,742,919	883,955,736,715,662,884	986,808,912,682,755,1040	843,1532,941,226,319,516	NA	NA	NA	NA	NA	7566	chr12	+	NA	NA	NA	NA	NA	NA	7566	1729,2691,2397	784,2721,1300	2031,2564,2155	265,472,331	567	149	0	0	0.367,0.206,0.326	0.668,0.588,0.631	-0.329	NA	NA	NA	NA	0	-0.329	0.29966666666666664	0.629	11622	7818	19440	NA	NA	NA	NA	103943073	103943319	103943737	103943874	NA	NA	NA	NA	NA	NA	NA	103943073	103943874	600,924,826,658,793,616	586,814,793,675,825,831	543,953,778,698,946,708	784,2721,1300,265,472,331	NA	NA	NA	NA	NA
7631	ENSG00000106397.12	PLOD3	chr7	-	NA	NA	NA	NA	NA	NA	7631	203,322,260	153,149,210	131,134,82	111,181,108	451	149	2.93776858795e-4	0.00201728969555536	0.305,0.417,0.29	0.281,0.197,0.201	0.111	NA	NA	NA	NA	RI	chr7|-|101211845|101212374|101211845|101211950|101212252|101212374	0.00201728969555536	0.111	0.3373333333333333	0.22633333333333336	1297	747	2044	NA	NA	NA	NA	101211845	101211950	101212252	101212374	NA	NA	NA	NA	NA	NA	NA	101211845	101212374	28,63,49,21,35,11	96,128,107,30,21,43	79,131,104,80,78,28	153,149,210,111,181,108	NA	NA	NA	NA	NA	7631	chr7	-	NA	NA	NA	NA	NA	NA	7631	225,362,298	141,226,232	139,107,111	127,126,164	451	149	7.62847086255e-6	8.84229089039145e-5	0.345,0.346,0.298	0.266,0.219,0.183	0.107	NA	NA	NA	NA	8.84229089039145e-5	0.107	0.32966666666666666	0.22266666666666668	1484	774	2258	NA	NA	NA	NA	101211845	101211950	101212252	101212374	NA	NA	NA	NA	NA	NA	NA	101211845	101212374	65,103,82,38,30,24	79,100,118,26,23,27	81,159,98,75,54,60	141,226,232,127,126,164	NA	NA	NA	NA	NA
7682	ENSG00000140682.19	TGFB1I1	chr16	+	NA	NA	NA	NA	NA	NA	7682	928,925,1279	56,120,76	138,281,377	35,72,39	1403	149	0.00106100664561	0.00586663007293103	0.638,0.45,0.641	0.295,0.293,0.507	0.211	NA	NA	NA	NA	RI	chr16|+|31474562|31476185|31474562|31474757|31476011|31476185	0.00586663007293103	0.211	0.5763333333333334	0.365	3384	942	4326	NA	NA	NA	NA	31474562	31474757	31476011	31476185	NA	NA	NA	NA	NA	NA	NA	31474562	31476185	60,44,91,8,27,33	63,50,57,17,24,45	805,831,1131,113,230,299	56,120,76,35,72,39	NA	NA	NA	NA	NA	7682	chr16	+	NA	NA	NA	NA	NA	NA	7682	835,851,1199	79,50,104	149,182,171	37,50,33	1403	149	2.83989498584e-11	1.237198437222546e-9	0.529,0.644,0.55	0.3,0.279,0.355	0.263	NA	NA	NA	NA	1.237198437222546e-9	0.263	0.5743333333333334	0.31133333333333335	3118	622	3740	NA	NA	NA	NA	31474562	31474757	31476011	31476185	NA	NA	NA	NA	NA	NA	NA	31474562	31476185	41,86,83,5,7,21	41,61,63,16,26,24	753,704,1053,128,149,126	79,50,104,37,50,33	NA	NA	NA	NA	NA
7689	ENSG00000174233.12	ADCY6	chr12	-	NA	NA	NA	NA	NA	NA	7689	107,94,31	56,46,63	12,18,12	32,22,39	327	149	0.00200110903608	0.00975421352086054	0.465,0.482,0.183	0.146,0.272,0.123	0.196	NA	NA	NA	NA	RI	chr12|-|48777103|48777521|48777103|48777231|48777409|48777521	0.00975421352086054	0.196	0.37666666666666665	0.18033333333333335	397	135	532	NA	NA	NA	NA	48777103	48777231	48777409	48777521	NA	NA	NA	NA	NA	NA	NA	48777103	48777521	52,55,8,10,2,2	55,32,15,2,16,4	0,7,8,0,0,6	56,46,63,32,22,39	NA	NA	NA	NA	NA	7689	chr12	-	NA	NA	NA	NA	NA	NA	7689	47,109,98	62,100,54	22,8,15	22,40,48	327	149	4.515557351e-4	0.0027269450842689	0.257,0.332,0.453	0.313,0.084,0.125	0.173	NA	NA	NA	NA	0.0027269450842689	0.173	0.3473333333333333	0.174	470	155	625	NA	NA	NA	NA	48777103	48777231	48777409	48777521	NA	NA	NA	NA	NA	NA	NA	48777103	48777521	27,64,26,17,4,0	20,45,69,5,4,15	0,0,3,0,0,0	62,100,54,22,40,48	NA	NA	NA	NA	NA
7699	ENSG00000128604.21	IRF5	chr7	+	NA	NA	NA	NA	NA	NA	7699	268,322,235	36,23,51	90,63,103	34,19,52	609	149	9.36030730447e-6	1.0531633833212e-4	0.646,0.774,0.53	0.393,0.448,0.326	0.261	NA	NA	NA	NA	RI	chr7|+|128946500|128947535|128946500|128946562|128947022|128947535	1.0531633833212e-4	0.261	0.65	0.389	935	361	1296	NA	NA	NA	NA	128946500	128946562	128947022	128947535	NA	NA	NA	NA	NA	NA	NA	128946500	128947535	37,52,35,26,15,13	82,90,61,17,10,41	149,180,139,47,38,49	36,23,51,34,19,52	NA	NA	NA	NA	NA	7699	chr7	+	NA	NA	NA	NA	NA	NA	7699	165,298,256	15,63,48	51,75,50	20,25,51	609	149	4.59654471311e-5	3.9569063031903e-4	0.729,0.536,0.566	0.384,0.423,0.193	0.277	NA	NA	NA	NA	3.9569063031903e-4	0.277	0.6103333333333333	0.3333333333333333	845	272	1117	NA	NA	NA	NA	128946500	128946562	128947022	128947535	NA	NA	NA	NA	NA	NA	NA	128946500	128947535	46,53,43,8,9,13	21,96,76,20,30,8	98,149,137,23,36,29	15,63,48,20,25,51	NA	NA	NA	NA	NA
7706	ENSG00000090581.11	GNPTG	chr16	+	NA	NA	NA	NA	NA	NA	7706	82,48,109	63,79,50	35,36,37	110,84,64	228	149	1.71004788306e-4	0.00128190875536967	0.46,0.284,0.588	0.172,0.219,0.274	0.222	NA	NA	NA	NA	RI	chr16|+|1352101|1352306|1352101|1352159|1352238|1352306	0.00128190875536967	0.222	0.444	0.22166666666666668	431	366	797	NA	NA	NA	NA	1352101	1352159	1352238	1352306	NA	NA	NA	NA	NA	NA	NA	1352101	1352306	43,29,60,24,26,18	69,28,81,32,17,32	0,0,0,0,0,0	63,79,50,110,84,64	NA	NA	NA	NA	NA	7706	chr16	+	NA	NA	NA	NA	NA	NA	7706	96,63,77	87,84,103	14,19,20	57,26,79	228	149	1.74943224807e-4	0.00121714531637036	0.419,0.329,0.328	0.138,0.323,0.142	0.158	NA	NA	NA	NA	0.00121714531637036	0.158	0.3586666666666667	0.201	510	215	725	NA	NA	NA	NA	1352101	1352159	1352238	1352306	NA	NA	NA	NA	NA	NA	NA	1352101	1352306	57,44,56,9,8,16	62,45,56,6,11,12	0,0,0,0,0,0	87,84,103,57,26,79	NA	NA	NA	NA	NA
7707	ENSG00000090581.11	GNPTG	chr16	+	NA	NA	NA	NA	NA	NA	7707	143,166,236	119,129,165	46,109,78	104,132,118	280	149	1.33874289865e-6	1.954564632029e-5	0.39,0.406,0.432	0.191,0.305,0.26	0.157	NA	NA	NA	NA	RI	chr16|+|1362205|1362742|1362205|1362320|1362451|1362742	1.954564632029e-5	0.157	0.4093333333333333	0.252	958	587	1545	NA	NA	NA	NA	1362205	1362320	1362451	1362742	NA	NA	NA	NA	NA	NA	NA	1362205	1362742	105,97,142,29,51,17	51,82,115,18,58,63	0,0,0,0,0,0	119,129,165,104,132,118	NA	NA	NA	NA	NA	7707	chr16	+	NA	NA	NA	NA	NA	NA	7707	184,204,163	108,103,183	61,92,96	75,141,151	280	149	1.12231859078e-4	8.5146758413573e-4	0.476,0.513,0.322	0.302,0.258,0.253	0.166	NA	NA	NA	NA	8.5146758413573e-4	0.166	0.437	0.271	945	616	1561	NA	NA	NA	NA	1362205	1362320	1362451	1362742	NA	NA	NA	NA	NA	NA	NA	1362205	1362742	98,108,89,45,59,70	86,99,76,16,35,26	0,0,0,0,0,0	108,103,183,75,141,151	NA	NA	NA	NA	NA
7708	ENSG00000090581.11	GNPTG	chr16	+	NA	NA	NA	NA	NA	NA	7708	145,166,251	106,136,159	47,57,101	62,104,97	225	149	2.96892370165e-4	0.00203412738977852	0.475,0.447,0.511	0.334,0.266,0.408	0.142	NA	NA	NA	NA	RI	chr16|+|1362451|1362742|1362451|1362534|1362610|1362742	0.00203412738977852	0.142	0.4776666666666667	0.336	963	468	1431	NA	NA	NA	NA	1362451	1362534	1362610	1362742	NA	NA	NA	NA	NA	NA	NA	1362451	1362742	74,125,161,32,45,82	119,100,197,40,37,61	0,0,0,0,0,0	106,136,159,62,104,97	NA	NA	NA	NA	NA	7708	chr16	+	NA	NA	NA	NA	NA	NA	7708	164,186,207	91,76,133	54,126,97	73,155,108	225	149	2.5185361352e-8	5.987968393886929e-7	0.544,0.618,0.508	0.329,0.35,0.373	0.206	NA	NA	NA	NA	5.987968393886929e-7	0.206	0.5566666666666666	0.3506666666666667	857	613	1470	NA	NA	NA	NA	1362451	1362534	1362610	1362742	NA	NA	NA	NA	NA	NA	NA	1362451	1362742	140,140,140,40,76,79	107,113,142,41,102,81	0,8,0,0,0,0	91,76,133,73,155,108	NA	NA	NA	NA	NA
7710	ENSG00000105875.15	WDR91	chr7	-	NA	NA	NA	NA	NA	NA	7710	554,459,637	60,68,85	167,165,239	43,61,91	1412	149	4.72410999208e-12	2.4972622820202206e-10	0.494,0.416,0.442	0.291,0.222,0.217	0.207	NA	NA	NA	NA	RI	chr7|-|135186971|135188545|135186971|135187169|135188432|135188545	2.4972622820202206e-10	0.207	0.45066666666666666	0.24333333333333332	1863	766	2629	NA	NA	NA	NA	135186971	135187169	135188432	135188545	NA	NA	NA	NA	NA	NA	NA	135186971	135188545	18,47,33,17,15,10	40,33,48,9,9,26	496,379,556,141,141,203	60,68,85,43,61,91	NA	NA	NA	NA	NA	7710	chr7	-	NA	NA	NA	NA	NA	NA	7710	462,705,595	36,39,67	143,218,178	32,50,60	1412	149	7.03989533335e-10	2.29805015773517e-8	0.575,0.656,0.484	0.32,0.315,0.238	0.281	NA	NA	NA	NA	2.29805015773517e-8	0.281	0.5716666666666667	0.291	1904	681	2585	NA	NA	NA	NA	135186971	135187169	135188432	135188545	NA	NA	NA	NA	NA	NA	NA	135186971	135188545	21,38,42,0,5,14	49,54,43,27,34,9	392,613,510,116,179,155	36,39,67,32,50,60	NA	NA	NA	NA	NA
7712	ENSG00000105875.15	WDR91	chr7	-	NA	NA	NA	NA	NA	NA	7712	132,91,141	83,57,104	27,66,29	64,77,101	947	149	3.1616931295300003e-12	1.8119161000259774e-10	0.2,0.201,0.176	0.062,0.119,0.043	0.118	NA	NA	NA	NA	RI	chr7|-|135186971|135189452|135186971|135188545|135189343|135189452	1.8119161000259774e-10	0.118	0.19233333333333333	0.07466666666666666	608	364	972	NA	NA	NA	NA	135186971	135188545	135189343	135189452	NA	NA	NA	NA	NA	NA	NA	135186971	135189452	20,24,17,4,0,0	10,8,13,4,1,0	102,59,111,19,65,29	83,57,104,64,77,101	NA	NA	NA	NA	NA	7712	chr7	-	NA	NA	NA	NA	NA	NA	7712	145,105,120	59,97,127	58,36,23	66,66,83	947	149	1.92102379148e-6	2.6854311751730832e-5	0.279,0.146,0.129	0.121,0.079,0.042	0.104	NA	NA	NA	NA	2.6854311751730832e-5	0.104	0.18466666666666667	0.08066666666666666	653	332	985	NA	NA	NA	NA	135186971	135188545	135189343	135189452	NA	NA	NA	NA	NA	NA	NA	135186971	135189452	22,20,19,33,5,1	5,1,16,2,5,3	118,84,85,23,26,19	59,97,127,66,66,83	NA	NA	NA	NA	NA
7767	ENSG00000164896.21	FASTK	chr7	-	NA	NA	NA	NA	NA	NA	7767	361,415,364	313,296,479	138,294,267	260,326,465	229	149	0.00195624257584	0.00958121363821955	0.429,0.477,0.331	0.257,0.37,0.272	0.113	NA	NA	NA	NA	RI	chr7|-|151076625|151077027|151076625|151076832|151076912|151077027	0.00958121363821955	0.113	0.41233333333333333	0.2996666666666667	2228	1750	3978	NA	NA	NA	NA	151076625	151076832	151076912	151077027	NA	NA	NA	NA	NA	NA	NA	151076625	151077027	222,279,241,94,209,161	276,289,273,103,194,194	0,0,0,0,0,0	313,296,479,260,326,465	NA	NA	NA	NA	NA	7767	chr7	-	NA	NA	NA	NA	NA	NA	7767	200,332,358	172,313,451	90,170,169	223,372,352	229	149	4.3074654954e-11	1.8190758130573847e-9	0.431,0.408,0.341	0.208,0.229,0.238	0.168	NA	NA	NA	NA	1.8190758130573847e-9	0.168	0.3933333333333333	0.225	1826	1376	3202	NA	NA	NA	NA	151076625	151076832	151076912	151077027	NA	NA	NA	NA	NA	NA	NA	151076625	151077027	146,211,225,52,119,127	175,233,262,73,119,104	0,0,0,0,0,0	172,313,451,223,372,352	NA	NA	NA	NA	NA
