RefName	sample1and2	sample3and4	m5and6	m7and8	TD_pt	TT_pt	length	Col.DMSO.Mo	Col.Tun.Mo	Col.DMSO.Di	Col.Tun.Di	TD.tpm	TT.tpm	CD.tpm	CT.tpm	MD.tpm	MT.tpm	MDvsCD	MTvsCT	CTvsCD	MTvsMD	TTvsTD	Colision_Col.DMSO	Colision_Col.Tun	tiles	CDS.gtf	five_prime_UTR.gtf	three_prime_UTR.gtf	m6aPerc.Total_DMSO2	m6aPerc.Total_Tunica	m6aPerc.CD.m6a	m6aPerc.sample3and4	m6aPerc.MD.m6a	m6aPerc.MT.m6a
AT3G26410	54.5	46	46.75	47.75	38.5	61	1933	0.168813	0.156966	0	0.090362	27.89873970474373	25.976196768565764	39.49504647103461	21.48689299527578	19.39017981622743	21.62527388553753	-1.0263455371806074	0.00926152054978671	-0.8782148354793008	0.1573922222510932	-0.10300973321487128	-Inf	-0.7966639868573425	1	1933	74	92	0.8407742826	1.367148515	2.509240561	8.333333333	1.56540654	1.2792785995
AT3G26420	61.5	49	38.25	49	51	50	4488	0.502948	0.429817	0.577279	0.475025	12.129886828149449	3.388199578508578	NA	7.162297665091927	8.260208602069167	8.676008358042374	NA	0.2766089645222391	NA	0.07085322712378128	-1.8399753273810775	0.19885949766930464	0.1442808978044327	NA	4488	45	280	2.498520658	2.73144024	4.1700823074999995	3.608743537	3.684427619	3.846596355
AT3G26430	59.5	50.5	38	49	50.5	50	4410	0.121159	0.246767	0	0.217278	4.851954731259779	11.293998595028592	NA	NA	3.0619534234457744	NA	NA	NA	NA	NA	1.2189183616724908	-Inf	-0.1836073716202582	NA	4410	290	37	2.455421147	2.715043199	4.2457255115	3.608743537	3.7409826155	3.798078417
AT3G26440	81	39	47.5	59	41	36	6935	0.136738	0.100239	0.085638	0.021816	4.851954731259778	4.5175994380114375	NA	7.162297665091927	6.027809094153493	10.186440915718643	NA	0.5081556867114886	NA	0.7569444387430814	-0.10300973321487092	-0.6750912206364281	-2.1999854168135413	NA	3841	92.5	929.5	1.501193597	1.131445488	1.726637708	1.223253623	1.629858357	2.1357167205
AT3G26450	65.5	37	37	52.5	37	33	2271	2.229471	1.304592	1.228945	0.547156	1.2129886828149448	NA	NA	NA	1.4989442839475164	NA	NA	NA	NA	NA	NA	-0.8592810827956286	-1.2535745622955086	NA	2271	206	357	1.059214871	0.9321090605	1.3220069975	1.395038462	1.231922862	1.5498759155
AT3G26500	60.5	87	57.75	46.25	60	84.5	2188	0.045453	0.050963	0.02988	0.031716	NA	1.1293998595028594	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.6051953705449904	-0.6842393753078427	NA	2188	155	282	.	1.562799278	2.010661604	.	1.6602522905	2.5207545309999997
AT3G26510	75	52	46	44.25	60	46.5	2574	0.442978	0.323879	0.241598	0.389023	4.851954731259779	5.646999297514297	33.162940159192964	NA	2.997888567895033	NA	-3.4675532547901127	NA	NA	NA	0.21891836167249112	-0.874626538972539	0.2644005252054606	1	2500	237	204	1.151464421	1.194228781	1.428913263	2.1243	1.13503765	0.9787214713
AT3G26520	48.75	47	32.5	41.5	40	45	1461	26.476317	11.663076	15.701379	10.082885	16.981841559409226	3.388199578508578	NA	NA	11.863426438126426	12.41522682315076	NA	NA	NA	0.0655898649229428	-2.3254021545513193	-0.7538111775606939	-0.21003983871571463	NA	1461	200	326	2.872814162	2.755910506	1.7651568515	2.074630872	2.707164282	2.878449516
AT3G26570	72.75	45	35	53.25	48	51	2694	1.451724	0.97942	0.75916	0.605885	NA	NA	NA	NA	1.4989442839475164	NA	NA	NA	NA	NA	NA	-0.935291311838976	-0.6928836675833386	NA	2694	330.5	287	1.63103063	1.743219208	1.836641506	1.55482906	1.5355941245	1.7349336565
AT3G26580	81.75	58	60.5	73.5	70	43	1751	0.969499	0.99934	0.800692	0.51888	157.6885287659428	214.5859733055433	129.19377750215088	121.75906030656276	115.86387840147998	134.65157027707687	-0.15710572226262	0.14520192454468356	-0.08550745585737936	0.21680019094992412	0.4444780620876223	-0.27599201845860977	-0.9455746728967138	2	1751	135	198	1.658838217	1.659248451	2.1494660985	1.729636465	1.8690644955	1.905220362
AT3G26590	105.5	199	74	74.5	73	70.5	3898	0.264996	0.18247	0.127726	0.051103	25.47276233911382	20.32919747105147	15.979284962274496	7.162297665091927	30.840469675196083	11.660010544312623	0.9486218841967692	0.703074709765412	-1.1577084688689845	-1.4032556433003416	-0.32540215455131805	-1.0529183519668694	-1.8361793970207363	3	3407	217.5	241	1.844806911	1.506467331	5.5866693165	.	1.635769406	2.5400820105
AT3G26600	56	29.5	37.25	41	65	43	2488	0.111697	0.096809	0.012013	0.041706	2.425977365629889	1.1293998595028594	NA	7.162297665091927	NA	3.886670181437542	NA	-0.8818877909557439	NA	NA	-1.103009733214871	-3.2169220532925085	-1.2148862253764672	NA	2467	238	380	1.244831349	1.327030236	2.3016385088	2.019537954	1.8556037075	1.6520304425
AT3G26610	NA	48	98.25	23.25	93	62	3595	0.197156	0.116079	0.079085	0.100733	3.638966048444834	3.388199578508578	NA	7.162297665091927	NA	NA	NA	NA	NA	NA	-0.10300973321487092	-1.3178616255599536	-0.20457061020953185	NA	3595	66	285	1.304123457	0.3314141414	NA	.	0.472972973	2.4205357143
AT3G26618	50.5	32.5	35.75	38	44	43	2220	0.289207	0.40308	0.106276	0.107166	NA	NA	NA	NA	NA	1.5472954867585584	NA	NA	NA	NA	NA	-1.4442866378455277	-1.911218939376803	NA	2220	227.5	289	1.590594937	1.473501042	1.83334338	1.975866174	1.4271571614999998	1.57173868
AT3G26630	48.25	37	63.25	49.75	42	61.5	1756	0.077617	0.050214	0	0.006756	2.4259773656298895	2.2587997190057187	NA	7.162297665091927	NA	NA	NA	NA	NA	NA	-0.10300973321487111	-Inf	-2.89384842006115	NA	1756	83	304	0.9334643255	1.167009967	1.3862410875000002	1.128544203	1.2482897734	1.1089092195
AT3G26650	38	31	35	37	45	43	2183	13.869334	9.686766	12.995066	10.370565	652.5879113544402	755.5685060074128	974.1158724215006	752.0412548346524	813.4750198868468	642.6427604772563	-0.2599953486359309	-0.2267948274528801	-0.3732815868706204	-0.34008106568756985	0.21139030486996563	-0.09393455061116256	0.09840749943444456	2	2183	363	196	2.968418082	3.578937039	2.3375840930000003	2.677731481	3.5089199520000003	2.924824735
AT3G26670	77	14	37.25	38	64	58	3225	0.135485	0.198929	0.081329	0.099432	40.02862653289314	38.39959522309721	27.73716571665456	35.81148832545964	60.62716360396587	58.98154314223666	1.1281439531951205	0.7198410900119808	0.36860210288527023	-0.03970076029786928	-0.05994101132298426	-0.7362913546808832	-1.0004714772682897	3	3225	394	251	1.799747024	1.872685654	5.616350892	2.877994987	2.6605954475	2.509091093
AT3G26680	95.5	66	56.25	77.5	73	126	3113	0.033731	0.034706	0	0.00901	1.2129886828149448	2.2587997190057187	23.968927443411747	7.162297665091927	NA	3.0577280444348283	NA	-1.2279623797846206	-1.7426709695901408	NA	0.8969902667851289	-Inf	-1.9455860874434252	NA	3077.5	121	608	1.666553589	1.735457344	3.0038605125	2.267037037	4.6600064595	3.7633704965
AT3G26690	86	64.5	112.5	62	170	69	1528	0.121956	0.116318	0	0	18.19483024222416	41.787794801605806	70.24924616093966	71.62297665091927	11.194034192061237	9.320635849633645	-2.649752684421196	-2.9419221949468137	0.02793973433934648	-0.2642297761862711	1.1995530368055611	-Inf	-Inf	1	1528	308	164	1.72402451	2.257901961	2.3907890160000003	2.221319797	2.142953993	2.7610974945
AT3G26700	118.5	109.5	72.75	65	92	49	3092	0.06487	0.064132	0.014977	0.025436	37.60264916726328	20.32919747105147	57.585033537256336	28.649190660367708	32.21128612568989	29.361751319330324	-0.8381276356198475	0.03544363872118927	-1.007199517702022	-0.13362824336098503	-0.8872810421594336	-2.114802768194962	-1.3341725853582291	1	3092	255	317	1.324072973	1.159792202	2.245699376	1.171164179	1.738555253	1.786133043
AT3G26710	72.5	38	52.75	56	63	52.5	1529	1.290781	1.2224410000000001	0.280179	0.327133	224.40290632076477	208.93897400802896	291.24024002487283	222.03122761784977	211.47599299048676	166.92359792451288	-0.46171580715527505	-0.4115746765641417	-0.3914471043939771	-0.3413059738028437	-0.10300973321487128	-2.2038235150206003	-1.901815630738236	2	1529	326	145	2.066701149	1.849232493	2.691686828	2.637715054	2.3957522855	2.639715648
AT3G26720	140	12	56	52.5	71	63	6764	0.402001	0.260083	0.245363	0.12943	23.04678497348395	7.905799016520015	11.75788075438006	NA	7.43065750301073	3.812944323272962	-0.6620662729700382	NA	NA	-0.9625844085899028	-1.5435823246008529	-0.7122813788496904	-1.0068000504934007	1	6745	135	327.5	1.620929928	1.616821217	2.781606426	.	2.858241489	2.809603101
AT3G26730	67	43	57	73.25	110	73.5	4023	0.295799	0.315569	0.162276	0.19859	93.40012857675072	82.44618974370873	63.61910148375728	64.46067898582734	71.72510192093682	81.03026694487173	0.17301811675391263	0.33004150850288405	0.01895938856302433	0.1759827803119959	-0.17997171502975495	-0.8661675285819462	-0.6681625110197134	2	3910	132	422	1.434044399	1.955325971	3.297302639	4.811908333	1.932035798	2.585113122
AT3G26744	39.75	89.5	28	55.5	64	48	2612	0.324463	0.346421	0.22382	0.164717	57.01046809230241	53.08179339663439	34.522437963147844	42.97378599055156	32.91271033011851	40.11909386847566	-0.06888951485428023	-0.09916786259648214	0.3159225333833001	0.28564418564109817	-0.10300973321487145	-0.5357150127649516	-1.072536929282046	2	2567	97	285	1.000032051	1.365623836	1.162267025	3.035509259	1.280595603	1.7725198255
AT3G26770	72.5	87	55.5	75	97	47	1866	0.111539	0.137392	0.075563	0.074859	24.259773656298893	33.88199578508578	31.052238055245745	35.811488325459635	15.626803127176933	13.88879645174474	-0.9906745854429138	-1.3665008918299226	0.20572522548972771	-0.17010108089728138	0.481952767506285	-0.5617963558923634	-0.8760503206855671	1	1866	159	120	2.403810976	2.507926471	3.4408775015	7.189460784	3.170225982	3.187620871
AT3G26780	56.5	39	30.25	38.75	41.5	43	1915	0.134094	0.170688	0.125731	0.076261	31.53770575318856	22.587997190057184	47.93785488682349	50.13608365564349	16.58448299851296	16.909661567097277	-1.5313313144844052	-1.5680015197929544	0.06468395246746354	0.02801374715891465	-0.4815213564686011	-0.09290428387892738	-1.162344280951848	1	1915	118	265	2.449057222	2.430557566	2.6685881765	2.7217741	2.6611394235	2.8288090645
AT3G26782	51.75	23	46.5	70.75	51.5	44.5	2333	0.029678	0.022283	0	0	NA	3.388199578508578	NA	7.162297665091927	NA	4.605023531193386	NA	-0.63721394995279	NA	NA	NA	-Inf	-Inf	NA	2333	62	181	0.7951814516	1.438376963	NA	.	7.368641975	4.984000408
AT3G26810	75.25	49	50.25	54.5	83	71	3130	0.17695	0.228774	0.1061	0.086	1.2129886828149448	6.776399157017156	21.85822533946453	7.162297665091927	8.89756982859482	11.549421757065756	-1.296693018695125	0.6893262388591551	-1.6096818905104848	0.37633736704379567	2.481952767506285	-0.7379171055104655	-1.4115145352550194	1	3130	689	317	1.941351678	1.755826509	2.735976871	2.786440129	1.7086364455	2.291506691
AT3G26830	87	10	54.25	60	81.5	58	1874	0.121766	0.403161	0.031406	0.120009	2.4259773656298895	3.388199578508578	5.87894037719003	7.162297665091927	6.091873010880346	17.959781278593727	0.05132972170526344	1.3262753970451415	0.28486633180886084	1.559812007148739	0.481952767506285	-1.954999242164688	-1.748213481788691	2	1874	72	230	0.9474703344	1.147225694	0.7326373626	.	0.7609723291999999	1.341073938
AT3G26840	83.5	111.5	58.5	72.75	116	82	3546	0.115265	0.113929	0.069976	0.049517	4.851954731259779	9.035198876022877	11.75788075438006	7.162297665091927	20.155667937382905	17.020250354344142	0.7775575417450405	1.2487578746532848	-0.7151336681911391	-0.24393333528289496	0.896990266785129	-0.7200224038000596	-1.2021392076080597	3	3546	16	182	1.951872374	2.481847313	6.442066229	.	2.9162415205	2.667423478
AT3G26850	80.25	38.5	108.5	57	84	60	2464	0.054518	0.036789	0.071436	0.02022	12.129886828149449	18.07039775204575	21.405059404812903	28.649190660367708	10.588705862722897	14.607149801500585	-1.0154255635360667	-0.9718196815572466	0.42054254401491	0.4641484259937299	0.5750621718977664	0.38991866254324464	-0.8634914642113461	1	2119.5	175.5	66	1.738668155	2.531757335	5.6683430685000005	1.549286988	2.965575416	2.6805834615
AT3G26890	91.5	61	76.25	76	89	118	4783	0.059914	0.054586	0	0.013514	50.94552467822767	28.234996487571483	40.40137834033787	57.298381320735416	18.019363365733625	27.814455832571767	-1.1648564722248795	-1.0426595027221288	0.5040898703755422	0.6262868398782926	-0.8514709662189066	-Inf	-2.014076221673388	1	4556	328	221	2.355958506	1.937388011	5.834647141	3.461590604	3.6249863935	4.008715652
AT3G26900	46.5	54	48	54	72	43	2645	0.479809	0.601483	0.240991	0.503929	191.65221188476124	219.1035727435547	215.422308625365	200.54433462257396	104.7339081261456	103.59507175465885	-1.040439062084861	-0.9529658381116688	-0.10324644911533186	-0.01577322514213977	0.19312236079515377	-0.9934809503143832	-0.2553034797945491	1	2573	89	187	2.895664948	2.104400507	3.4791534234999997	3.320616135	3.3555521930000003	3.349901151
AT3G26920	69	79	52.5	93.5	72	86	2213	0.025633	0.026065	0	0.0071	8.490920779704613	6.776399157017155	28.190331651306185	14.324595330183854	8.9936657036851	8.41796785446635	-1.6482192860496303	-0.7669504778131124	-0.9767060674855568	-0.09543725924903854	-0.32540215455131927	-Inf	-1.876222930203968	1	2213	328	212	2.621427083	2.855858156	3.577546929	2.049245283	2.3580166345	3.7226579365
AT3G26935	40.75	31	28	35.25	42.5	38	2973	0.374811	0.387744	0.208737	0.155093	NA	1.1293998595028594	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.8444769437050763	-1.321970884044665	NA	2973	280	474	2.23212408	2.150697778	5.2213789495	4.118785185	2.5146720355	2.438999528
AT3G26950	87.5	134	53.25	62.5	81.5	52.5	2775	0.123985	0.06906	0.036646	0.005186	46.0935699469679	45.17599438011437	20.200689170168936	21.48689299527578	27.778517190574195	26.23029741673092	0.45956507767198784	0.2877772817967702	0.08905237109669822	-0.08273542477851932	-0.02900915177109433	-1.758437952100305	-3.735156222887454	3	2775	470	94	2.135560101	1.737185404	2.5156265755	6.249791667	2.391005438	2.113424801
AT3G26990	75.75	37	55.25	38.25	56	67.5	3930	0.180217	0.217222	0.157096	0.145526	15.76885287659428	25.976196768565764	26.830833847351307	21.48689299527578	13.49049855552765	17.77546663318228	-0.9919482257213508	-0.2735694508514178	-0.32043500715727724	0.3979437677126561	0.7201125047010496	-0.19808866103780232	-0.5778932937958553	1	3874	91	251	3.586655203	2.254025085	7.806719298	4.347971014	4.515581697	4.723694394000001
AT3G27000	117.75	60	69.5	88.25	175	102	3503	0.124963	0.11645	0.084076	0.064255	NA	NA	NA	7.162297665091927	NA	NA	NA	NA	NA	NA	NA	-0.5717350555588794	-0.8578300125103409	NA	3503	197	307	6.199738095	1.806803882	4.903525132	10.07892982	6.7745658045	6.301485675
AT3G27010	50.5	47	40	39	49	47.5	1569	0.160633	0.153546	0.158275	0.1092	6.064943414074723	6.776399157017155	7.989642481137248	21.48689299527578	7.494721419737584	4.568160602111097	-0.09225609326685189	-2.2337716068343454	1.4272540318521718	-0.7142614817153219	0.16002467261892256	-0.02133491102794125	-0.4916980731492835	2	1557	178	165	1.795205803	1.609708637	1.1988115418	1.371733577	1.601323743	1.450540501
AT3G27020	65.5	78	36	44.5	47	49	3460	0.300115	0.346477	0.199572	0.211835	14.555864193779335	14.68219817353717	NA	NA	7.43065750301073	16.375622862752877	NA	NA	NA	1.1399880033594312	0.01246748420506493	-0.5886061034403872	-0.7098186105466623	NA	3460	275	345	1.812517123	1.896504157	5.759803922	2.276203704	2.2514165244999997	2.257670921
AT3G27027	69.5	25	33.75	38.75	31	35	458	0.169539	0.125668	0.22946	0.097424	16.981841559409226	27.105596628068625	NA	50.13608365564349	3.731344730687078	9.35749877871593	NA	-2.4216544455346756	NA	1.326427301117265	0.674597845448681	0.4366254988972596	-0.3672682066330008	NA	458	148	99	1.450102881	1.878673835	NA	1.375740741	2.7775	1.2767257115
AT3G27050	60.75	15.5	36.75	68.5	37.5	57	1748	0.214471	0.236645	0.034403	0.087639	23.04678497348395	16.94099789254289	42.51208044428509	35.811488325459635	16.52041908178611	9.283772920551352	-1.3636225781176918	-1.947639338150218	-0.2474503846000081	-0.8314671446325347	-0.44404665104993807	-2.640176303877135	-1.4330795123928737	1	1748	206	190	3.467303571	4.088629344	4.380577403	4.815088702	4.3475734695	4.376073695500001
AT3G27060	56	32	35.5	46.5	41	46	1779	0.878806	0.738943	0.582005	0.367129	198.93014398165093	66.6345917106687	94.81425033503284	207.70663228766588	168.80740771509448	341.4003061721047	0.8322024008626973	0.7169170685300088	1.1313714698213555	1.0160861374886672	-1.5779186884711134	-0.5945131723488518	-1.009176003888372	3	1779	562	129	0.7211829268	0.7140860215	0.5566056054	1.092508961	0.82640742125	1.1077011715
AT3G27070	NA	10	NA	NA	46.5	30.5	1849	0.011541	0.007296	0	0	2.4259773656298895	2.2587997190057187	NA	7.162297665091927	NA	NA	NA	NA	NA	NA	-0.10300973321487111	-Inf	-Inf	NA	1803	90	193	.	.	NA	.	NA	NA
AT3G27080	49.5	53.5	47	64	50	52	1791	0.837423	1.008666	0.179391	0.279273	3.638966048444834	2.2587997190057187	5.87894037719003	7.162297665091927	2.264432405102988	3.0577280444348283	-1.3764066719306605	-1.2279623797846206	0.28486633180886084	0.4333106239549008	-0.6879722339360272	-2.2228490301108543	-1.8527005269974757	1	1791	177	264	3.400951493	3.165628743	4.483755132	4.858476563	4.614723299	4.731261781
AT3G27090	53.75	32	31.5	41	42	37	2392	1.495876	1.632717	1.042548	1.344631	133.42875510964373	127.62218412382283	160.54405392273736	157.57054863202234	243.911502824721	263.50054559513484	0.6033885640968384	0.7418080418870652	-0.02697132571971896	0.11144815207050772	-0.06419048432434409	-0.520876780207603	-0.2800644333125228	3	2299	147	431	2.607999829	3.484270854	3.000037454	3.87647013	3.1244988429999996	3.4789154455
AT3G27100	60	39	43.25	51.25	49	47	1634	0.305295	0.262225	0.04344	0.035936	12.129886828149449	14.68219817353717	29.847867820601778	42.97378599055156	12.757042392735604	14.75460151782974	-1.226333984592551	-1.542291926167594	0.5258290077467238	0.2098710661716807	0.27550189003885867	-2.8131079535980876	-2.8673034977738805	1	1557	191	223.5	2.391829427	1.590902778	3.1098828125	2.903648294	2.16851237	2.492979613
AT3G27110	68	126	67	52	112	75	2422	0.271694	0.249449	0.350337	0.396654	41.24161521570811	33.88199578508578	49.59539105611909	57.298381320735416	55.97017096030617	40.377134372051685	0.17445209853149898	-0.5049558594286628	0.2082883275173168	-0.47111963044284505	-0.28358197885669173	0.36676065704092303	0.6691362118795697	2	1778	164	48	1.996473714	1.948365885	3.3970883755	2.84224359	2.354801458	2.48293302
AT3G27150	NA	94	64.5	59.5	59	52	2365	0.031567	0.031455	0.033006	0.007007	1.2129886828149448	NA	NA	NA	NA	1.5472954867585584	NA	NA	NA	NA	NA	0.06431114955283314	-2.1664205608115132	NA	2317.5	43	249	3.54912037	1.292016861	3.541625	.	4.99975	0.9250803571
AT3G27160	46.75	37	44	42.5	51	45	2121	3.972875	3.034356	2.912739	1.149241	18.194830242224167	13.552798314034312	10.100344585084468	7.162297665091927	19.39017981622743	25.36449235064592	0.9409216693953916	1.824315902985806	-0.4959101296244578	0.38748410396595673	-0.4249378281022332	-0.4478069695167024	-1.400708988859127	3	1978.5	209	234.5	2.722499109	2.769157018	3.3437426465	3.526655844	3.341340978	3.548030935
AT3G27170	84.75	62.5	33.5	51.5	43	46	3267	0.313545	0.244894	0.11127	0.066927	19.407818925039116	11.293998595028592	NA	7.162297665091927	14.95741088111174	18.530682912020417	NA	1.3714216666215089	NA	0.3090555828573059	-0.7810816383275091	-1.4946078399039984	-1.8714971756151464	NA	3267	215	276	2.064060943	2.322931123	6.5848545905	5.969627931	3.2157154475	3.4911937975000003
AT3G27190	65.25	49	72.75	67	103	51	3868	0.414877	0.434667	0.274951	0.190467	1.2129886828149448	5.646999297514296	5.87894037719003	NA	5.995777135790066	5.323376880949232	0.02839061252363068	NA	NA	-0.1716050501676791	2.218918361672491	-0.5935091454216092	-1.190369509702517	2	3868	148	305	3.048909192	3.126294476	6.541360593	6.650455247	3.5789944665	3.612213742
AT3G27200	60	51	65.75	81.5	61	55	1017	0.234787	0.139601	0.034752	0.044264	3.638966048444834	2.2587997190057187	NA	NA	NA	NA	NA	NA	NA	NA	-0.6879722339360272	-2.7561846162271406	-1.657103541996235	NA	1017	198	215	1.045291328	0.6284472934	NA	.	0.57393829705	1.0324798297
AT3G27210	67	39.5	52.75	59.5	69	33	2279	0.177267	0.188996	0.074161	0.07347	3.638966048444834	1.1293998595028594	NA	7.162297665091927	5.230289014634595	6.189181947034234	NA	-0.21067374398401237	NA	0.24285806539543853	-1.6879722339360272	-1.257191386562981	-1.363128521159177	NA	2279	230	283	2.471361656	2.360474537	1.6624435575499998	5.207439759	2.955214141	3.5732228195
AT3G27220	81	66	39	52.25	92	67	2692	0.838401	0.822223	0.999643	0.810762	1.2129886828149448	NA	NA	NA	1.4989442839475164	NA	NA	NA	NA	NA	NA	0.25377252315476456	-0.02025125688634489	NA	2692	166	672	1.196238321	1.519870229	1.2687075415	0.9553934426	1.460458171	1.3520199425
AT3G27240	75	52	40	53	53	50	3043	2.938263	3.136757	2.660127	2.744037	3.638966048444834	5.646999297514296	NA	7.162297665091927	1.4989442839475164	2.339374694678982	NA	-1.6142995234770714	NA	0.6421761958081585	0.6339558609513349	-0.14346841074676284	-0.1929738353960139	NA	3043	95	413	4.105496667	4.717748327	5.450571672	5.160300546	4.416449472	4.5621094805
AT3G27260	99.5	83	45	82.75	156	67	5231	0.1347	0.155177	0.042957	0.051068	38.815637850078225	33.881995785085785	70.24924616093965	42.97378599055156	54.79154625999293	54.72624366997625	-0.3585294257781431	0.3487759513034025	-0.7090258598268595	-0.00172048274531349	-0.19611913760635225	-1.648784702742511	-1.6034232758976268	2	5205.5	291.5	338.5	1.840588023	1.631989373	5.799062092	3.733898072	2.49522573	3.309872641
AT3G27280	50.75	18	42.5	43.75	50	48	1799	0.507373	0.642932	0.483254	0.175868	76.41828701734151	110.6811862312802	70.24924616093963	42.97378599055156	124.28424773419016	119.36293005490272	0.8230888061490975	1.4738260663599991	-0.709025859826859	-0.05828859961595761	0.5344201874004206	-0.07026507402219541	-1.8701731566934627	3	1700.5	89	344	2.618852765	2.829637519	2.6813400495	3.065814815	2.5974249545	2.8412848865
AT3G27300	61	66	58	59.75	67	71	3789	0.792278	0.770678	0.574338	0.585242	59.436445457932265	44.04659452061153	126.02161595958948	121.75906030656276	109.07058118617098	106.39475929551772	-0.2084091878842207	-0.19460204026820352	-0.04964208459791904	-0.03583493698190172	-0.43231735846783	-0.4641067238798825	-0.39709489948512694	2	3749	44.5	291	1.780709649	1.967034301	3.579088626	7.027335294	1.881417502	2.200066379
AT3G27310	84.25	87	64.75	60.75	88.5	56	2154	0.987815	1.25016	0.610272	0.5614	29.11172838755867	63.24639213216012	42.810118809625806	35.811488325459635	24.652500789225456	29.251162532083455	-0.7962178360823929	-0.2919285152916192	-0.2575293610977276	0.24675995969304595	1.1193826881215767	-0.6947884768718993	-1.1550117790719716	1	2154	182	253	2.593904965	2.658160613	3.2741059625	3.240481481	3.3450891269999996	3.7059696525
AT3G27320	57.75	33.5	37.5	40	48	73	2735	0.096796	0.088406	0.014205	0.036188	4.851954731259779	6.776399157017156	5.87894037719003	7.162297665091927	3.0299205262584596	7.018124084036947	-0.9562761936867432	-0.02933702275591556	0.28486633180886084	1.2118055027396883	0.481952767506285	-2.768548599243099	-1.288632910197251	1	2735	250	399	2.334452802	1.615300721	3.6757776185	3.524763682	1.9697372105	2.467820825
AT3G27325	58	137	44.75	100.25	123	111.5	7408	0.117843	0.08472	0.047442	0.031653	29.11172838755867	13.552798314034312	7.989642481137248	21.48689299527578	23.281684338731644	17.738603704099987	1.5429925830689002	-0.27656443191520996	1.4272540318521718	-0.3923029831319385	-1.1030097332148712	-1.3126293279112036	-1.4203603478120796	3	7334	124	329	3.289015471	2.36280474	NA	18.73329457	4.737640889	4.763520837
AT3G27330	41	20	45.75	16	44.5	40	3971	0.037783	0.024004	0	0	2.4259773656298895	1.1293998595028594	NA	7.162297665091927	NA	2.339374694678982	NA	-1.6142995234770714	NA	NA	-1.1030097332148712	-Inf	-Inf	NA	3971	128	275	1.321595912	0.8392857143	NA	.	1.56261856	3.204807692
AT3G27340	72.5	52	41.5	50	59	53	1894	0.070575	0.088835	0	0	70.35334360326674	85.83438932221726	149.23933910300892	78.7852743160112	20.889124100174953	17.812329562264573	-2.836803971116709	-2.1450497922944076	-0.921629969224498	-0.22987579040219683	0.2869367851011427	-Inf	-Inf	1	1770	40.5	409.5	2.76614974	3.014384615	3.404005452	3.914587912	4.379638056	4.3479490685
AT3G27350	126.5	76.5	41.5	68.25	58.5	66	3097	0.133282	0.100594	0.103878	0.110261	9.703909462519558	10.164598735525733	5.87894037719003	NA	3.731344730687078	10.83106840730991	-0.6558604927854755	NA	NA	1.5374080026679284	0.06691526822744082	-0.35959181206219265	0.13237833381733477	1	2333	387	95	0.7845746483	1.092395662	1.034396552	1.709230769	1.5629103205	1.426324498
AT3G27355	71	22	16	NA	83.5	33.5	879	0.051078	0.007505	0	0	2.4259773656298895	4.5175994380114375	5.87894037719003	7.162297665091927	3.0299205262584596	NA	-0.9562761936867432	NA	0.28486633180886084	NA	0.8969902667851289	-Inf	-Inf	1	879	237	152	0.9217600787	0.7106181319	0	0	3.9354947915	5.058824317999999
AT3G27360	52	50	41	38	51.5	62	832	0.614858	0.403203	0.738141	0.417559	3.638966048444834	1.1293998595028594	5.87894037719003	14.324595330183854	4.464800893479123	NA	-0.3969603062940223	NA	1.284866331808861	NA	-1.6879722339360272	0.26364316490040207	0.05047368790837452	2	832	67	353	1.012853376	1.638857143	1.00407393185	1.190735632	1.69732679	1.171224909
AT3G27380	58.75	42.5	44	55.5	46	47	3272	0.680112	0.739871	0.4577	0.501234	NA	3.388199578508578	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.5713700552174912	-0.5617894722607851	NA	3210.5	146.5	899	1.789693944	2.005748593	1.930392885	1.957806624	1.951555501	2.3245238555
AT3G27390	48.25	39	41.25	48.25	72.5	47	3488	0.321162	0.338664	0.024063	0.040866	38.815637850078225	37.270195363594354	NA	14.324595330183854	71.88526171275394	69.96006326587573	NA	2.288037210486568	NA	-0.0391644182919711	-0.05861561385641774	-3.738412779197156	-3.05088169330503	NA	3488	202	194	2.299331858	2.433102166	5.26251529	8.436018519	2.3736120775	2.2779373345
AT3G27420	108.75	61.5	32	93.5	57	52.5	1865	0.156894	0.136644	0.053109	0.10147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.562761911263478	-0.4293688608601906	NA	1865	67.5	280	3.011168699	2.9964125	4.594459459	2.160714286	9.3715235675	4.77735549
AT3G27430	78.5	48.5	55	55.25	46	46	2989	2.798605	3.010071	3.255207	2.999241	306.886136752181	332.0435586938406	86.97973542320648	85.94757198110312	202.67451903698225	260.9220356287698	1.2204134939412907	1.6020899998578142	-0.01722243624415989	0.36445406967236343	0.11366903692718298	0.21804141111989425	-0.00520006423648097	3	2825	58	305	4.719978144	3.992630028	7.1162941105	4.653221855	4.459037912	4.4054570505
