ID...1.WT	GeneID	geneSymbol	chr.WT	strand.WT	longExonStart_0base.WT	longExonEnd.WT	shortES.WT	shortEE.WT	flankingES.WT	flankingEE.WT	ID...12.WT	IJC_SAMPLE_1.WT	SJC_SAMPLE_1.WT	IJC_SAMPLE_2.WT	SJC_SAMPLE_2.WT	IncFormLen.WT	SkipFormLen.WT	PValue.WT	FDR.WT	IncLevel1.WT	IncLevel2.WT	IncLevelDifference.WT	across_short_boundary_count.WT	long_to_flanking_count.WT	exclusive_to_long_count.WT	short_to_flanking_count.WT	EventType	event_id	FDR_num.WT	dPSI_num.WT	mean_psi_ctrl.WT	mean_psi_case.WT	total_reads.WT	1stExonStart_0base.WT	1stExonEnd.WT	2ndExonStart_0base.WT	2ndExonEnd.WT	upstreamES.WT	upstreamEE.WT	downstreamES.WT	downstreamEE.WT	ID...14.WT	upstream_to_first_count.WT	first_to_downstream_count.WT	first_count.WT	upstream_to_second_count.WT	second_to_downstream_count.WT	second_count.WT	riExonStart_0base.WT	riExonEnd.WT	upstream_to_intron_count.WT	intron_to_downstream_count.WT	intron_count.WT	upstream_to_downstream_count.WT	exonStart_0base.WT	exonEnd.WT	upstream_to_target_count.WT	target_to_downstream_count.WT	target_count.WT	ID...1.UFM	chr.UFM	strand.UFM	longExonStart_0base.UFM	longExonEnd.UFM	shortES.UFM	shortEE.UFM	flankingES.UFM	flankingEE.UFM	ID...12.UFM	IJC_SAMPLE_1.UFM	SJC_SAMPLE_1.UFM	IJC_SAMPLE_2.UFM	SJC_SAMPLE_2.UFM	IncFormLen.UFM	SkipFormLen.UFM	PValue.UFM	FDR.UFM	IncLevel1.UFM	IncLevel2.UFM	IncLevelDifference.UFM	across_short_boundary_count.UFM	long_to_flanking_count.UFM	exclusive_to_long_count.UFM	short_to_flanking_count.UFM	FDR_num.UFM	dPSI_num.UFM	mean_psi_ctrl.UFM	mean_psi_case.UFM	total_reads.UFM	1stExonStart_0base.UFM	1stExonEnd.UFM	2ndExonStart_0base.UFM	2ndExonEnd.UFM	upstreamES.UFM	upstreamEE.UFM	downstreamES.UFM	downstreamEE.UFM	ID...14.UFM	upstream_to_first_count.UFM	first_to_downstream_count.UFM	first_count.UFM	upstream_to_second_count.UFM	second_to_downstream_count.UFM	second_count.UFM	riExonStart_0base.UFM	riExonEnd.UFM	upstream_to_intron_count.UFM	intron_to_downstream_count.UFM	intron_count.UFM	upstream_to_downstream_count.UFM	exonStart_0base.UFM	exonEnd.UFM	upstream_to_target_count.UFM	target_to_downstream_count.UFM	target_count.UFM
4759	ENSG00000127948.17	POR	chr7	+	NA	NA	NA	NA	NA	NA	4759	43,54,62	64,71,119	44,36,83	51,30,43	244	149	0.00151814341098	0.00778365835796769	0.291,0.317,0.241	0.345,0.423,0.541	-0.153	NA	NA	NA	NA	RI	chr7|+|75986158|75986855|75986158|75986241|75986336|75986855	0.00778365835796769	-0.153	0.283	0.43633333333333335	700	NA	NA	NA	NA	75986158	75986241	75986336	75986855	NA	NA	NA	NA	NA	NA	NA	75986158	75986855	20,42,39,32,23,48	25,27,34,25,23,51	0,0,0,0,0,0	64,71,119,51,30,43	NA	NA	NA	NA	NA	4759	chr7	+	NA	NA	NA	NA	NA	NA	4759	12,49,96	98,83,127	49,61,65	62,37,46	244	149	1.9564482325e-4	0.00133805106184229	0.07,0.265,0.316	0.326,0.502,0.463	-0.213	NA	NA	NA	NA	0.00133805106184229	-0.213	0.217	0.43033333333333335	785	NA	NA	NA	NA	75986158	75986241	75986336	75986855	NA	NA	NA	NA	NA	NA	NA	75986158	75986855	4,36,68,34,35,44	8,24,54,33,28,38	0,0,0,0,0,0	98,83,127,62,37,46	NA	NA	NA	NA	NA
4842	ENSG00000117394.24	SLC2A1	chr1	-	NA	NA	NA	NA	NA	NA	4842	58,32,51	63,63,76	113,103,144	27,49,63	427	149	2.29442687072e-10	9.13599063068509e-9	0.243,0.151,0.19	0.594,0.423,0.444	-0.292	NA	NA	NA	NA	RI	chr1|-|42929209|42929780|42929209|42929314|42929592|42929780	9.13599063068509e-9	-0.292	0.19466666666666665	0.487	842	NA	NA	NA	NA	42929209	42929314	42929592	42929780	NA	NA	NA	NA	NA	NA	NA	42929209	42929780	7,5,5,24,23,28	5,3,4,8,6,15	46,24,42,81,74,101	63,63,76,27,49,63	NA	NA	NA	NA	NA	4842	chr1	-	NA	NA	NA	NA	NA	NA	4842	32,20,76	38,99,44	75,45,178	36,23,29	427	149	5.71987311812e-5	4.7737205370217e-4	0.227,0.066,0.376	0.421,0.406,0.682	-0.28	NA	NA	NA	NA	4.7737205370217e-4	-0.28	0.223	0.503	695	NA	NA	NA	NA	42929209	42929314	42929592	42929780	NA	NA	NA	NA	NA	NA	NA	42929209	42929780	9,5,5,22,26,33	1,10,6,11,2,12	22,5,65,42,17,133	38,99,44,36,23,29	NA	NA	NA	NA	NA
5111	ENSG00000133226.19	SRRM1	chr1	+	NA	NA	NA	NA	NA	NA	5111	1438,1105,1230	152,258,277	1388,1183,1637	103,114,60	2218	149	2.60635280549e-5	2.5987244558153e-4	0.389,0.223,0.23	0.475,0.411,0.647	-0.23	NA	NA	NA	NA	RI	chr1|+|24646666|24649029|24646666|24646789|24648858|24649029	2.5987244558153e-4	-0.23	0.2806666666666667	0.511	8945	NA	NA	NA	NA	24646666	24646789	24648858	24649029	NA	NA	NA	NA	NA	NA	NA	24646666	24649029	38,41,35,31,49,50	106,106,109,121,84,202	1294,958,1086,1236,1050,1385	152,258,277,103,114,60	NA	NA	NA	NA	NA	5111	chr1	+	NA	NA	NA	NA	NA	NA	5111	1154,1144,1327	140,227,282	1494,1339,1148	83,55,91	2218	149	1.16645693105e-10	4.458375573804398e-9	0.356,0.253,0.24	0.547,0.621,0.459	-0.259	NA	NA	NA	NA	4.458375573804398e-9	-0.259	0.283	0.5423333333333333	8484	NA	NA	NA	NA	24646666	24646789	24648858	24649029	NA	NA	NA	NA	NA	NA	NA	24646666	24649029	33,28,57,47,37,31	70,104,145,130,94,102	1051,1012,1125,1317,1208,1015	140,227,282,83,55,91	NA	NA	NA	NA	NA
5206	ENSG00000198563.14	DDX39B	chr6	-	NA	NA	NA	NA	NA	NA	5206	788,614,400	83,122,102	715,678,922	53,37,103	2604	149	1.3447361313e-4	0.00105177575983821	0.352,0.224,0.183	0.436,0.512,0.339	-0.176	NA	NA	NA	NA	RI	chr6|-|31532779|31535485|31532779|31532911|31535366|31535485	0.00105177575983821	-0.176	0.253	0.429	4617	NA	NA	NA	NA	31532779	31532911	31535366	31535485	NA	NA	NA	NA	NA	NA	NA	31532779	31535485	193,168,187,164,173,254	406,297,90,384,334,415	189,149,123,167,171,253	83,122,102,53,37,103	NA	NA	NA	NA	NA	5206	chr6	-	NA	NA	NA	NA	NA	NA	5206	631,797,1039	87,134,166	811,390,878	30,63,64	2604	149	0.0123639051627	0.04225558759340425	0.293,0.254,0.264	0.607,0.262,0.44	-0.166	NA	NA	NA	NA	0.04225558759340425	-0.166	0.2703333333333333	0.43633333333333335	5090	NA	NA	NA	NA	31532779	31532911	31535366	31535485	NA	NA	NA	NA	NA	NA	NA	31532779	31535485	126,197,279,238,226,238	349,415,479,386,78,382	156,185,281,187,86,258	87,134,166,30,63,64	NA	NA	NA	NA	NA
5232	ENSG00000084623.12	EIF3I	chr1	+	NA	NA	NA	NA	NA	NA	5232	162,85,167	159,178,162	435,441,570	245,170,207	437	149	1.37845290737e-11	6.708470815867331e-10	0.258,0.14,0.26	0.377,0.469,0.484	-0.224	NA	NA	NA	NA	RI	chr1|+|32224033|32224475|32224033|32224121|32224409|32224475	6.708470815867331e-10	-0.224	0.21933333333333335	0.4433333333333333	2981	NA	NA	NA	NA	32224033	32224121	32224409	32224475	NA	NA	NA	NA	NA	NA	NA	32224033	32224475	27,33,39,93,106,130	27,13,22,79,87,92	108,39,106,263,248,348	159,178,162,245,170,207	NA	NA	NA	NA	NA	5232	chr1	+	NA	NA	NA	NA	NA	NA	5232	145,172,180	94,154,224	434,357,349	210,169,255	437	149	9.00129271498e-4	0.00485346488444323	0.345,0.276,0.215	0.413,0.419,0.318	-0.105	NA	NA	NA	NA	0.00485346488444323	-0.105	0.2786666666666667	0.3833333333333333	2743	NA	NA	NA	NA	32224033	32224121	32224409	32224475	NA	NA	NA	NA	NA	NA	NA	32224033	32224475	30,27,46,134,48,48	29,38,32,58,71,109	86,107,102,242,238,192	94,154,224,210,169,255	NA	NA	NA	NA	NA
5243	ENSG00000182134.17	TDRKH	chr1	-	NA	NA	NA	NA	NA	NA	5243	30,56,39	2,0,5	11,25,26	0,0,0	334	149	0.00297022014485	0.01344161618318833	0.87,1.0,0.777	1.0,1.0,1.0	-0.118	NA	NA	NA	NA	RI	chr1|-|151773493|151774504|151773493|151774227|151774412|151774504	0.01344161618318833	-0.118	0.8823333333333333	1	194	NA	NA	NA	NA	151773493	151774227	151774412	151774504	NA	NA	NA	NA	NA	NA	NA	151773493	151774504	21,12,26,5,20,2	7,37,13,4,2,18	2,7,0,2,3,6	2,0,5,0,0,0	NA	NA	NA	NA	NA	5243	chr1	-	NA	NA	NA	NA	NA	NA	5243	29,31,44	10,0,3	22,11,5	0,0,0	334	149	2.0735825278e-5	2.0595994877276e-4	0.564,1.0,0.867	1.0,1.0,1.0	-0.19	NA	NA	NA	NA	2.0595994877276e-4	-0.19	0.81033333333333335	1	155	NA	NA	NA	NA	151773493	151774227	151774412	151774504	NA	NA	NA	NA	NA	NA	NA	151773493	151774504	14,15,20,11,9,3	12,12,24,11,2,2	3,4,0,0,0,0	10,0,3,0,0,0	NA	NA	NA	NA	NA
5317	ENSG00000116350.18	SRSF4	chr1	-	NA	NA	NA	NA	NA	NA	5317	1292,1149,1381	223,317,327	1408,1650,1893	170,245,335	1037	149	7.47362619522e-4	0.00440656498356625	0.454,0.342,0.378	0.543,0.492,0.448	-0.103	NA	NA	NA	NA	RI	chr1|-|29159373|29160517|29159373|29159486|29160374|29160517	0.00440656498356625	-0.103	0.39133333333333337	0.49433333333333335	10390	NA	NA	NA	NA	29159373	29159486	29160374	29160517	NA	NA	NA	NA	NA	NA	NA	29159373	29160517	481,347,540,622,732,623	194,188,232,108,202,288	617,614,609,678,716,982	223,317,327,170,245,335	NA	NA	NA	NA	NA	5317	chr1	-	NA	NA	NA	NA	NA	NA	5317	819,1134,1033	279,306,446	1394,1375,1340	170,134,272	1037	149	2.53112516502e-8	5.994299949629718e-7	0.297,0.347,0.25	0.541,0.596,0.414	-0.219	NA	NA	NA	NA	5.994299949629718e-7	-0.219	0.298	0.517	8702	NA	NA	NA	NA	29159373	29159486	29160374	29160517	NA	NA	NA	NA	NA	NA	NA	29159373	29160517	347,494,390,553,523,596	83,82,116,221,161,113	389,558,527,620,691,631	279,306,446,170,134,272	NA	NA	NA	NA	NA
5425	ENSG00000090621.15	PABPC4	chr1	-	NA	NA	NA	NA	NA	NA	5425	1065,959,984	514,565,634	2249,1960,2530	495,549,660	1104	149	0	0	0.219,0.186,0.173	0.38,0.325,0.341	-0.156	NA	NA	NA	NA	RI	chr1|-|39567750|39568939|39567750|39567846|39568801|39568939	0	-0.156	0.19266666666666665	0.3486666666666667	13164	NA	NA	NA	NA	39567750	39567846	39568801	39568939	NA	NA	NA	NA	NA	NA	NA	39567750	39568939	251,266,226,590,473,684	192,181,241,419,385,446	622,512,517,1240,1102,1400	514,565,634,495,549,660	NA	NA	NA	NA	NA	5425	chr1	-	NA	NA	NA	NA	NA	NA	5425	929,853,1181	513,646,711	1875,1678,2121	420,501,547	1104	149	0	0	0.196,0.151,0.183	0.376,0.311,0.344	-0.167	NA	NA	NA	NA	0	-0.167	0.17666666666666667	0.3436666666666667	11975	NA	NA	NA	NA	39567750	39567846	39568801	39568939	NA	NA	NA	NA	NA	NA	NA	39567750	39568939	235,167,266,445,396,425	143,170,259,384,362,505	551,516,656,1046,920,1191	513,646,711,420,501,547	NA	NA	NA	NA	NA
5443	ENSG00000184014.9	DENND5A	chr11	-	NA	NA	NA	NA	NA	NA	5443	301,292,336	24,7,29	253,343,348	3,2,19	1400	149	0.00822193326579	0.03035333822144749	0.572,0.816,0.552	0.9,0.948,0.661	-0.19	NA	NA	NA	NA	RI	chr11|-|9142721|9144278|9142721|9142845|9144096|9144278	0.03035333822144749	-0.19	0.6466666666666666	0.8363333333333334	1957	NA	NA	NA	NA	9142721	9142845	9144096	9144278	NA	NA	NA	NA	NA	NA	NA	9142721	9144278	28,27,16,27,39,53	9,13,36,17,19,25	264,252,284,209,285,270	24,7,29,3,2,19	NA	NA	NA	NA	NA	5443	chr11	-	NA	NA	NA	NA	NA	NA	5443	238,226,320	11,14,7	243,325,323	0,6,2	1400	149	3.09259756396e-5	2.900030541732e-4	0.697,0.632,0.83	1.0,0.852,0.945	-0.213	NA	NA	NA	NA	2.900030541732e-4	-0.213	0.7196666666666667	0.9323333333333333	1715	NA	NA	NA	NA	9142721	9142845	9144096	9144278	NA	NA	NA	NA	NA	NA	NA	9142721	9144278	30,20,26,41,39,48	11,32,18,10,19,26	197,174,276,192,267,249	11,14,7,0,6,2	NA	NA	NA	NA	NA
5502	ENSG00000115053.17	NCL	chr2	-	NA	NA	NA	NA	NA	NA	5502	2423,2305,3023	704,889,1107	1916,2646,3352	364,450,773	667	149	2.45410025634e-10	9.58505909036744e-9	0.435,0.367,0.379	0.54,0.568,0.492	-0.14	NA	NA	NA	NA	RI	chr2|-|231457000|231457800|231457000|231457124|231457642|231457800	9.58505909036744e-9	-0.14	0.39366666666666666	0.5333333333333333	19952	NA	NA	NA	NA	231457000	231457124	231457642	231457800	NA	NA	NA	NA	NA	NA	NA	231457000	231457800	416,420,532,288,366,468	563,515,680,481,693,773	1444,1370,1811,1147,1587,2111	704,889,1107,364,450,773	NA	NA	NA	NA	NA	5502	chr2	-	NA	NA	NA	NA	NA	NA	5502	1607,2549,2939	763,1032,1296	1895,2183,2402	373,530,698	667	149	1.83080794969e-9	5.446428181368429e-8	0.32,0.356,0.336	0.532,0.479,0.435	-0.145	NA	NA	NA	NA	5.446428181368429e-8	-0.145	0.3373333333333333	0.482	18267	NA	NA	NA	NA	231457000	231457124	231457642	231457800	NA	NA	NA	NA	NA	NA	NA	231457000	231457800	235,474,502,302,377,433	391,533,656,449,456,472	981,1542,1781,1144,1350,1497	763,1032,1296,373,530,698	NA	NA	NA	NA	NA
5505	ENSG00000115053.17	NCL	chr2	-	NA	NA	NA	NA	NA	NA	5505	1485,1400,1871	861,896,1157	1286,1433,2023	508,450,757	760	149	3.24080329239e-9	9.646896014046349e-8	0.253,0.234,0.241	0.332,0.384,0.344	-0.111	NA	NA	NA	NA	RI	chr2|-|231458265|231459125|231458265|231458389|231459000|231459125	9.646896014046349e-8	-0.111	0.24266666666666667	0.35333333333333333	14127	NA	NA	NA	NA	231458265	231458389	231459000	231459125	NA	NA	NA	NA	NA	NA	NA	231458265	231459125	376,324,453,241,285,429	269,220,361,262,252,409	840,856,1057,783,896,1185	861,896,1157,508,450,757	NA	NA	NA	NA	NA	5505	chr2	-	NA	NA	NA	NA	NA	NA	5505	1010,1515,1492	927,1049,1300	1452,1329,1658	520,582,746	760	149	2.1649348980199997e-14	1.5943953474564365e-12	0.176,0.221,0.184	0.354,0.309,0.303	-0.128	NA	NA	NA	NA	1.5943953474564365e-12	-0.128	0.19366666666666665	0.322	13580	NA	NA	NA	NA	231458265	231458389	231459000	231459125	NA	NA	NA	NA	NA	NA	NA	231458265	231459125	294,362,318,341,345,385	180,169,367,220,298,373	536,984,807,891,686,900	927,1049,1300,520,582,746	NA	NA	NA	NA	NA
5604	ENSG00000150093.20	ITGB1	chr10	-	NA	NA	NA	NA	NA	NA	5604	262,194,256	109,134,77	494,373,448	92,87,91	899	149	2.38271208841e-6	3.290718586966243e-5	0.285,0.194,0.355	0.471,0.415,0.449	-0.167	NA	NA	NA	NA	RI	chr10|-|32932514|32933583|32932514|32932600|32933350|32933583	3.290718586966243e-5	-0.167	0.27799999999999997	0.445	2617	NA	NA	NA	NA	32932514	32932600	32933350	32933583	NA	NA	NA	NA	NA	NA	NA	32932514	32933583	23,9,17,65,36,84	40,16,48,111,62,53	199,169,191,318,275,311	109,134,77,92,87,91	NA	NA	NA	NA	NA	5604	chr10	-	NA	NA	NA	NA	NA	NA	5604	91,183,137	36,99,90	571,427,313	70,91,60	899	149	1.47950540708e-11	6.980260276059467e-10	0.295,0.235,0.201	0.575,0.437,0.464	-0.248	NA	NA	NA	NA	6.980260276059467e-10	-0.248	0.24366666666666667	0.492	2168	NA	NA	NA	NA	32932514	32932600	32933350	32933583	NA	NA	NA	NA	NA	NA	NA	32932514	32933583	19,54,18,80,55,59	18,34,23,105,79,67	54,95,96,386,293,187	36,99,90,70,91,60	NA	NA	NA	NA	NA
5865	ENSG00000241370.6	RPP21	chr6	+	NA	NA	NA	NA	NA	NA	5865	11,19,35	2,4,13	15,17,15	1,0,2	217	149	2.55210605899e-4	0.00179261332803283	0.791,0.765,0.649	0.912,1.0,0.837	-0.181	NA	NA	NA	NA	RI	chr6|+|30345297|30345573|30345297|30345398|30345466|30345573	0.00179261332803283	-0.181	0.735	0.9163333333333333	134	NA	NA	NA	NA	30345297	30345398	30345466	30345573	NA	NA	NA	NA	NA	NA	NA	30345297	30345573	2,6,9,7,4,11	9,14,28,11,13,7	0,0,0,0,0,0	2,4,13,1,0,2	NA	NA	NA	NA	NA	5865	chr6	+	NA	NA	NA	NA	NA	NA	5865	23,38,28	0,0,0	18,9,37	1,8,0	217	149	8.50616297448e-4	0.00463198541053965	1.0,1.0,1.0	0.925,0.436,1.0	0.213	NA	NA	NA	NA	0.00463198541053965	0.213	1	0.787	162	NA	NA	NA	NA	30345297	30345398	30345466	30345573	NA	NA	NA	NA	NA	NA	NA	30345297	30345573	15,22,11,2,2,16	8,20,17,16,9,24	0,0,0,0,0,0	0,0,0,1,8,0	NA	NA	NA	NA	NA
6081	ENSG00000092203.15	TOX4	chr14	+	NA	NA	NA	NA	NA	NA	6081	275,326,357	11,39,58	346,283,583	7,5,23	1045	149	8.52392994358e-5	7.0920947644548e-4	0.781,0.544,0.467	0.876,0.89,0.783	-0.252	NA	NA	NA	NA	RI	chr14|+|21487450|21488850|21487450|21487693|21488589|21488850	7.0920947644548e-4	-0.252	0.5973333333333334	0.8496666666666667	2313	NA	NA	NA	NA	21487450	21487693	21488589	21488850	NA	NA	NA	NA	NA	NA	NA	21487450	21488850	32,31,30,33,10,60	9,22,0,16,19,30	234,273,327,297,254,493	11,39,58,7,5,23	NA	NA	NA	NA	NA	6081	chr14	+	NA	NA	NA	NA	NA	NA	6081	172,230,269	23,25,8	381,306,337	6,4,6	1045	149	3.66661200202e-6	4.691243618686182e-5	0.516,0.567,0.827	0.901,0.916,0.889	-0.265	NA	NA	NA	NA	4.691243618686182e-5	-0.265	0.6366666666666666	0.902	1767	NA	NA	NA	NA	21487450	21487693	21488589	21488850	NA	NA	NA	NA	NA	NA	NA	21487450	21488850	7,39,32,32,39,46	8,10,3,29,29,23	157,181,234,320,238,268	23,25,8,6,4,6	NA	NA	NA	NA	NA
6184	ENSG00000143369.15	ECM1	chr1	+	NA	NA	NA	NA	NA	NA	6184	241,278,289	79,124,100	283,288,350	89,48,34	308	149	3.51990013928e-4	0.00235891012612731	0.596,0.52,0.583	0.606,0.744,0.833	-0.161	NA	NA	NA	NA	RI	chr1|+|150509660|150510002|150509660|150509762|150509921|150510002	0.00235891012612731	-0.161	0.5663333333333334	0.7276666666666667	2203	NA	NA	NA	NA	150509660	150509762	150509921	150510002	NA	NA	NA	NA	NA	NA	NA	150509660	150510002	143,171,137,118,119,189	92,79,147,141,148,140	6,28,5,24,21,21	79,124,100,89,48,34	NA	NA	NA	NA	NA	6184	chr1	+	NA	NA	NA	NA	NA	NA	6184	171,292,361	67,130,63	228,316,288	42,62,41	308	149	0.005626891557	0.02223874222036845	0.553,0.521,0.735	0.724,0.711,0.773	-0.133	NA	NA	NA	NA	0.02223874222036845	-0.133	0.603	0.736	2061	NA	NA	NA	NA	150509660	150509762	150509921	150510002	NA	NA	NA	NA	NA	NA	NA	150509660	150510002	66,158,183,129,170,204	99,125,160,97,139,80	6,9,18,2,7,4	67,130,63,42,62,41	NA	NA	NA	NA	NA
6218	ENSG00000075785.14	RAB7A	chr3	+	NA	NA	NA	NA	NA	NA	6218	357,228,321	61,103,108	725,465,794	111,88,96	1101	149	8.69957573357e-4	0.00498558863535058	0.442,0.231,0.287	0.469,0.417,0.528	-0.151	NA	NA	NA	NA	RI	chr3|+|128806371|128807671|128806371|128806590|128807542|128807671	0.00498558863535058	-0.151	0.32	0.4713333333333333	3457	NA	NA	NA	NA	128806371	128806590	128807542	128807671	NA	NA	NA	NA	NA	NA	NA	128806371	128807671	30,14,36,90,54,51	65,82,82,108,38,161	262,132,203,527,373,582	61,103,108,111,88,96	NA	NA	NA	NA	NA	6218	chr3	+	NA	NA	NA	NA	NA	NA	6218	235,221,301	37,64,129	752,495,695	73,48,101	1101	149	3.17041668551e-5	2.9637997467174e-4	0.462,0.318,0.24	0.582,0.583,0.482	-0.209	NA	NA	NA	NA	2.9637997467174e-4	-0.209	0.34	0.5489999999999999	3151	NA	NA	NA	NA	128806371	128806590	128807542	128807671	NA	NA	NA	NA	NA	NA	NA	128806371	128807671	13,37,15,93,30,95	27,47,72,141,140,110	195,137,214,518,325,490	37,64,129,73,48,101	NA	NA	NA	NA	NA
6276	ENSG00000162736.18	NCSTN	chr1	+	NA	NA	NA	NA	NA	NA	6276	249,193,270	66,106,120	234,270,242	62,49,57	1029	149	5.95038753327e-4	0.00365243006546663	0.353,0.209,0.246	0.353,0.444,0.381	-0.123	NA	NA	NA	NA	RI	chr1|+|160353159|160354290|160353159|160353237|160354117|160354290	0.00365243006546663	-0.123	0.2693333333333333	0.39266666666666666	1918	NA	NA	NA	NA	160353159	160353237	160354117	160354290	NA	NA	NA	NA	NA	NA	NA	160353159	160354290	25,18,52,28,70,41	27,16,35,13,31,34	197,159,183,193,169,167	66,106,120,62,49,57	NA	NA	NA	NA	NA	6276	chr1	+	NA	NA	NA	NA	NA	NA	6276	159,250,237	77,122,76	269,204,266	49,62,54	1029	149	8.09849443171e-5	6.4182162563119e-4	0.23,0.229,0.311	0.443,0.323,0.416	-0.137	NA	NA	NA	NA	6.4182162563119e-4	-0.137	0.25666666666666665	0.394	1825	NA	NA	NA	NA	160353159	160353237	160354117	160354290	NA	NA	NA	NA	NA	NA	NA	160353159	160354290	51,26,52,60,38,46	20,18,24,48,35,37	88,206,161,161,131,183	77,122,76,49,62,54	NA	NA	NA	NA	NA
6283	ENSG00000162736.18	NCSTN	chr1	+	NA	NA	NA	NA	NA	NA	6283	443,477,444	46,124,60	381,472,453	28,47,45	435	149	0.00698619185032	0.02654994095774401	0.767,0.569,0.717	0.823,0.775,0.775	-0.107	NA	NA	NA	NA	RI	chr1|+|160355862|160357253|160355862|160356754|160357040|160357253	0.02654994095774401	-0.107	0.6843333333333333	0.791	3020	NA	NA	NA	NA	160355862	160356754	160357040	160357253	NA	NA	NA	NA	NA	NA	NA	160355862	160357253	82,117,112,75,106,144	239,201,160,150,160,166	122,159,172,156,206,143	46,124,60,28,47,45	NA	NA	NA	NA	NA	6283	chr1	+	NA	NA	NA	NA	NA	NA	6283	418,388,530	64,107,77	353,415,491	32,50,37	435	149	1.75227018429e-4	0.00121771687490532	0.691,0.554,0.702	0.791,0.74,0.82	-0.135	NA	NA	NA	NA	0.00121771687490532	-0.135	0.649	0.7836666666666666	2962	NA	NA	NA	NA	160355862	160356754	160357040	160357253	NA	NA	NA	NA	NA	NA	NA	160355862	160357253	49,54,85,70,98,53	179,223,241,143,172,235	190,111,204,140,145,203	64,107,77,32,50,37	NA	NA	NA	NA	NA
6413	ENSG00000145495.17	MARCHF6	chr5	+	NA	NA	NA	NA	NA	NA	6413	3506,2847,2892	59,82,49	2522,2716,4129	19,25,16	1365	149	1.0862422072900002e-12	6.796772668471715e-11	0.866,0.791,0.866	0.935,0.922,0.966	-0.1	NA	NA	NA	NA	RI	chr5|+|10400783|10402139|10400783|10400842|10402058|10402139	6.796772668471715e-11	-0.1	0.841	0.9410000000000001	18862	NA	NA	NA	NA	10400783	10400842	10402058	10402139	NA	NA	NA	NA	NA	NA	NA	10400783	10402139	471,370,262,339,324,404	321,299,351,255,293,390	2714,2178,2279,1928,2099,3335	59,82,49,19,25,16	NA	NA	NA	NA	NA	6413	chr5	+	NA	NA	NA	NA	NA	NA	6413	2028,2794,3075	79,103,51	2916,2822,2736	67,20,14	1365	149	3.30223483558e-7	5.952894379721677e-6	0.737,0.748,0.868	0.826,0.939,0.955	-0.122	NA	NA	NA	NA	5.952894379721677e-6	-0.122	0.7843333333333333	0.9066666666666666	16705	NA	NA	NA	NA	10400783	10400842	10402058	10402139	NA	NA	NA	NA	NA	NA	NA	10400783	10402139	212,268,405,333,332,331	244,263,330,320,308,253	1572,2263,2340,2263,2182,2152	79,103,51,67,20,14	NA	NA	NA	NA	NA
6436	ENSG00000125835.20	SNRPB	chr20	-	NA	NA	NA	NA	NA	NA	6436	2515,2230,2917	385,340,517	4698,4689,5944	342,303,507	1936	149	0	0	0.335,0.335,0.303	0.514,0.544,0.474	-0.186	NA	NA	NA	NA	RI	chr20|-|2465707|2467758|2465707|2465819|2467606|2467758	0	-0.186	0.32433333333333336	0.5106666666666667	25387	NA	NA	NA	NA	2465707	2465819	2467606	2467758	NA	NA	NA	NA	NA	NA	NA	2465707	2467758	180,161,166,422,409,599	169,119,103,245,184,241	2166,1950,2648,4031,4096,5104	385,340,517,342,303,507	NA	NA	NA	NA	NA	6436	chr20	-	NA	NA	NA	NA	NA	NA	6436	2091,2145,2855	345,430,536	4056,4287,5259	208,269,404	1936	149	0	0	0.318,0.277,0.291	0.6,0.551,0.5	-0.255	NA	NA	NA	NA	0	-0.255	0.29533333333333334	0.5503333333333333	22885	NA	NA	NA	NA	2465707	2465819	2467606	2467758	NA	NA	NA	NA	NA	NA	NA	2465707	2467758	179,183,211,321,330,449	154,121,173,207,179,193	1758,1841,2471,3528,3778,4617	345,430,536,208,269,404	NA	NA	NA	NA	NA
6594	ENSG00000198034.11	RPS4X	chrX	-	NA	NA	NA	NA	NA	NA	6594	6916,6311,7863	901,851,1149	10238,10630,15432	619,700,990	1229	149	0	0	0.482,0.473,0.453	0.667,0.648,0.654	-0.187	NA	NA	NA	NA	RI	chrX|-|72273800|72275150|72273800|72273972|72275052|72275150	0	-0.187	0.4693333333333333	0.6563333333333333	62600	NA	NA	NA	NA	72273800	72273972	72275052	72275150	NA	NA	NA	NA	NA	NA	NA	72273800	72275150	739,860,1029,1327,1425,1939	476,372,620,779,680,933	5701,5079,6214,8132,8525,12560	901,851,1149,619,700,990	NA	NA	NA	NA	NA	6594	chrX	-	NA	NA	NA	NA	NA	NA	6594	4363,6200,7651	878,1020,1320	9501,10387,11992	584,591,984	1229	149	0	0	0.376,0.424,0.413	0.664,0.681,0.596	-0.243	NA	NA	NA	NA	0	-0.243	0.4043333333333333	0.647	55471	NA	NA	NA	NA	72273800	72273972	72275052	72275150	NA	NA	NA	NA	NA	NA	NA	72273800	72275150	536,974,1060,1355,1477,1604	275,339,544,672,659,832	3552,4887,6047,7474,8251,9556	878,1020,1320,584,591,984	NA	NA	NA	NA	NA
