ID...1.WT	GeneID	geneSymbol	chr.WT	strand.WT	longExonStart_0base.WT	longExonEnd.WT	shortES.WT	shortEE.WT	flankingES.WT	flankingEE.WT	ID...12.WT	IJC_SAMPLE_1.WT	SJC_SAMPLE_1.WT	IJC_SAMPLE_2.WT	SJC_SAMPLE_2.WT	IncFormLen.WT	SkipFormLen.WT	PValue.WT	FDR.WT	IncLevel1.WT	IncLevel2.WT	IncLevelDifference.WT	across_short_boundary_count.WT	long_to_flanking_count.WT	exclusive_to_long_count.WT	short_to_flanking_count.WT	event_type	ID	FDR_num.WT	dPSI_num.WT	mean_psi_ctrl.WT	mean_psi_case.WT	total_reads.WT	1stExonStart_0base.WT	1stExonEnd.WT	2ndExonStart_0base.WT	2ndExonEnd.WT	upstreamES.WT	upstreamEE.WT	downstreamES.WT	downstreamEE.WT	ID...14.WT	upstream_to_first_count.WT	first_to_downstream_count.WT	first_count.WT	upstream_to_second_count.WT	second_to_downstream_count.WT	second_count.WT	riExonStart_0base.WT	riExonEnd.WT	upstream_to_intron_count.WT	intron_to_downstream_count.WT	intron_count.WT	upstream_to_downstream_count.WT	exonStart_0base.WT	exonEnd.WT	upstream_to_target_count.WT	target_to_downstream_count.WT	target_count.WT	ID...1.UFM	chr.UFM	strand.UFM	longExonStart_0base.UFM	longExonEnd.UFM	shortES.UFM	shortEE.UFM	flankingES.UFM	flankingEE.UFM	ID...12.UFM	IJC_SAMPLE_1.UFM	SJC_SAMPLE_1.UFM	IJC_SAMPLE_2.UFM	SJC_SAMPLE_2.UFM	IncFormLen.UFM	SkipFormLen.UFM	PValue.UFM	FDR.UFM	IncLevel1.UFM	IncLevel2.UFM	IncLevelDifference.UFM	across_short_boundary_count.UFM	long_to_flanking_count.UFM	exclusive_to_long_count.UFM	short_to_flanking_count.UFM	FDR_num.UFM	dPSI_num.UFM	mean_psi_ctrl.UFM	mean_psi_case.UFM	total_reads.UFM	1stExonStart_0base.UFM	1stExonEnd.UFM	2ndExonStart_0base.UFM	2ndExonEnd.UFM	upstreamES.UFM	upstreamEE.UFM	downstreamES.UFM	downstreamEE.UFM	ID...14.UFM	upstream_to_first_count.UFM	first_to_downstream_count.UFM	first_count.UFM	upstream_to_second_count.UFM	second_to_downstream_count.UFM	second_count.UFM	riExonStart_0base.UFM	riExonEnd.UFM	upstream_to_intron_count.UFM	intron_to_downstream_count.UFM	intron_count.UFM	upstream_to_downstream_count.UFM	exonStart_0base.UFM	exonEnd.UFM	upstream_to_target_count.UFM	target_to_downstream_count.UFM	target_count.UFM	FDR	IncLevelDifference	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	inc_len_bp	exc_len_bp	inc_cds_overlap_bp	exc_cds_overlap_bp	inc_touches_cds	exc_touches_cds	inc_cds_overlap_mod3	exc_cds_overlap_mod3	delta_cds_overlap_bp	delta_cds_overlap_mod3	frameshift_candidate_inc	frameshift_candidate_delta	cds_overlap_bp	touches_cds	cds_overlap_mod3	frameshift_candidate	advanced_n_transcripts_matched	advanced_any_protein_pair	advanced_transcript_ids	inclusion_transcript_ids	exclusion_transcript_ids	advanced_overlaps_start_codon_any	advanced_overlaps_stop_codon_any	advanced_frameshift_any	advanced_frameshift_frac	advanced_nmd_proxy_any	RI_Position	Event_Position	dataset
7767	ENSG00000164896	FASTK	chr7	-							7767	361,415,364	313,296,479	138,294,267	260,326,465	229	149	0.00195624257584	0.0095812136382195	0.429,0.477,0.331	0.257,0.37,0.272	0.113					RI	chr7|-|151076625|151077027|151076625|151076832|151076912|151077027	0.0095812136382195	0.113	0.4123333333333333	0.2996666666666667	3978					151076625	151076832	151076912	151077027								151076625	151077027	222,279,241,94,209,161	276,289,273,103,194,194	0,0,0,0,0,0	313,296,479,260,326,465						7767	chr7	-							7767	200,332,358	172,313,451	90,170,169	223,372,352	229	149	4.3074654954e-11	1.8190758130573847e-09	0.431,0.408,0.341	0.208,0.229,0.238	0.168					1.8190758130573847e-09	0.168	0.3933333333333333	0.225	3202					151076625	151076832	151076912	151077027								151076625	151077027	146,211,225,52,119,127	175,233,262,73,119,104	0,0,0,0,0,0	172,313,451,223,372,352						0.0095812136382195	0.113	7	-	151076625	151077027	151076625	151076832	151076912	151077027	402	0	660	0	True	False	0.0		660	0	False	False	660	True	0.0	False	1	False	ENST00000465272	ENST00000465272	ENST00000297532;ENST00000353841;ENST00000459800;ENST00000460980;ENST00000466855;ENST00000467237;ENST00000469237;ENST00000482571;ENST00000482806;ENST00000483953;ENST00000489884	False	False	False	0.0	False	NonCoding	NonCoding	UFM1_independent
7779	ENSG00000055609	KMT2C	chr7	-							7779	183,116,123	38,82,142	219,275,338	40,88,88	1613	149	0.000511719987075	0.0032117369096662	0.308,0.116,0.074	0.336,0.224,0.262	-0.108					RI	chr7|-|152154266|152156057|152154266|152154445|152155909|152156057	0.0032117369096662	-0.108	0.166	0.274	1732					152154266	152154445	152155909	152156057								152154266	152156057	8,11,27,16,17,52	10,5,1,7,25,19	165,100,95,196,233,267	38,82,142,40,88,88						7779	chr7	-							7779	96,88,144	84,87,71	316,336,278	43,105,46	1613	149	1.4220846722400002e-12	7.951823458942001e-11	0.095,0.085,0.158	0.404,0.228,0.358	-0.217					7.951823458942001e-11	-0.217	0.1126666666666666	0.33	1694					152154266	152154445	152155909	152156057								152154266	152156057	14,8,3,31,69,22	0,11,0,23,2,9	82,69,141,262,265,247	84,87,71,43,105,46						0.0032117369096662	-0.108	7	-	152154266	152156057	152154266	152154445	152155909	152156057	1791	0	4905	0	True	False	0.0		4905	0	False	False	4905	True	0.0	False	2	False	ENST00000683337;ENST00000684330	ENST00000683337;ENST00000684330	ENST00000262189;ENST00000360104;ENST00000418061;ENST00000424877;ENST00000473186;ENST00000485241;ENST00000679393;ENST00000679560;ENST00000679882;ENST00000680029;ENST00000680877;ENST00000681923;ENST00000682040;ENST00000682283;ENST00000683120;ENST00000683178;ENST00000683200;ENST00000683502;ENST00000683886;ENST00000684069;ENST00000684261;ENST00000684649	False	False	False	0.0	False	3UTR	3UTR	UFM1_independent
7798	ENSG00000105397	TYK2	chr19	-							7798	1394,1617,1202	357,472,495	531,583,699	372,438,489	1194	149	3.1086244689499997e-15	2.978450819312719e-13	0.328,0.299,0.233	0.151,0.142,0.151	0.139					RI	chr19|-|10356567|10357918|10356567|10356718|10357763|10357918	2.978450819312719e-13	0.139	0.2866666666666667	0.148	8649					10356567	10356718	10357763	10357918								10356567	10357918	119,122,68,24,56,81	113,127,91,34,53,57	1162,1368,1043,473,474,561	357,472,495,372,438,489						7798	chr19	-							7798	1087,1467,1397	324,400,415	656,716,693	324,458,377	1194	149	6.02817795681e-12	3.008608816626082e-10	0.295,0.314,0.296	0.202,0.163,0.187	0.118					3.008608816626082e-10	0.118	0.3016666666666666	0.184	8314					10356567	10356718	10357763	10357918								10356567	10357918	126,80,55,18,48,48	93,71,149,34,90,93	868,1316,1193,604,578,552	324,400,415,324,458,377						2.978450819312719e-13	0.139	19	-	10356567	10357918	10356567	10356718	10357763	10357918	1351	0	2188	0	True	False	1.0		2188	1	True	True	2188	True	1.0	True	4	False	ENST00000529370;ENST00000534228;ENST00000699355;ENST00000699357	ENST00000529370;ENST00000534228;ENST00000699355;ENST00000699357	ENST00000524462;ENST00000524470;ENST00000525621;ENST00000525976;ENST00000527481;ENST00000529739;ENST00000530560;ENST00000530829;ENST00000531836;ENST00000533334;ENST00000699354;ENST00000699356;ENST00000699358;ENST00000699360	False	False	False	0.0	False	3UTR	3UTR	UFM1_independent
7817	ENSG00000111144	LTA4H	chr12	-							7817	1645,1269,1807	53,73,137	1754,1775,2510	25,36,68	4188	149	1.82255041978e-05	0.00019038976446492	0.525,0.382,0.319	0.714,0.637,0.568	-0.231					RI	chr12|-|96009093|96013258|96009093|96009148|96013187|96013258	0.00019038976446492	-0.231	0.4086666666666667	0.6396666666666666	11152					96009093	96009148	96013187	96013258								96009093	96013258	62,56,81,60,71,141	62,21,26,30,29,39	1521,1192,1700,1664,1675,2330	53,73,137,25,36,68						7817	chr12	-							7817	1195,1690,1769	75,106,170	1986,1981,1796	70,40,76	4188	149	5.5106820005e-06	6.6558017202039e-05	0.362,0.362,0.27	0.502,0.638,0.457	-0.201					6.6558017202039e-05	-0.201	0.3313333333333333	0.5323333333333333	10954					96009093	96009148	96013187	96013258								96009093	96013258	45,52,95,55,109,61	11,39,18,25,28,40	1139,1599,1656,1906,1844,1695	75,106,170,70,40,76						0.00019038976446492	-0.231	12	-	96009093	96013258	96009093	96009148	96013187	96013258	4165	0	378	0	True	False	0.0		378	0	False	False	378	True	0.0	False	1	False	ENST00000553041	ENST00000553041	ENST00000228740;ENST00000413268;ENST00000537111;ENST00000547393;ENST00000547982;ENST00000548375;ENST00000548852;ENST00000552091;ENST00000552789	False	False	False	0.0	False	3UTR	3UTR	UFM1_independent
7826	ENSG00000160014	CALM3	chr19	+							7826	705,754,674	62,69,60	669,616,689	39,14,45	2488	149	0.00731189523884	0.0275408732214784	0.405,0.396,0.402	0.507,0.725,0.478	-0.169					RI	chr19|+|46605826|46608340|46605826|46605857|46608196|46608340	0.0275408732214784	-0.169	0.401	0.57	4396					46605826	46605857	46608196	46608340								46605826	46608340	20,45,50,51,61,32	48,73,60,64,55,35	637,636,564,554,500,622	62,69,60,39,14,45						7826	chr19	+							7826	613,715,794	64,59,83	550,645,553	24,40,38	2488	149	0.00154704480738	0.0076515999932578	0.365,0.421,0.364	0.578,0.491,0.466	-0.128					0.0076515999932578	-0.128	0.3833333333333333	0.5116666666666667	4178					46605826	46605857	46608196	46608340								46605826	46608340	30,31,47,29,46,23	35,116,67,57,43,52	548,568,680,464,556,478	64,59,83,24,40,38						0.0275408732214784	-0.169	19	+	46605826	46608340	46605826	46605857	46608196	46608340	2514	0	900	0	True	False	0.0		900	0	False	False	900	True	0.0	False	1	False	ENST00000595072	ENST00000595072	ENST00000291295;ENST00000391918;ENST00000477244;ENST00000482455;ENST00000486500;ENST00000594523;ENST00000596362;ENST00000597743;ENST00000597868;ENST00000598871;ENST00000599839;ENST00000602169	False	False	False	0.0	False	Start_Codon	Start_Codon	UFM1_independent
7837	ENSG00000120896	SORBS3	chr8	+							7837	800,726,733	44,28,47	136,351,356	32,47,26	621	149	0.000204531556564	0.001487893129207	0.814,0.862,0.789	0.505,0.642,0.767	0.184					RI	chr8|+|22565825|22566484|22565825|22565872|22566344|22566484	0.001487893129207	0.184	0.8216666666666667	0.638	3326					22565825	22565872	22566344	22566484								22565825	22566484	102,37,53,11,18,33	154,85,135,15,75,48	544,604,545,110,258,275	44,28,47,32,47,26						7837	chr8	+							7837	653,772,808	36,37,59	145,263,257	30,43,22	621	149	4.27967729605e-05	0.00037565365102973	0.813,0.834,0.767	0.537,0.595,0.737	0.182					0.00037565365102973	0.182	0.8046666666666666	0.623	3125					22565825	22565872	22566344	22566484								22565825	22566484	67,63,104,4,12,31	105,189,144,40,41,34	481,520,560,101,210,192	36,37,59,30,43,22						0.001487893129207	0.184	8	+	22565825	22566484	22565825	22565872	22566344	22566484	659	0	460	0	True	False	1.0		460	1	True	True	460	True	1.0	True	1	False	ENST00000517535	ENST00000517535	ENST00000240123;ENST00000517500;ENST00000518512;ENST00000519453;ENST00000521554;ENST00000521787;ENST00000522315;ENST00000522721;ENST00000523740;ENST00000523900;ENST00000523965	False	False	False	0.0	False	3UTR	3UTR	UFM1_independent
7847	ENSG00000120885	CLU	chr8	-							7847	20,0,45	11,37,33	161,135,310	25,22,87	1293	149	2.42583730881e-13	1.7708612354313002e-11	0.173,0.0,0.136	0.426,0.414,0.291	-0.274					RI	chr8|-|27598459|27600009|27598459|27598635|27599779|27600009	1.7708612354313002e-11	-0.274	0.103	0.377	886					27598459	27598635	27599779	27600009								27598459	27600009	4,0,4,8,32,41	0,0,5,16,5,16	16,0,36,137,98,253	11,37,33,25,22,87						7847	chr8	-							7847	38,56,34	29,125,25	222,106,228	47,11,23	1293	149	0.0	0.0	0.131,0.049,0.135	0.352,0.526,0.533	-0.365					0.0	-0.365	0.105	0.4703333333333333	944					27598459	27598635	27599779	27600009								27598459	27600009	0,10,9,18,5,23	0,3,0,43,1,20	38,43,25,161,100,185	29,125,25,47,11,23						1.7708612354313002e-11	-0.274	8	-	27598459	27600009	27598459	27598635	27599779	27600009	1550	0	1953	0	True	False	0.0		1953	0	False	False	1953	True	0.0	False	1	False	ENST00000522299	ENST00000522299	ENST00000316403;ENST00000405140;ENST00000521770;ENST00000522098;ENST00000523500	False	False	False	0.0	False	3UTR	3UTR	UFM1_independent
7875	ENSG00000079616	KIF22	chr16	+							7875	163,198,178	122,120,154	65,86,38	57,88,113	376	149	0.00182273290031	0.0090648808959455	0.346,0.395,0.314	0.311,0.279,0.118	0.116					RI	chr16|+|29798592|29799184|29798592|29798747|29798974|29799184	0.0090648808959455	0.116	0.3516666666666667	0.236	1382					29798592	29798747	29798974	29799184								29798592	29799184	35,17,37,8,6,10	64,59,96,25,53,18	64,122,45,32,27,10	122,120,154,57,88,113						7875	chr16	+							7875	163,184,199	96,102,146	47,62,60	67,98,87	376	149	1.60534474603e-09	4.873674307849688e-08	0.402,0.417,0.351	0.218,0.2,0.215	0.179					4.873674307849688e-08	0.179	0.39	0.211	1311					29798592	29798747	29798974	29799184								29798592	29799184	19,15,32,8,7,12	64,85,108,12,39,10	80,84,59,27,16,38	96,102,146,67,98,87						0.0090648808959455	0.116	16	+	29798592	29799184	29798592	29798747	29798974	29799184	592	0	6818	0	True	False	2.0		6818	2	True	True	6818	True	2.0	True	1	False	ENST00000563666	ENST00000563666	ENST00000160827;ENST00000400751;ENST00000561482;ENST00000563263;ENST00000569382;ENST00000569636;ENST00000570173;ENST00000685401;ENST00000685526;ENST00000685961;ENST00000686384;ENST00000687634;ENST00000688492;ENST00000689089;ENST00000689107;ENST00000689172;ENST00000689660;ENST00000689743;ENST00000690258;ENST00000690419;ENST00000690510;ENST00000691128;ENST00000691169;ENST00000691203;ENST00000691486;ENST00000691895;ENST00000693260	False	False	False	0.0	False	3UTR	3UTR	UFM1_independent
7890	ENSG00000130816	DNMT1	chr19	-							7890	851,873,919	209,173,244	446,625,672	313,275,250	377	149	6.98937539512e-07	1.1459585540875892e-05	0.617,0.666,0.598	0.36,0.473,0.515	0.178					RI	chr19|-|10139675|10140328|10139675|10139817|10140045|10140328	1.1459585540875892e-05	0.178	0.627	0.4493333333333333	5850					10139675	10139817	10140045	10140328								10139675	10140328	374,321,392,134,229,221	243,275,297,178,244,224	234,277,230,134,152,227	209,173,244,313,275,250						7890	chr19	-							7890	766,804,1046	180,214,203	420,582,720	242,218,327	377	149	2.24336538235e-09	6.576545409714393e-08	0.627,0.598,0.671	0.407,0.513,0.465	0.17					6.576545409714393e-08	0.17	0.632	0.4616666666666666	5722					10139675	10139817	10140045	10140328								10139675	10140328	284,302,413,158,245,301	250,247,368,165,173,208	232,255,265,97,164,211	180,214,203,242,218,327						1.1459585540875892e-05	0.178	19	-	10139675	10140328	10139675	10139817	10140045	10140328	653	0	3486	0	True	False	0.0		3486	0	False	False	3486	True	0.0	False	1	False	ENST00000678957	ENST00000678957	ENST00000340748;ENST00000359526;ENST00000586588;ENST00000586667;ENST00000587197;ENST00000588913;ENST00000589351;ENST00000589538;ENST00000592705;ENST00000593049;ENST00000676604;ENST00000676610;ENST00000676820;ENST00000676868;ENST00000677013;ENST00000677250;ENST00000677616;ENST00000677634;ENST00000677685;ENST00000677783;ENST00000677946;ENST00000678024;ENST00000678107;ENST00000678239;ENST00000678647;ENST00000678694;ENST00000678804;ENST00000679100;ENST00000679103;ENST00000679313	False	False	False	0.0	False	Stop_Codon	Stop_Codon	UFM1_independent
7902	ENSG00000168615	ADAM9	chr8	+							7902	92,35,81	65,99,110	135,109,168	59,91,62	1173	149	6.84526294537e-08	1.4524274180279877e-06	0.152,0.043,0.086	0.225,0.132,0.256	-0.111					RI	chr8|+|39016117|39017414|39016117|39016194|39017218|39017414	1.4524274180279877e-06	-0.111	0.0936666666666666	0.2043333333333333	1106					39016117	39016194	39017218	39017414								39016117	39017414	4,12,6,24,4,36	4,0,19,18,17,15	84,23,56,93,88,117	65,99,110,59,91,62						7902	chr8	+							7902	67,51,39	82,129,101	119,81,195	68,70,47	1173	149	2.38479014314e-10	8.572468853822892e-09	0.094,0.048,0.047	0.182,0.128,0.345	-0.155					8.572468853822892e-09	-0.155	0.063	0.2183333333333333	1049					39016117	39016194	39017218	39017414								39016117	39017414	0,1,10,7,12,11	0,1,6,16,0,49	67,49,23,96,69,135	82,129,101,68,70,47						1.4524274180279877e-06	-0.111	8	+	39016117	39017414	39016117	39016194	39017218	39017414	1297	0	4914	0	True	False	0.0		4914	0	False	False	4914	True	0.0	False	1	False	ENST00000676489	ENST00000676489	ENST00000379917;ENST00000468065;ENST00000481058;ENST00000481873;ENST00000487273;ENST00000676617;ENST00000676643;ENST00000676669;ENST00000676765;ENST00000676919;ENST00000676936;ENST00000677004;ENST00000677137;ENST00000677165;ENST00000677359;ENST00000677582;ENST00000677908;ENST00000678253;ENST00000678474;ENST00000678540;ENST00000678730;ENST00000679268	False	False	False	0.0	False	3UTR	3UTR	UFM1_independent
7939	ENSG00000100462	PRMT5	chr14	-							7939	371,271,337	18,53,77	188,218,258	52,52,95	434	149	0.00382243598474	0.0165180954604832	0.876,0.637,0.6	0.554,0.59,0.483	0.162					RI	chr14|-|22928125|22928615|22928125|22928211|22928496|22928615	0.0165180954604832	0.162	0.7043333333333334	0.5423333333333333	1990					22928125	22928211	22928496	22928615								22928125	22928615	130,117,135,57,91,82	73,35,77,42,47,58	168,119,125,89,80,118	18,53,77,52,52,95						7939	chr14	-							7939	199,255,399	58,62,73	270,229,292	31,33,46	434	149	0.00159803828436	0.0078587566769137	0.541,0.585,0.652	0.749,0.704,0.685	-0.12					0.0078587566769137	-0.12	0.5926666666666667	0.7126666666666667	1947					22928125	22928211	22928496	22928615								22928125	22928615	80,89,136,76,93,82	49,89,120,65,59,119	70,77,143,129,77,91	58,62,73,31,33,46						0.0165180954604832	0.162	14	-	22928125	22928615	22928125	22928211	22928496	22928615	490	0	1968	0	True	False	0.0		1968	0	False	False	1968	True	0.0	False	1	False	ENST00000556032	ENST00000556032	ENST00000216350;ENST00000324366;ENST00000397440;ENST00000397441;ENST00000421938;ENST00000553550;ENST00000553641;ENST00000553787;ENST00000553897;ENST00000553915;ENST00000554716;ENST00000554867;ENST00000554910;ENST00000555530;ENST00000556426;ENST00000556616;ENST00000557015;ENST00000557415;ENST00000627278	False	False	False	0.0	False	CDS	CDS	UFM1_independent
7995	ENSG00000148399	DPH7	chr9	-							7995	163,226,235	108,97,193	92,71,144	96,118,175	275	149	3.35631472065e-05	0.00032157690417227	0.45,0.558,0.397	0.342,0.246,0.308	0.17					RI	chr9|-|137564892|137565154|137564892|137564958|137565084|137565154	0.00032157690417227	0.17	0.4683333333333334	0.2986666666666667	1718					137564892	137564958	137565084	137565154								137564892	137565154	101,100,114,48,47,55	74,131,134,48,24,98	4,0,2,2,0,0	108,97,193,96,118,175						7995	chr9	-							7995	176,219,242	58,113,100	103,127,174	102,156,97	275	149	0.000145410474718	0.0010404429583199	0.622,0.512,0.567	0.354,0.306,0.493	0.183					0.0010404429583199	0.183	0.567	0.3843333333333333	1667					137564892	137564958	137565084	137565154								137564892	137565154	109,148,140,70,66,129	66,85,109,33,69,46	1,0,2,0,0,0	58,113,100,102,156,97						0.00032157690417227	0.17	9	-	137564892	137565154	137564892	137564958	137565084	137565154	262	0	136	0	True	False	1.0		136	1	True	True	136	True	1.0	True	1	False	ENST00000479650	ENST00000479650	ENST00000277540;ENST00000467243;ENST00000467768;ENST00000472113;ENST00000475100;ENST00000477690;ENST00000485189;ENST00000497237	False	False	False	0.0	False	NonCoding	NonCoding	UFM1_independent
7997	ENSG00000182173	TSEN54	chr17	+							7997	45,26,19	57,18,39	6,17,3	26,38,30	247	149	0.000523093860348	0.0032764162938242	0.323,0.466,0.227	0.122,0.213,0.057	0.208					RI	chr17|+|75516745|75517072|75516745|75516910|75517008|75517072	0.0032764162938242	0.208	0.3386666666666666	0.1306666666666666	324					75516745	75516910	75517008	75517072								75516745	75517072	11,4,2,4,5,1	40,22,17,2,13,2	0,0,0,0,0,0	57,18,39,26,38,30						7997	chr17	+							7997	30,30,43	31,59,19	2,15,6	11,16,35	247	149	0.0114478150549	0.0395726131176537	0.369,0.235,0.577	0.099,0.361,0.094	0.209					0.0395726131176537	0.209	0.3936666666666666	0.1846666666666666	297					75516745	75516910	75517008	75517072								75516745	75517072	12,3,12,0,0,0	19,27,31,2,15,6	0,0,0,0,0,0	31,59,19,11,16,35						0.0032764162938242	0.208	17	+	75516745	75517072	75516745	75516910	75517008	75517072	327	0	1896	0	True	False	0.0		1896	0	False	False	1896	True	0.0	False	1	False	ENST00000583454	ENST00000583454	ENST00000333213;ENST00000434205;ENST00000545228;ENST00000578415;ENST00000579449;ENST00000580013;ENST00000583173;ENST00000583634;ENST00000583818;ENST00000679370;ENST00000679429;ENST00000679443;ENST00000679782;ENST00000679919;ENST00000679928;ENST00000680528;ENST00000680999;ENST00000681282	False	False	False	0.0	False	5UTR	5UTR	UFM1_independent
7999	ENSG00000182173	TSEN54	chr17	+							7999	267,190,339	142,100,95	39,75,102	52,57,74	343	149	0.000614870426449	0.0037464399673629	0.45,0.452,0.608	0.246,0.364,0.375	0.175					RI	chr17|+|75521408|75522333|75521408|75521510|75521704|75522333	0.0037464399673629	0.175	0.5033333333333333	0.3283333333333333	1532					75521408	75521510	75521704	75522333								75521408	75522333	134,58,163,8,24,26	82,79,100,26,34,63	51,53,76,5,17,13	142,100,95,52,57,74						7999	chr17	+							7999	168,207,230	104,106,101	56,57,75	57,49,67	343	149	0.000126385368001	0.00093305774738146	0.412,0.459,0.497	0.299,0.336,0.327	0.135					0.00093305774738146	0.135	0.456	0.3206666666666666	1277					75521408	75521510	75521704	75522333								75521408	75522333	101,107,120,19,16,40	38,87,70,23,31,28	29,13,40,14,10,7	104,106,101,57,49,67						0.0037464399673629	0.175	17	+	75521408	75522333	75521408	75521510	75521704	75522333	925	0	4110	0	True	False	0.0		4110	0	False	False	4110	True	0.0	False	1	False	ENST00000679443	ENST00000679443	ENST00000333213;ENST00000434205;ENST00000545228;ENST00000578415;ENST00000579449;ENST00000580013;ENST00000583173;ENST00000583818;ENST00000679370;ENST00000679429;ENST00000679782;ENST00000679919;ENST00000679928;ENST00000680528;ENST00000680999;ENST00000681282	False	False	False	0.0	False	CDS	CDS	UFM1_independent
8018	ENSG00000115392	FANCL	chr2	-							8018	849,804,858	295,214,291	222,267,397	160,209,391	1376	149	0.0	0.0	0.238,0.289,0.242	0.131,0.122,0.099	0.139					RI	chr2|-|58161521|58163517|58161521|58161638|58162865|58163517	0.0	0.139	0.2563333333333333	0.1173333333333333	4957					58161521	58161638	58162865	58163517								58161521	58163517	68,120,99,31,16,44	106,89,51,21,38,76	675,595,708,170,213,277	295,214,291,160,209,391						8018	chr2	-							8018	460,507,917	169,265,266	159,251,236	168,203,214	1376	149	2.0694557179e-13	1.3155203242524316e-11	0.228,0.172,0.272	0.093,0.118,0.107	0.118					1.3155203242524316e-11	0.118	0.224	0.106	3815					58161521	58161638	58162865	58163517								58161521	58163517	71,123,119,25,17,27	62,63,88,26,65,28	327,321,710,108,169,181	169,265,266,168,203,214						0.0	0.139	2	-	58161521	58163517	58161521	58161638	58162865	58163517	1996	0	8467	0	True	False	1.0		8467	1	True	True	8467	True	1.0	True	7	False	ENST00000696320;ENST00000696342;ENST00000696373;ENST00000696376;ENST00000696399;ENST00000696622;ENST00000696636	ENST00000696320;ENST00000696342;ENST00000696373;ENST00000696376;ENST00000696399;ENST00000696622;ENST00000696636	ENST00000233741;ENST00000402135;ENST00000403295;ENST00000403676;ENST00000417361;ENST00000427708;ENST00000446381;ENST00000449070;ENST00000470506;ENST00000696305;ENST00000696306;ENST00000696307;ENST00000696314;ENST00000696315;ENST00000696316;ENST00000696317;ENST00000696318;ENST00000696319;ENST00000696324;ENST00000696325;ENST00000696326;ENST00000696338;ENST00000696339;ENST00000696340;ENST00000696341;ENST00000696343;ENST00000696344;ENST00000696345;ENST00000696358;ENST00000696359;ENST00000696360;ENST00000696361;ENST00000696362;ENST00000696363;ENST00000696364;ENST00000696371;ENST00000696372;ENST00000696374;ENST00000696375;ENST00000696377;ENST00000696378;ENST00000696394;ENST00000696395;ENST00000696396;ENST00000696397;ENST00000696398;ENST00000696400;ENST00000696401;ENST00000696402;ENST00000696409;ENST00000696410;ENST00000696411;ENST00000696412;ENST00000696413;ENST00000696414;ENST00000696415;ENST00000696416;ENST00000696417;ENST00000696432;ENST00000696433;ENST00000696434;ENST00000696435;ENST00000696436;ENST00000696437;ENST00000696438;ENST00000696439;ENST00000696440;ENST00000696454;ENST00000696455;ENST00000696456;ENST00000696457;ENST00000696458;ENST00000696459;ENST00000696460;ENST00000696467;ENST00000696468;ENST00000696469;ENST00000696470;ENST00000696471;ENST00000696472;ENST00000696473;ENST00000696474;ENST00000696475;ENST00000696492;ENST00000696493;ENST00000696494;ENST00000696495;ENST00000696496;ENST00000696497;ENST00000696498;ENST00000696499;ENST00000696508;ENST00000696509;ENST00000696510;ENST00000696527;ENST00000696528;ENST00000696529;ENST00000696530;ENST00000696531;ENST00000696532;ENST00000696542;ENST00000696543;ENST00000696544;ENST00000696545;ENST00000696546;ENST00000696547;ENST00000696548;ENST00000696564;ENST00000696565;ENST00000696566;ENST00000696567;ENST00000696569;ENST00000696570;ENST00000696619;ENST00000696620;ENST00000696621;ENST00000696623;ENST00000696624;ENST00000696625;ENST00000696634;ENST00000696635;ENST00000696637;ENST00000696638;ENST00000696639	False	False	False	0.0	False	3UTR	3UTR	UFM1_independent
