ID...1.WT	GeneID	geneSymbol	chr.WT	strand.WT	longExonStart_0base.WT	longExonEnd.WT	shortES.WT	shortEE.WT	flankingES.WT	flankingEE.WT	ID...12.WT	IJC_SAMPLE_1.WT	SJC_SAMPLE_1.WT	IJC_SAMPLE_2.WT	SJC_SAMPLE_2.WT	IncFormLen.WT	SkipFormLen.WT	PValue.WT	FDR.WT	IncLevel1.WT	IncLevel2.WT	IncLevelDifference.WT	across_short_boundary_count.WT	long_to_flanking_count.WT	exclusive_to_long_count.WT	short_to_flanking_count.WT	event_type	ID	FDR_num.WT	dPSI_num.WT	mean_psi_ctrl.WT	mean_psi_case.WT	total_reads.WT	1stExonStart_0base.WT	1stExonEnd.WT	2ndExonStart_0base.WT	2ndExonEnd.WT	upstreamES.WT	upstreamEE.WT	downstreamES.WT	downstreamEE.WT	ID...14.WT	upstream_to_first_count.WT	first_to_downstream_count.WT	first_count.WT	upstream_to_second_count.WT	second_to_downstream_count.WT	second_count.WT	riExonStart_0base.WT	riExonEnd.WT	upstream_to_intron_count.WT	intron_to_downstream_count.WT	intron_count.WT	upstream_to_downstream_count.WT	exonStart_0base.WT	exonEnd.WT	upstream_to_target_count.WT	target_to_downstream_count.WT	target_count.WT	ID...1.UFM	chr.UFM	strand.UFM	longExonStart_0base.UFM	longExonEnd.UFM	shortES.UFM	shortEE.UFM	flankingES.UFM	flankingEE.UFM	ID...12.UFM	IJC_SAMPLE_1.UFM	SJC_SAMPLE_1.UFM	IJC_SAMPLE_2.UFM	SJC_SAMPLE_2.UFM	IncFormLen.UFM	SkipFormLen.UFM	PValue.UFM	FDR.UFM	IncLevel1.UFM	IncLevel2.UFM	IncLevelDifference.UFM	across_short_boundary_count.UFM	long_to_flanking_count.UFM	exclusive_to_long_count.UFM	short_to_flanking_count.UFM	FDR_num.UFM	dPSI_num.UFM	mean_psi_ctrl.UFM	mean_psi_case.UFM	total_reads.UFM	1stExonStart_0base.UFM	1stExonEnd.UFM	2ndExonStart_0base.UFM	2ndExonEnd.UFM	upstreamES.UFM	upstreamEE.UFM	downstreamES.UFM	downstreamEE.UFM	ID...14.UFM	upstream_to_first_count.UFM	first_to_downstream_count.UFM	first_count.UFM	upstream_to_second_count.UFM	second_to_downstream_count.UFM	second_count.UFM	riExonStart_0base.UFM	riExonEnd.UFM	upstream_to_intron_count.UFM	intron_to_downstream_count.UFM	intron_count.UFM	upstream_to_downstream_count.UFM	exonStart_0base.UFM	exonEnd.UFM	upstream_to_target_count.UFM	target_to_downstream_count.UFM	target_count.UFM	FDR	IncLevelDifference	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	inc_len_bp	exc_len_bp	inc_cds_overlap_bp	exc_cds_overlap_bp	inc_touches_cds	exc_touches_cds	inc_cds_overlap_mod3	exc_cds_overlap_mod3	delta_cds_overlap_bp	delta_cds_overlap_mod3	frameshift_candidate_inc	frameshift_candidate_delta	cds_overlap_bp	touches_cds	cds_overlap_mod3	frameshift_candidate	advanced_n_transcripts_matched	advanced_any_protein_pair	advanced_transcript_ids	inclusion_transcript_ids	exclusion_transcript_ids	advanced_overlaps_start_codon_any	advanced_overlaps_stop_codon_any	advanced_frameshift_any	advanced_frameshift_frac	advanced_nmd_proxy_any	RI_Position	Event_Position	dataset
6169	ENSG00000082512	TRAF5	chr1	+							6169	158,207,202	0,0,9	32,38,65	0,0,0	4382	149	0.00129520476146	0.0068173352766289	1.0,1.0,0.433	1.0,1.0,1.0	-0.189					RI	chr1|+|211356366|211360779|211356366|211356468|211360701|211360779	0.0068173352766289	-0.189	0.8109999999999999	1.0	711					211356366	211356468	211360701	211360779								211356366	211360779	2,0,1,0,0,0	11,10,30,14,0,2	145,197,171,18,38,63	0,0,9,0,0,0						6169	chr1	+							6169	152,168,265	0,0,4	50,40,46	0,8,0	4382	149	0.496646587797	0.7304378807416216	1.0,1.0,0.693	1.0,0.145,1.0	0.183					0.7304378807416216	0.183	0.8976666666666666	0.715	733					211356366	211356468	211360701	211360779								211356366	211360779	5,4,1,0,4,10	9,13,21,0,0,1	138,151,243,50,36,35	0,0,4,0,8,0						0.0068173352766289	-0.189	1	+	211356366	211360779	211356366	211356468	211360701	211360779	4413	0	1035	0	True	False	0.0		1035	0	False	False	1035	True	0.0	False	1	False	ENST00000462410	ENST00000462410	ENST00000261464;ENST00000336184;ENST00000367004;ENST00000488428	False	False	False	0.0	False	CDS	CDS	UFM1_dependent
6205	ENSG00000122515	ZMIZ2	chr7	+							6205	116,108,142	71,68,103	100,101,122	62,33,39	250	149	0.0147376475032	0.0484564367236581	0.493,0.486,0.451	0.49,0.646,0.651	-0.119					RI	chr7|+|44761448|44761905|44761448|44761593|44761694|44761905	0.0484564367236581	-0.119	0.4766666666666667	0.5956666666666667	1065					44761448	44761593	44761694	44761905								44761448	44761905	71,61,90,51,52,85	84,71,94,59,63,53	0,0,0,0,0,0	71,68,103,62,33,39						6205	chr7	+							6205	139,72,154	57,56,62	91,96,76	27,48,60	250	149	0.996841869059	1.0	0.592,0.434,0.597	0.668,0.544,0.43	-0.006					1.0	-0.006	0.5409999999999999	0.5473333333333333	938					44761448	44761593	44761694	44761905								44761448	44761905	59,48,110,27,71,54	100,37,78,68,54,42	0,0,0,0,0,0	57,56,62,27,48,60						0.0484564367236581	-0.119	7	+	44761448	44761905	44761448	44761593	44761694	44761905	457	0	1780	0	True	False	1.0		1780	1	True	True	1780	True	1.0	True	1	False	ENST00000478045	ENST00000478045	ENST00000265346;ENST00000309315;ENST00000413916;ENST00000433667;ENST00000441627;ENST00000463056;ENST00000480964	False	False	False	0.0	False	3UTR	3UTR	UFM1_dependent
6223	ENSG00000204348	DXO	chr6	-							6223	9,0,0	7,6,7	3,8,3	2,4,1	235	149	0.00252328708251	0.01177533971838	0.449,0.0,0.0	0.487,0.559,0.655	-0.417					RI	chr6|-|31970605|31971147|31970605|31970825|31970911|31971147	0.01177533971838	-0.417	0.1496666666666666	0.5670000000000001	50					31970605	31970825	31970911	31971147								31970605	31971147	3,0,0,1,8,1	8,0,0,2,5,3	0,0,0,0,0,0	7,6,7,2,4,1						6223	chr6	-							6223	8,0,16	1,0,0	0,2,5	0,3,4	235	149	1.0	1.0	0.835,NA,1.0	NA,0.297,0.442	0.548					1.0	0.548	0.9175	0.3695	39					31970605	31970825	31970911	31971147								31970605	31971147	3,0,3,0,1,0	5,0,14,0,2,5	0,0,0,0,0,0	1,0,0,0,3,4						0.01177533971838	-0.417	6	-	31970605	31971147	31970605	31970825	31970911	31971147	542	0	1874	0	True	False	2.0		1874	2	True	True	1874	True	2.0	True	1	False	ENST00000485557	ENST00000485557	ENST00000337523;ENST00000375349;ENST00000375356;ENST00000460058;ENST00000473976;ENST00000474587;ENST00000477826;ENST00000478221;ENST00000480240;ENST00000487914;ENST00000491327;ENST00000492946;ENST00000495340;ENST00000498357	False	False	False	0.0	False	NonCoding	NonCoding	UFM1_dependent
6476	ENSG00000086189	DIMT1	chr5	-							6476	31,14,20	75,46,70	22,27,33	35,29,39	229	149	0.000123085031286	0.0009751387749945	0.212,0.165,0.157	0.29,0.377,0.355	-0.163					RI	chr5|-|62398645|62398881|62398645|62398739|62398819|62398881	0.0009751387749945	-0.163	0.178	0.3406666666666667	441					62398645	62398739	62398819	62398881								62398645	62398881	2,7,14,7,18,6	30,11,12,22,18,29	0,0,0,0,0,0	75,46,70,35,29,39						6476	chr5	-							6476	29,27,31	99,60,44	46,26,27	46,38,45	229	149	0.0207236586724	0.0637481341711668	0.16,0.226,0.314	0.394,0.308,0.281	-0.094					0.0637481341711668	-0.094	0.2333333333333333	0.3276666666666666	518					62398645	62398739	62398819	62398881								62398645	62398881	12,13,18,36,14,17	22,23,22,29,14,21	0,0,0,0,0,0	99,60,44,46,38,45						0.0009751387749945	-0.163	5	-	62398645	62398881	62398645	62398739	62398819	62398881	236	0	1432	0	True	False	1.0		1432	1	True	True	1432	True	1.0	True	1	False	ENST00000680267	ENST00000680267	ENST00000199320;ENST00000506390;ENST00000509182;ENST00000514911;ENST00000651114;ENST00000679751;ENST00000680062;ENST00000680214;ENST00000680785;ENST00000680836;ENST00000680960;ENST00000681192;ENST00000681244;ENST00000681272;ENST00000681393;ENST00000681672	False	False	False	0.0	False	3UTR	3UTR	UFM1_dependent
6521	ENSG00000100099	HPS4	chr22	-							6521	4,0,2	49,45,47	27,8,5	21,26,35	562	149	5.65838176314e-09	1.6138231149569525e-07	0.021,0.0,0.011	0.254,0.075,0.036	-0.111					RI	chr22|-|26470689|26472939|26470689|26472418|26472831|26472939	1.6138231149569525e-07	-0.111	0.0106666666666666	0.1216666666666666	269					26470689	26472418	26472831	26472939								26470689	26472939	0,0,1,10,0,1	3,0,0,3,5,0	1,0,1,14,3,4	49,45,47,21,26,35						6521	chr22	-							6521	20,12,6	14,97,42	12,6,0	4,22,21	562	149	0.856410490556	1.0	0.275,0.032,0.036	0.443,0.067,0.0	-0.056					1.0	-0.056	0.1143333333333333	0.17	256					26470689	26472418	26472831	26472939								26470689	26472939	0,10,0,11,0,0	4,0,0,0,0,0	16,2,6,1,6,0	14,97,42,4,22,21						1.6138231149569525e-07	-0.111	22	-	26470689	26472939	26470689	26472418	26472831	26472939	2250	0	7480	0	True	False	1.0		7480	1	True	True	7480	True	1.0	True	1	False	ENST00000699254	ENST00000699254	ENST00000336873;ENST00000398145;ENST00000402105;ENST00000422379;ENST00000429411;ENST00000439453;ENST00000459918;ENST00000464362;ENST00000466781;ENST00000473782;ENST00000483631;ENST00000485842;ENST00000491142;ENST00000496385;ENST00000699227;ENST00000699228;ENST00000699233;ENST00000699234;ENST00000699235;ENST00000699236;ENST00000699237;ENST00000699238;ENST00000699239;ENST00000699240;ENST00000699241;ENST00000699242;ENST00000699243;ENST00000699244;ENST00000699246;ENST00000699247;ENST00000699248;ENST00000699249;ENST00000699250;ENST00000699251;ENST00000699252;ENST00000699253;ENST00000699255	False	False	False	0.0	False	5UTR	5UTR	UFM1_dependent
6550	ENSG00000168944	CEP120	chr5	-							6550	177,65,143	1,14,10	77,75,138	1,0,0	1253	149	1.71807998628e-06	2.461510858847888e-05	0.955,0.356,0.63	0.902,1.0,1.0	-0.32					RI	chr5|-|123389923|123391337|123389923|123390005|123391109|123391337	2.461510858847888e-05	-0.32	0.647	0.9673333333333334	701					123389923	123390005	123391109	123391337								123389923	123391337	60,20,59,57,33,50	6,3,2,1,1,12	111,42,82,19,41,76	1,14,10,1,0,0						6550	chr5	-							6550	148,91,134	3,3,0	115,149,145	0,10,3	1253	149	0.188870269871	0.3626259919021888	0.854,0.783,1.0	1.0,0.639,0.852	0.049					0.3626259919021888	0.049	0.879	0.8303333333333334	801					123389923	123390005	123391109	123391337								123389923	123391337	37,44,44,64,66,92	0,5,24,5,0,4	111,42,66,46,83,49	3,3,0,0,10,3						2.461510858847888e-05	-0.32	5	-	123389923	123391337	123389923	123390005	123391109	123391337	1414	0	4065	0	True	False	0.0		4065	0	False	False	4065	True	0.0	False	1	False	ENST00000675852	ENST00000675852	ENST00000306467;ENST00000306481;ENST00000328236;ENST00000503049;ENST00000508138;ENST00000508442;ENST00000513565;ENST00000674620;ENST00000674667;ENST00000674684;ENST00000675003;ENST00000675104;ENST00000675283;ENST00000675330;ENST00000675409;ENST00000675442;ENST00000675444;ENST00000675686;ENST00000675814	False	False	False	0.0	False	Stop_Codon	Stop_Codon	UFM1_dependent
6638	ENSG00000182325	FBXL6	chr8	-							6638	346,417,428	46,58,82	354,436,574	27,42,35	466	149	4.01779587089e-06	5.2531181834322985e-05	0.706,0.697,0.625	0.807,0.768,0.84	-0.129					RI	chr8|-|144356989|144357502|144356989|144357121|144357438|144357502	5.2531181834322985e-05	-0.129	0.6759999999999999	0.805	2845					144356989	144357121	144357438	144357502								144356989	144357502	217,214,231,181,228,311	55,116,77,95,99,164	74,87,120,78,109,99	46,58,82,27,42,35						6638	chr8	-							6638	306,346,511	23,57,34	326,366,456	11,39,29	466	149	0.112048333142	0.2429658469818807	0.81,0.66,0.828	0.905,0.75,0.834	-0.064					0.2429658469818807	-0.064	0.766	0.8296666666666667	2504					144356989	144357121	144357438	144357502								144356989	144357502	209,163,303,185,206,240	51,113,93,85,101,90	46,70,115,56,59,126	23,57,34,11,39,29						5.2531181834322985e-05	-0.129	8	-	144356989	144357502	144356989	144357121	144357438	144357502	513	0	374	0	True	False	2.0		374	2	True	True	374	True	2.0	True	1	False	ENST00000530142	ENST00000530142	ENST00000331890;ENST00000455319;ENST00000524492;ENST00000526524;ENST00000529279;ENST00000530687	False	False	False	0.0	False	NonCoding	NonCoding	UFM1_dependent
6686	ENSG00000100823	APEX1	chr14	+							6686	46,45,83	0,8,5	15,27,23	0,0,0	289	149	5.11730480387e-05	0.0004601072295796	1.0,0.744,0.895	1.0,1.0,1.0	-0.12					RI	chr14|+|20455577|20456101|20455577|20455773|20455913|20456101	0.0004601072295796	-0.12	0.8796666666666667	1.0	252					20455577	20455773	20455913	20456101								20455577	20456101	17,17,49,4,11,9	29,28,35,11,18,20	0,0,0,0,0,0	0,8,5,0,0,0						6686	chr14	+							6686	48,70,66	0,23,5	28,17,41	11,2,0	289	149	0.954834618964	1.0	1.0,0.611,0.872	0.568,0.814,1.0	0.034					1.0	0.034	0.8276666666666667	0.7939999999999999	311					20455577	20455773	20455913	20456101								20455577	20456101	10,21,19,13,6,18	38,49,47,15,13,23	0,0,0,0,0,0	0,23,5,11,2,0						0.0004601072295796	-0.12	14	+	20455577	20456101	20455577	20455773	20455913	20456101	524	0	2752	0	True	False	1.0		2752	1	True	True	2752	True	1.0	True	1	False	ENST00000555306	ENST00000555306	ENST00000216714;ENST00000398030;ENST00000438886;ENST00000553368;ENST00000553555;ENST00000553681;ENST00000554325;ENST00000554813;ENST00000555414;ENST00000555839;ENST00000556054;ENST00000556296;ENST00000557054;ENST00000557150;ENST00000557159;ENST00000557181;ENST00000557344;ENST00000557365;ENST00000557592	False	False	False	0.0	False	5UTR	5UTR	UFM1_dependent
6764	ENSG00000186862	PDZD7	chr10	-							6764	18,0,0	1,2,4	11,19,6	0,0,0	466	149	1.92729321391e-09	6.09183607613202e-08	0.852,0.0,0.0	1.0,1.0,1.0	-0.716					RI	chr10|-|101023435|101024068|101023435|101023610|101023927|101024068	6.09183607613202e-08	-0.716	0.284	1.0	61					101023435	101023610	101023927	101024068								101023435	101024068	9,0,0,0,8,0	0,0,0,5,5,0	9,0,0,6,6,6	1,2,4,0,0,0						6764	chr10	-							6764	16,11,4	0,2,0	28,2,13	2,0,0	466	149	1.0	1.0	1.0,0.637,1.0	0.817,1.0,1.0	-0.06					1.0	-0.06	0.879	0.939	78					101023435	101023610	101023927	101024068								101023435	101024068	0,5,0,0,0,4	0,1,4,0,2,0	16,5,0,28,0,9	0,2,0,2,0,0						6.09183607613202e-08	-0.716	10	-	101023435	101024068	101023435	101023610	101023927	101024068	633	0	1437	0	True	False	0.0		1437	0	False	False	1437	True	0.0	False	1	True	ENST00000474125	ENST00000474125	ENST00000370215;ENST00000470414;ENST00000619208;ENST00000644782;ENST00000645349	False	True	True	1.0	False	Stop_Codon	Stop_Codon	UFM1_dependent
6808	ENSG00000182481	KPNA2	chr17	+							6808	94,121,133	409,408,609	174,222,332	228,246,360	700	149	0.0	0.0	0.047,0.059,0.044	0.14,0.161,0.164	-0.105					RI	chr17|+|68042084|68042999|68042084|68042353|68042904|68042999	0.0	-0.105	0.0499999999999999	0.155	3336					68042084	68042353	68042904	68042999								68042084	68042999	26,5,16,48,62,74	18,27,33,13,15,20	50,89,84,113,145,238	409,408,609,228,246,360						6808	chr17	+							6808	92,111,147	247,327,568	239,243,148	221,205,407	700	149	4.68642014084e-10	1.555016001677624e-08	0.073,0.067,0.052	0.187,0.201,0.072	-0.089					1.555016001677624e-08	-0.089	0.064	0.1533333333333333	2955					68042084	68042353	68042904	68042999								68042084	68042999	25,11,51,90,66,54	0,18,12,1,25,17	67,82,84,148,152,77	247,327,568,221,205,407						0.0	-0.105	17	+	68042084	68042999	68042084	68042353	68042904	68042999	915	0	3640	0	True	False	1.0		3640	1	True	True	3640	True	1.0	True	1	False	ENST00000677419	ENST00000677419	ENST00000330459;ENST00000537025;ENST00000579754;ENST00000583269;ENST00000583392;ENST00000584026;ENST00000676594;ENST00000676622;ENST00000676857;ENST00000676902;ENST00000677086;ENST00000677223;ENST00000677695;ENST00000677827;ENST00000677918;ENST00000678054;ENST00000678388;ENST00000679078;ENST00000679346	False	False	False	0.0	False	3UTR	3UTR	UFM1_dependent
6811	ENSG00000182481	KPNA2	chr17	+							6811	163,146,118	899,763,1217	239,272,335	446,504,821	398	149	0.0	0.0	0.064,0.067,0.035	0.167,0.168,0.133	-0.101					RI	chr17|+|68043837|68044503|68043837|68044071|68044320|68044503	0.0	-0.101	0.0553333333333333	0.156	5923					68043837	68044071	68044320	68044503								68043837	68044503	46,14,64,98,88,99	42,44,30,78,82,135	75,88,24,63,102,101	899,763,1217,446,504,821						6811	chr17	+							6811	81,158,196	590,668,1192	187,196,299	378,418,721	398	149	0.0	0.0	0.049,0.081,0.058	0.156,0.149,0.134	-0.084					0.0	-0.084	0.0626666666666666	0.1463333333333333	5084					68043837	68044071	68044320	68044503								68043837	68044503	19,42,41,47,62,56	18,76,92,100,86,129	44,40,63,40,48,114	590,668,1192,378,418,721						0.0	-0.101	17	+	68043837	68044503	68043837	68044071	68044320	68044503	666	0	4020	0	True	False	0.0		4020	0	False	False	4020	True	0.0	False	2	False	ENST00000676902;ENST00000677223	ENST00000676902;ENST00000677223	ENST00000330459;ENST00000537025;ENST00000579754;ENST00000583392;ENST00000584026;ENST00000676594;ENST00000676622;ENST00000676857;ENST00000677086;ENST00000677419;ENST00000677695;ENST00000677827;ENST00000677918;ENST00000678054;ENST00000678388;ENST00000679078;ENST00000679346	False	False	False	0.0	False	3UTR	3UTR	UFM1_dependent
6842	ENSG00000092108	SCFD1	chr14	+							6842	100,93,102	46,105,62	148,198,181	41,29,45	2186	149	1.69420033558e-11	8.116278482637938e-10	0.129,0.057,0.101	0.197,0.318,0.215	-0.148					RI	chr14|+|30700187|30702375|30700187|30700258|30702295|30702375	8.116278482637938e-10	-0.148	0.0956666666666666	0.2433333333333333	1150					30700187	30700258	30702295	30702375								30700187	30702375	5,8,5,19,10,14	2,10,10,12,16,9	93,75,87,117,172,158	46,105,62,41,29,45						6842	chr14	+							6842	85,151,219	22,40,62	276,169,233	49,63,33	2186	149	0.224071649893	0.4111724988464986	0.208,0.205,0.194	0.277,0.155,0.325	-0.05					0.4111724988464986	-0.05	0.2023333333333333	0.2523333333333333	1402					30700187	30700258	30702295	30702375								30700187	30702375	17,20,11,5,8,20	0,5,18,21,10,17	68,126,190,250,151,196	22,40,62,49,63,33						8.116278482637938e-10	-0.148	14	+	30700187	30702375	30700187	30700258	30702295	30702375	2188	0	3218	0	True	False	2.0		3218	2	True	True	3218	True	2.0	True	1	False	ENST00000678802	ENST00000678802	ENST00000311943;ENST00000396629;ENST00000458591;ENST00000463622;ENST00000484733;ENST00000544052;ENST00000553693;ENST00000554437;ENST00000554486;ENST00000555259;ENST00000556768;ENST00000557076;ENST00000676465;ENST00000676473;ENST00000676509;ENST00000676520;ENST00000676658;ENST00000676674;ENST00000676750;ENST00000676812;ENST00000676817;ENST00000676834;ENST00000676876;ENST00000676914;ENST00000676954;ENST00000677027;ENST00000677176;ENST00000677340;ENST00000677413;ENST00000677456;ENST00000677617;ENST00000677637;ENST00000677690;ENST00000677974;ENST00000678104;ENST00000678124;ENST00000678185;ENST00000678396;ENST00000678399;ENST00000678402;ENST00000678475;ENST00000678516;ENST00000678579;ENST00000678637;ENST00000678669;ENST00000678716;ENST00000678735;ENST00000678760;ENST00000678858;ENST00000679075;ENST00000679096;ENST00000679102;ENST00000679153;ENST00000679165;ENST00000679342	False	False	False	0.0	False	3UTR	3UTR	UFM1_dependent
6923	ENSG00000204536	CCHCR1	chr6	-							6923	25,16,6	9,16,12	6,29,7	2,0,2	335	149	0.000506273489304	0.003187339873113	0.553,0.308,0.182	0.572,1.0,0.609	-0.379					RI	chr6|-|31156730|31157089|31156730|31156836|31157022|31157089	0.003187339873113	-0.379	0.3476666666666667	0.727	130					31156730	31156836	31157022	31157089								31156730	31157089	22,9,6,6,29,5	3,7,0,0,0,2	0,0,0,0,0,0	9,16,12,2,0,2						6923	chr6	-							6923	25,44,3	8,0,4	25,4,1	0,3,6	335	149	0.412611467376	0.6418754898206245	0.582,1.0,0.25	1.0,0.372,0.069	0.13					0.6418754898206245	0.13	0.6106666666666667	0.4803333333333333	123					31156730	31156836	31157022	31157089								31156730	31157089	25,44,1,25,4,1	0,0,2,0,0,0	0,0,0,0,0,0	8,0,4,0,3,6						0.003187339873113	-0.379	6	-	31156730	31157089	31156730	31156836	31157022	31157089	359	0	4904	0	True	False	2.0		4904	2	True	True	4904	True	2.0	True	1	True	ENST00000428174	ENST00000428174	ENST00000376266;ENST00000396263;ENST00000396268;ENST00000426967;ENST00000448141;ENST00000448162;ENST00000451521;ENST00000455279;ENST00000475684;ENST00000480060;ENST00000488920;ENST00000502557;ENST00000503420;ENST00000503934;ENST00000505392;ENST00000506831;ENST00000507226;ENST00000507459;ENST00000507751;ENST00000507829;ENST00000507892;ENST00000508683;ENST00000508852;ENST00000509552;ENST00000512418;ENST00000513222;ENST00000652427;ENST00000652535	True	False	True	1.0	False	Start_Codon	Start_Codon	UFM1_dependent
7075	ENSG00000171680	PLEKHG5	chr1	-							7075	242,187,204	179,227,181	263,267,285	136,107,189	608	149	1.12996866295e-05	0.0001230722529522	0.249,0.168,0.216	0.322,0.379,0.27	-0.113					RI	chr1|-|6474450|6475138|6474450|6474587|6475046|6475138	0.0001230722529522	-0.113	0.211	0.3236666666666666	2467					6474450	6474587	6475046	6475138								6474450	6475138	12,25,28,16,27,19	79,49,60,65,61,100	151,113,116,182,179,166	179,227,181,136,107,189						7075	chr1	-							7075	243,266,327	180,254,263	202,221,212	193,157,173	608	149	0.939662424566	1.0	0.249,0.204,0.234	0.204,0.256,0.231	-0.001					1.0	-0.001	0.229	0.2303333333333333	2691					6474450	6474587	6475046	6475138								6474450	6475138	28,31,18,22,18,9	74,46,58,27,76,43	141,189,251,153,127,160	180,254,263,193,157,173						0.0001230722529522	-0.113	1	-	6474450	6475138	6474450	6474587	6475046	6475138	688	0	3305	0	True	False	2.0		3305	2	True	True	3305	True	2.0	True	1	False	ENST00000489097	ENST00000489097	ENST00000340850;ENST00000377725;ENST00000377728;ENST00000377732;ENST00000377740;ENST00000377748;ENST00000400913;ENST00000400915;ENST00000535355;ENST00000537245;ENST00000673471;ENST00000674790;ENST00000675093;ENST00000675123;ENST00000675548;ENST00000675655;ENST00000675694;ENST00000676255;ENST00000676287;ENST00000676362	False	False	False	0.0	False	Stop_Codon	Stop_Codon	UFM1_dependent
7301	ENSG00000099622	CIRBP	chr19	+							7301	156,114,184	41,32,92	280,309,444	38,43,62	232	149	1.02647385614e-06	1.5814918808669547e-05	0.71,0.696,0.562	0.826,0.822,0.821	-0.167					RI	chr19|+|1271139|1271632|1271139|1271467|1271550|1271632	1.5814918808669547e-05	-0.167	0.656	0.823	1795					1271139	1271467	1271550	1271632								1271139	1271632	98,28,87,80,138,184	87,104,136,223,250,369	0,0,0,2,0,2	41,32,92,38,43,62						7301	chr19	+							7301	161,184,234	41,52,56	182,316,408	51,33,45	232	149	0.00541854981225	0.021584843216476	0.716,0.694,0.729	0.696,0.86,0.853	-0.09					0.021584843216476	-0.09	0.713	0.8029999999999999	1763					1271139	1271467	1271550	1271632								1271139	1271632	52,86,74,88,133,150	136,139,203,127,238,334	0,0,0,0,0,4	41,52,56,51,33,45						1.5814918808669547e-05	-0.167	19	+	1271139	1271632	1271139	1271467	1271550	1271632	493	0	8382	0	True	False	0.0		8382	0	False	False	8382	True	0.0	False	1	False	ENST00000593283	ENST00000593283	ENST00000320936;ENST00000413636;ENST00000585630;ENST00000585913;ENST00000585914;ENST00000586472;ENST00000586548;ENST00000586636;ENST00000586773;ENST00000587169;ENST00000587323;ENST00000587896;ENST00000588030;ENST00000588090;ENST00000588230;ENST00000588344;ENST00000588411;ENST00000589235;ENST00000589266;ENST00000589686;ENST00000589710;ENST00000590171;ENST00000590347;ENST00000590704;ENST00000591055;ENST00000591097;ENST00000591376;ENST00000591659;ENST00000591935;ENST00000592234;ENST00000592412;ENST00000592815;ENST00000593048;ENST00000593093;ENST00000593128;ENST00000628979	False	False	False	0.0	False	CDS	CDS	UFM1_dependent
7341	ENSG00000164877	MICALL2	chr7	-							7341	206,170,220	52,63,97	375,237,322	37,91,20	1656	149	0.00545320866262	0.0218556049145005	0.263,0.195,0.169	0.477,0.19,0.592	-0.211					RI	chr7|-|1440590|1442484|1440590|1440684|1442191|1442484	0.0218556049145005	-0.211	0.209	0.4196666666666666	1890					1440590	1440684	1442191	1442484								1440590	1442484	28,16,20,46,27,37	32,7,23,38,28,27	146,147,177,291,182,258	52,63,97,37,91,20						7341	chr7	-							7341	124,203,223	33,30,76	402,200,402	26,82,59	1656	149	0.22785604318	0.4158424432650408	0.253,0.378,0.209	0.582,0.18,0.38	-0.101					0.4158424432650408	-0.101	0.28	0.3806666666666666	1860					1440590	1440684	1442191	1442484								1440590	1442484	32,51,29,56,20,43	5,12,14,30,13,67	87,140,180,316,167,292	33,30,76,26,82,59						0.0218556049145005	-0.211	7	-	1440590	1442484	1440590	1440684	1442191	1442484	1894	0	774	0	True	False	0.0		774	0	False	False	774	True	0.0	False	1	False	ENST00000472100	ENST00000472100	ENST00000297508;ENST00000413446;ENST00000467394;ENST00000487156	False	False	False	0.0	False	NonCoding	NonCoding	UFM1_dependent
7460	ENSG00000100889	PCK2	chr14	+							7460	0,2,3	20,18,12	4,3,3	6,5,12	236	149	0.00860065181431	0.0315048966101248	0.0,0.066,0.136	0.296,0.275,0.136	-0.168					RI	chr14|+|24098202|24098678|24098202|24098387|24098474|24098678	0.0315048966101248	-0.168	0.0673333333333333	0.2356666666666666	88					24098202	24098387	24098474	24098678								24098202	24098678	0,0,0,4,2,2	0,2,3,0,1,1	0,0,0,0,0,0	20,18,12,6,5,12						7460	chr14	+							7460	5,6,6	29,18,16	0,0,13	30,12,39	236	149	0.13356060652	0.2790908314097855	0.098,0.174,0.191	0.0,0.0,0.174	0.096					0.2790908314097855	0.096	0.1543333333333333	0.0579999999999999	174					24098202	24098387	24098474	24098678								24098202	24098678	2,6,0,0,0,12	3,2,6,0,0,10	0,0,0,0,0,0	29,18,16,30,12,39						0.0315048966101248	-0.168	14	+	24098202	24098678	24098202	24098387	24098474	24098678	476	0	2644	0	True	False	1.0		2644	1	True	True	2644	True	1.0	True	1	False	ENST00000558674	ENST00000558674	ENST00000216780;ENST00000396973;ENST00000545054;ENST00000558096;ENST00000559250;ENST00000559503;ENST00000559584;ENST00000559837;ENST00000560106;ENST00000560736;ENST00000561050;ENST00000561286	False	False	False	0.0	False	3UTR	3UTR	UFM1_dependent
