ID...1.WT	GeneID	geneSymbol	chr.WT	strand.WT	longExonStart_0base.WT	longExonEnd.WT	shortES.WT	shortEE.WT	flankingES.WT	flankingEE.WT	ID...12.WT	IJC_SAMPLE_1.WT	SJC_SAMPLE_1.WT	IJC_SAMPLE_2.WT	SJC_SAMPLE_2.WT	IncFormLen.WT	SkipFormLen.WT	PValue.WT	FDR.WT	IncLevel1.WT	IncLevel2.WT	IncLevelDifference.WT	across_short_boundary_count.WT	long_to_flanking_count.WT	exclusive_to_long_count.WT	short_to_flanking_count.WT	EventType	event_id	FDR_num.WT	dPSI_num.WT	mean_psi_ctrl.WT	mean_psi_case.WT	reads_cond1.WT	reads_cond2.WT	total_reads.WT	1stExonStart_0base.WT	1stExonEnd.WT	2ndExonStart_0base.WT	2ndExonEnd.WT	upstreamES.WT	upstreamEE.WT	downstreamES.WT	downstreamEE.WT	ID...14.WT	upstream_to_first_count.WT	first_to_downstream_count.WT	first_count.WT	upstream_to_second_count.WT	second_to_downstream_count.WT	second_count.WT	riExonStart_0base.WT	riExonEnd.WT	upstream_to_intron_count.WT	intron_to_downstream_count.WT	intron_count.WT	upstream_to_downstream_count.WT	exonStart_0base.WT	exonEnd.WT	upstream_to_target_count.WT	target_to_downstream_count.WT	target_count.WT	ID...1.UFM	chr.UFM	strand.UFM	longExonStart_0base.UFM	longExonEnd.UFM	shortES.UFM	shortEE.UFM	flankingES.UFM	flankingEE.UFM	ID...12.UFM	IJC_SAMPLE_1.UFM	SJC_SAMPLE_1.UFM	IJC_SAMPLE_2.UFM	SJC_SAMPLE_2.UFM	IncFormLen.UFM	SkipFormLen.UFM	PValue.UFM	FDR.UFM	IncLevel1.UFM	IncLevel2.UFM	IncLevelDifference.UFM	across_short_boundary_count.UFM	long_to_flanking_count.UFM	exclusive_to_long_count.UFM	short_to_flanking_count.UFM	FDR_num.UFM	dPSI_num.UFM	mean_psi_ctrl.UFM	mean_psi_case.UFM	reads_cond1.UFM	reads_cond2.UFM	total_reads.UFM	1stExonStart_0base.UFM	1stExonEnd.UFM	2ndExonStart_0base.UFM	2ndExonEnd.UFM	upstreamES.UFM	upstreamEE.UFM	downstreamES.UFM	downstreamEE.UFM	ID...14.UFM	upstream_to_first_count.UFM	first_to_downstream_count.UFM	first_count.UFM	upstream_to_second_count.UFM	second_to_downstream_count.UFM	second_count.UFM	riExonStart_0base.UFM	riExonEnd.UFM	upstream_to_intron_count.UFM	intron_to_downstream_count.UFM	intron_count.UFM	upstream_to_downstream_count.UFM	exonStart_0base.UFM	exonEnd.UFM	upstream_to_target_count.UFM	target_to_downstream_count.UFM	target_count.UFM
2969	ENSG00000165533.19	TTC8	chr14	+	NA	NA	NA	NA	NA	NA	2969	56,41,54	4,0,8	26,49,34	0,0,0	377	149	9.61951727851e-6	1.0764029188288e-4	0.847,1.0,0.727	1.0,1.0,1.0	-0.142	NA	NA	NA	NA	RI	chr14|+|88841036|88841514|88841036|88841196|88841424|88841514	1.0764029188288e-4	-0.142	0.858	1	163	109	272	NA	NA	NA	NA	88841036	88841196	88841424	88841514	NA	NA	NA	NA	NA	NA	NA	88841036	88841514	16,14,32,14,10,15	24,15,17,12,39,17	16,12,5,0,0,2	4,0,8,0,0,0	NA	NA	NA	NA	NA	2969	chr14	+	NA	NA	NA	NA	NA	NA	2969	32,84,21	5,3,5	54,45,39	0,6,5	377	149	0.515870456429	0.750503899391648	0.717,0.917,0.624	1.0,0.748,0.755	-0.082	NA	NA	NA	NA	0.750503899391648	-0.082	0.7526666666666667	0.8343333333333334	150	149	299	NA	NA	NA	NA	88841036	88841196	88841424	88841514	NA	NA	NA	NA	NA	NA	NA	88841036	88841514	10,22,6,30,25,17	15,55,15,24,12,17	7,7,0,0,8,5	5,3,5,0,6,5	NA	NA	NA	NA	NA
2997	ENSG00000188603.22	CLN3	chr16	-	NA	NA	NA	NA	NA	NA	2997	62,104,57	2,14,1	15,5,14	0,0,0	1198	149	8.55482067852e-7	1.359019699499602e-5	0.794,0.48,0.876	1.0,1.0,1.0	-0.283	NA	NA	NA	NA	RI	chr16|-|28487455|28488662|28487455|28487541|28488590|28488662	1.359019699499602e-5	-0.283	0.7166666666666667	1	240	34	274	NA	NA	NA	NA	28487455	28487541	28488590	28488662	NA	NA	NA	NA	NA	NA	NA	28487455	28488662	9,13,1,1,0,6	8,5,6,1,5,6	45,86,50,13,0,2	2,14,1,0,0,0	NA	NA	NA	NA	NA	2997	chr16	-	NA	NA	NA	NA	NA	NA	2997	52,76,30	9,7,4	23,18,11	2,2,0	1198	149	0.245125932774	0.43848208176012615	0.418,0.575,0.483	0.589,0.528,1.0	-0.214	NA	NA	NA	NA	0.43848208176012615	-0.214	0.492	0.7056666666666667	178	56	234	NA	NA	NA	NA	28487455	28487541	28488590	28488662	NA	NA	NA	NA	NA	NA	NA	28487455	28488662	0,14,4,7,2,0	16,25,0,1,6,0	36,37,26,15,10,11	9,7,4,2,2,0	NA	NA	NA	NA	NA
3114	ENSG00000125755.19	SYMPK	chr19	-	NA	NA	NA	NA	NA	NA	3114	321,461,276	0,21,19	131,272,231	5,0,1	1285	149	0.00765132101439	0.02853886889308971	1.0,0.718,0.627	0.752,1.0,0.964	-0.124	NA	NA	NA	NA	RI	chr19|-|45827836|45829205|45827836|45827918|45829054|45829205	0.02853886889308971	-0.124	0.7816666666666666	0.9053333333333333	1098	640	1738	NA	NA	NA	NA	45827836	45827918	45829054	45829205	NA	NA	NA	NA	NA	NA	NA	45827836	45829205	24,38,41,10,8,25	46,72,67,31,66,51	251,351,168,90,198,155	0,21,19,5,0,1	NA	NA	NA	NA	NA	3114	chr19	-	NA	NA	NA	NA	NA	NA	3114	270,272,364	9,0,6	216,211,198	0,6,0	1285	149	0.136579047648	0.28363166050422006	0.777,1.0,0.876	1.0,0.803,1.0	-0.05	NA	NA	NA	NA	0.28363166050422006	-0.05	0.8843333333333333	0.9343333333333333	921	631	1552	NA	NA	NA	NA	45827836	45827918	45829054	45829205	NA	NA	NA	NA	NA	NA	NA	45827836	45829205	28,15,25,5,10,4	62,36,69,40,45,54	180,221,270,171,156,140	9,0,6,0,6,0	NA	NA	NA	NA	NA
3341	ENSG00000153187.21	HNRNPU	chr1	-	NA	NA	NA	NA	NA	NA	3341	497,308,376	9,19,9	598,522,818	4,2,10	1132	149	2.52349637365e-5	2.5284444057551e-4	0.879,0.681,0.846	0.952,0.972,0.915	-0.144	NA	NA	NA	NA	RI	chr1|-|244859274|244862381|244859274|244859374|244860357|244862381	2.5284444057551e-4	-0.144	0.802	0.9463333333333334	1218	1954	3172	NA	NA	NA	NA	244859274	244859374	244860357	244862381	NA	NA	NA	NA	NA	NA	NA	244859274	244862381	68,30,25,44,55,88	225,137,192,223,196,298	204,141,159,331,271,432	9,19,9,4,2,10	NA	NA	NA	NA	NA	3341	chr1	-	NA	NA	NA	NA	NA	NA	3341	237,325,485	5,8,7	589,540,649	9,1,7	1132	149	0.0491316581345	0.127341666727144	0.862,0.842,0.901	0.896,0.986,0.924	-0.067	NA	NA	NA	NA	0.127341666727144	-0.067	0.8683333333333333	0.93533333333333335	1067	1795	2862	NA	NA	NA	NA	244859274	244859374	244860357	244862381	NA	NA	NA	NA	NA	NA	NA	244859274	244862381	8,18,33,62,43,75	142,134,257,231,183,201	87,173,195,296,314,373	5,8,7,9,1,7	NA	NA	NA	NA	NA
3384	ENSG00000120318.16	ARAP3	chr5	-	NA	NA	NA	NA	NA	NA	3384	256,300,226	15,29,36	269,240,302	12,9,14	402	149	3.08467798838e-4	0.00210872301279221	0.863,0.793,0.699	0.893,0.908,0.889	-0.112	NA	NA	NA	NA	RI	chr5|-|141661683|141662255|141661683|141661789|141662042|141662255	0.00210872301279221	-0.112	0.785	0.8966666666666667	862	846	1708	NA	NA	NA	NA	141661683	141661789	141662042	141662255	NA	NA	NA	NA	NA	NA	NA	141661683	141662255	141,129,109,112,74,115	77,95,82,84,91,113	38,76,35,73,75,74	15,29,36,12,9,14	NA	NA	NA	NA	NA	3384	chr5	-	NA	NA	NA	NA	NA	NA	3384	355,321,250	11,27,43	258,254,253	22,29,19	402	149	0.734137702174	0.934810548222503	0.923,0.815,0.683	0.813,0.765,0.832	0.004	NA	NA	NA	NA	0.934810548222503	0.004	0.807	0.8033333333333333	1007	835	1842	NA	NA	NA	NA	141661683	141661789	141662042	141662255	NA	NA	NA	NA	NA	NA	NA	141661683	141662255	159,125,138,91,87,117	101,116,73,120,114,87	95,80,39,47,53,49	11,27,43,22,29,19	NA	NA	NA	NA	NA
3417	ENSG00000173531.16	MST1	chr3	-	NA	NA	NA	NA	NA	NA	3417	1,0,0	14,5,30	0,4,11	10,24,20	227	149	2.65086370546e-5	2.6345374784247e-4	0.045,0.0,0.0	0.0,0.099,0.265	-0.106	NA	NA	NA	NA	RI	chr3|-|49687148|49687478|49687148|49687285|49687363|49687478	2.6345374784247e-4	-0.106	0.015	0.12133333333333333	50	69	119	NA	NA	NA	NA	49687148	49687285	49687363	49687478	NA	NA	NA	NA	NA	NA	NA	49687148	49687478	0,0,0,0,0,0	1,0,0,0,4,11	0,0,0,0,0,0	14,5,30,10,24,20	NA	NA	NA	NA	NA	3417	chr3	-	NA	NA	NA	NA	NA	NA	3417	0,2,0	11,26,9	0,6,1	5,11,8	227	149	0.00477867753547	0.01943851136583133	0.0,0.048,0.0	0.0,0.264,0.076	-0.097	NA	NA	NA	NA	0.01943851136583133	-0.097	0.016	0.11333333333333334	48	31	79	NA	NA	NA	NA	49687148	49687285	49687363	49687478	NA	NA	NA	NA	NA	NA	NA	49687148	49687478	0,0,0,0,0,0	0,2,0,0,6,1	0,0,0,0,0,0	11,26,9,5,11,8	NA	NA	NA	NA	NA
3482	ENSG00000163702.21	IL17RC	chr3	+	NA	NA	NA	NA	NA	NA	3482	46,23,77	12,0,4	30,43,39	0,0,0	243	149	5.42503781764e-6	6.747734664861761e-5	0.702,1.0,0.922	1.0,1.0,1.0	-0.125	NA	NA	NA	NA	RI	chr3|+|9923880|9924291|9923880|9924137|9924231|9924291	6.747734664861761e-5	-0.125	0.8746666666666667	1	162	112	274	NA	NA	NA	NA	9923880	9924137	9924231	9924291	NA	NA	NA	NA	NA	NA	NA	9923880	9924291	18,20,38,20,31,33	29,12,63,16,13,31	0,0,0,0,0,0	12,0,4,0,0,0	NA	NA	NA	NA	NA	3482	chr3	+	NA	NA	NA	NA	NA	NA	3482	26,58,67	0,1,0	37,62,58	0,0,0	243	149	1	1	1.0,0.973,1.0	1.0,1.0,1.0	-0.009	NA	NA	NA	NA	1	-0.009	0.991	1	152	157	309	NA	NA	NA	NA	9923880	9924137	9924231	9924291	NA	NA	NA	NA	NA	NA	NA	9923880	9924291	19,28,25,19,46,41	20,40,50,22,40,25	0,0,0,0,0,0	0,1,0,0,0,0	NA	NA	NA	NA	NA
3585	ENSG00000123983.15	ACSL3	chr2	+	NA	NA	NA	NA	NA	NA	3585	78,23,48	8,0,6	98,34,41	0,0,0	1722	149	1.19246867381e-7	2.3740967233126364e-6	0.458,1.0,0.409	1.0,1.0,1.0	-0.378	NA	NA	NA	NA	RI	chr2|+|222916318|222918155|222916318|222916496|222918069|222918155	2.3740967233126364e-6	-0.378	0.6223333333333333	1	163	173	336	NA	NA	NA	NA	222916318	222916496	222918069	222918155	NA	NA	NA	NA	NA	NA	NA	222916318	222918155	8,0,4,21,2,3	7,5,10,16,10,10	63,18,34,61,22,28	8,0,6,0,0,0	NA	NA	NA	NA	NA	3585	chr2	+	NA	NA	NA	NA	NA	NA	3585	55,50,94	4,0,0	46,63,84	0,0,2	1722	149	0.237817129277	0.429607431559618	0.543,1.0,1.0	1.0,1.0,0.784	-0.08	NA	NA	NA	NA	0.429607431559618	-0.08	0.8476666666666667	0.928	203	195	398	NA	NA	NA	NA	222916318	222916496	222918069	222918155	NA	NA	NA	NA	NA	NA	NA	222916318	222918155	0,0,3,4,0,2	4,19,35,5,21,15	51,31,56,37,42,67	4,0,0,0,0,2	NA	NA	NA	NA	NA
3599	ENSG00000135924.17	DNAJB2	chr2	+	NA	NA	NA	NA	NA	NA	3599	285,382,379	54,30,38	750,635,881	56,24,46	1179	149	0.00145609532931	0.0075221369497295	0.4,0.617,0.558	0.629,0.77,0.708	-0.177	NA	NA	NA	NA	RI	chr2|+|219280577|219281771|219280577|219280687|219281717|219281771	0.0075221369497295	-0.177	0.525	0.7023333333333334	1168	2392	3560	NA	NA	NA	NA	219280577	219280687	219281717	219281771	NA	NA	NA	NA	NA	NA	NA	219280577	219281771	19,34,50,62,35,30	40,53,21,92,96,107	226,295,308,596,504,744	54,30,38,56,24,46	NA	NA	NA	NA	NA	3599	chr2	+	NA	NA	NA	NA	NA	NA	3599	400,436,507	16,19,37	639,566,805	44,41,57	1179	149	0.107542675996	0.2351376612381767	0.76,0.744,0.634	0.647,0.636,0.641	0.071	NA	NA	NA	NA	0.2351376612381767	0.071	0.7126666666666667	0.6413333333333333	1415	2152	3567	NA	NA	NA	NA	219280577	219280687	219281717	219281771	NA	NA	NA	NA	NA	NA	NA	219280577	219281771	13,33,34,42,51,96	55,45,61,73,72,123	332,358,412,524,443,586	16,19,37,44,41,57	NA	NA	NA	NA	NA
3636	ENSG00000213930.12	GALT	chr9	+	NA	NA	NA	NA	NA	NA	3636	86,174,126	5,16,10	51,90,101	0,0,0	431	149	5.57691670622e-10	2.0190432541538328e-8	0.856,0.79,0.813	1.0,1.0,1.0	-0.18	NA	NA	NA	NA	RI	chr9|+|34647088|34647567|34647088|34647258|34647540|34647567	2.0190432541538328e-8	-0.18	0.8196666666666667	1	417	242	659	NA	NA	NA	NA	34647088	34647258	34647540	34647567	NA	NA	NA	NA	NA	NA	NA	34647088	34647567	21,15,15,19,9,26	50,92,42,28,46,38	15,67,69,4,35,37	5,16,10,0,0,0	NA	NA	NA	NA	NA	3636	chr9	+	NA	NA	NA	NA	NA	NA	3636	153,161,217	0,0,0	15,50,87	0,3,2	431	149	0.110984013916	0.24100412083377348	1.0,1.0,1.0	1.0,0.852,0.938	0.07	NA	NA	NA	NA	0.24100412083377348	0.07	1	0.9299999999999999	531	157	688	NA	NA	NA	NA	34647088	34647258	34647540	34647567	NA	NA	NA	NA	NA	NA	NA	34647088	34647567	51,13,59,5,16,11	57,76,109,3,20,38	45,72,49,7,14,38	0,0,0,0,3,2	NA	NA	NA	NA	NA
3656	ENSG00000072274.14	TFRC	chr3	-	NA	NA	NA	NA	NA	NA	3656	641,557,495	93,94,60	1022,944,958	103,71,100	1518	149	5.8362337873e-4	0.00359676237022347	0.404,0.368,0.447	0.493,0.566,0.485	-0.108	NA	NA	NA	NA	RI	chr3|-|196062581|196064428|196062581|196062939|196064308|196064428	0.00359676237022347	-0.108	0.4063333333333333	0.5146666666666666	1940	3198	5138	NA	NA	NA	NA	196062581	196062939	196064308	196064428	NA	NA	NA	NA	NA	NA	NA	196062581	196064428	43,31,79,142,100,153	63,39,35,65,70,73	535,487,381,815,774,732	93,94,60,103,71,100	NA	NA	NA	NA	NA	3656	chr3	-	NA	NA	NA	NA	NA	NA	3656	512,477,566	65,162,100	923,747,739	104,65,134	1518	149	0.0310501837712	0.08795124755829119	0.436,0.224,0.357	0.466,0.53,0.351	-0.11	NA	NA	NA	NA	0.08795124755829119	-0.11	0.33899999999999997	0.449	1882	2712	4594	NA	NA	NA	NA	196062581	196062939	196064308	196064428	NA	NA	NA	NA	NA	NA	NA	196062581	196064428	84,43,70,62,83,41	34,38,29,80,50,64	394,396,467,781,614,634	65,162,100,104,65,134	NA	NA	NA	NA	NA
3679	ENSG00000115415.21	STAT1	chr2	-	NA	NA	NA	NA	NA	NA	3679	76,21,64	4,8,0	16,22,14	0,0,0	572	149	3.13574604199e-5	3.0424675204877e-4	0.832,0.406,1.0	1.0,1.0,1.0	-0.254	NA	NA	NA	NA	RI	chr2|-|190974829|190975887|190974829|190975388|190975811|190975887	3.0424675204877e-4	-0.254	0.746	1	173	52	225	NA	NA	NA	NA	190974829	190975388	190975811	190975887	NA	NA	NA	NA	NA	NA	NA	190974829	190975887	19,6,48,7,10,3	17,4,3,0,7,5	40,11,13,9,5,6	4,8,0,0,0,0	NA	NA	NA	NA	NA	3679	chr2	-	NA	NA	NA	NA	NA	NA	3679	30,41,27	4,0,1	12,31,39	2,1,1	572	149	0.830241989295	1	0.661,1.0,0.876	0.61,0.89,0.91	0.042	NA	NA	NA	NA	1	0.042	0.8456666666666667	0.8033333333333333	103	86	189	NA	NA	NA	NA	190974829	190975388	190975811	190975887	NA	NA	NA	NA	NA	NA	NA	190974829	190975887	8,22,3,4,14,26	14,3,12,7,1,1	8,16,12,1,16,12	4,0,1,2,1,1	NA	NA	NA	NA	NA
3734	ENSG00000139044.12	B4GALNT3	chr12	+	NA	NA	NA	NA	NA	NA	3734	423,308,387	34,21,28	336,353,465	23,2,20	811	149	0.00620860231662	0.02420289218405202	0.696,0.729,0.717	0.729,0.97,0.81	-0.122	NA	NA	NA	NA	RI	chr12|+|552466|553983|552466|552528|553190|553983	0.02420289218405202	-0.122	0.714	0.8363333333333334	1201	1199	2400	NA	NA	NA	NA	552466	552528	553190	553983	NA	NA	NA	NA	NA	NA	NA	552466	553983	54,62,33,43,75,63	77,79,83,35,56,124	292,167,271,258,222,278	34,21,28,23,2,20	NA	NA	NA	NA	NA	3734	chr12	+	NA	NA	NA	NA	NA	NA	3734	264,528,505	37,47,8	381,403,379	42,26,31	811	149	0.388886018023	0.6168853855636713	0.567,0.674,0.921	0.625,0.74,0.692	0.035	NA	NA	NA	NA	0.6168853855636713	0.035	0.7206666666666667	0.6856666666666666	1389	1262	2651	NA	NA	NA	NA	552466	552528	553190	553983	NA	NA	NA	NA	NA	NA	NA	552466	553983	27,48,70,33,47,81	77,72,118,87,90,70	160,408,317,261,266,228	37,47,8,42,26,31	NA	NA	NA	NA	NA
3824	ENSG00000014914.21	MTMR11	chr1	-	NA	NA	NA	NA	NA	NA	3824	46,25,32	12,6,3	12,2,25	3,0,0	305	149	0.00681048373325	0.02603642302818119	0.652,0.671,0.839	0.661,1.0,1.0	-0.166	NA	NA	NA	NA	RI	chr1|-|149933609|149933942|149933609|149933698|149933854|149933942	0.02603642302818119	-0.166	0.7206666666666667	0.887	124	42	166	NA	NA	NA	NA	149933609	149933698	149933854	149933942	NA	NA	NA	NA	NA	NA	NA	149933609	149933942	18,4,29,7,2,14	28,21,3,5,0,11	0,0,0,0,0,0	12,6,3,3,0,0	NA	NA	NA	NA	NA	3824	chr1	-	NA	NA	NA	NA	NA	NA	3824	8,19,51	6,3,0	21,18,15	6,15,3	305	149	0.0654824705403	0.16075147950929744	0.394,0.756,1.0	0.631,0.37,0.71	0.146	NA	NA	NA	NA	0.16075147950929744	0.146	0.7166666666666667	0.5703333333333334	87	78	165	NA	NA	NA	NA	149933609	149933698	149933854	149933942	NA	NA	NA	NA	NA	NA	NA	149933609	149933942	3,12,23,8,1,9	5,7,28,13,17,6	0,0,0,0,0,0	6,3,0,6,15,3	NA	NA	NA	NA	NA
3956	ENSG00000183207.15	RUVBL2	chr19	+	NA	NA	NA	NA	NA	NA	3956	477,353,482	98,86,110	240,328,410	35,45,35	570	149	5.18579871606e-5	4.6376398318256e-4	0.56,0.518,0.534	0.642,0.656,0.754	-0.147	NA	NA	NA	NA	RI	chr19|+|49009972|49010611|49009972|49010066|49010487|49010611	4.6376398318256e-4	-0.147	0.5373333333333333	0.684	1606	1093	2699	NA	NA	NA	NA	49009972	49010066	49010487	49010611	NA	NA	NA	NA	NA	NA	NA	49009972	49010611	158,138,164,94,93,122	65,41,82,47,42,62	254,174,236,99,193,226	98,86,110,35,45,35	NA	NA	NA	NA	NA	3956	chr19	+	NA	NA	NA	NA	NA	NA	3956	278,437,587	109,90,121	220,429,245	52,58,72	570	149	0.395475770492	0.6237341807263483	0.4,0.559,0.559	0.525,0.659,0.471	-0.046	NA	NA	NA	NA	0.6237341807263483	-0.046	0.506	0.5516666666666666	1622	1076	2698	NA	NA	NA	NA	49009972	49010066	49010487	49010611	NA	NA	NA	NA	NA	NA	NA	49009972	49010611	99,100,180,62,113,67	45,79,93,18,89,45	134,258,314,140,227,133	109,90,121,52,58,72	NA	NA	NA	NA	NA
3993	ENSG00000135297.17	MTO1	chr6	+	NA	NA	NA	NA	NA	NA	3993	28,54,44	1,2,8	18,60,42	0,0,2	340	149	4.17040576835e-4	0.0027292345967473	0.925,0.922,0.707	1.0,1.0,0.902	-0.116	NA	NA	NA	NA	RI	chr6|+|73479935|73480367|73479935|73480126|73480317|73480367	0.0027292345967473	-0.116	0.8513333333333334	0.9673333333333334	137	122	259	NA	NA	NA	NA	73479935	73480126	73480317	73480367	NA	NA	NA	NA	NA	NA	NA	73479935	73480367	8,9,16,3,4,16	4,36,22,3,27,20	16,9,6,12,29,6	1,2,8,0,0,2	NA	NA	NA	NA	NA	3993	chr6	+	NA	NA	NA	NA	NA	NA	3993	37,73,67	0,0,2	49,64,26	0,0,1	340	149	1	1	1.0,1.0,0.936	1.0,1.0,0.919	0.006	NA	NA	NA	NA	1	0.006	0.9786666666666667	0.973	179	140	319	NA	NA	NA	NA	73479935	73480126	73480317	73480367	NA	NA	NA	NA	NA	NA	NA	73479935	73480367	5,14,24,17,8,8	20,51,26,12,33,18	12,8,17,20,23,0	0,0,2,0,0,1	NA	NA	NA	NA	NA
4083	ENSG00000073584.20	SMARCE1	chr17	-	NA	NA	NA	NA	NA	NA	4083	185,110,70	91,124,136	116,102,168	64,42,94	650	149	0.00109476971851	0.00597946578930992	0.318,0.169,0.106	0.294,0.358,0.291	-0.117	NA	NA	NA	NA	RI	chr17|-|40630713|40632367|40630713|40631693|40632194|40632367	0.00597946578930992	-0.117	0.19766666666666666	0.3143333333333333	716	586	1302	NA	NA	NA	NA	40630713	40631693	40632194	40632367	NA	NA	NA	NA	NA	NA	NA	40630713	40632367	66,39,22,39,19,50	13,4,13,8,12,22	106,67,35,69,71,96	91,124,136,64,42,94	NA	NA	NA	NA	NA	4083	chr17	-	NA	NA	NA	NA	NA	NA	4083	90,98,135	75,93,97	102,101,129	46,68,86	650	149	0.0358292214468	0.09866514743147524	0.216,0.195,0.242	0.337,0.254,0.256	-0.065	NA	NA	NA	NA	0.09866514743147524	-0.065	0.21766666666666667	0.2823333333333333	588	532	1120	NA	NA	NA	NA	40630713	40631693	40632194	40632367	NA	NA	NA	NA	NA	NA	NA	40630713	40632367	37,17,41,49,22,54	17,21,28,14,16,11	36,60,66,39,63,64	75,93,97,46,68,86	NA	NA	NA	NA	NA
4183	ENSG00000064703.13	DDX20	chr1	+	NA	NA	NA	NA	NA	NA	4183	31,35,57	52,54,122	39,22,31	27,22,40	272	149	0.00450722196424	0.01886342308360207	0.246,0.262,0.204	0.442,0.354,0.298	-0.127	NA	NA	NA	NA	RI	chr1|+|111760705|111763007|111760705|111762782|111762905|111763007	0.01886342308360207	-0.127	0.23733333333333334	0.36466666666666664	351	181	532	NA	NA	NA	NA	111760705	111762782	111762905	111763007	NA	NA	NA	NA	NA	NA	NA	111760705	111763007	4,0,4,1,1,2	27,35,52,38,21,29	0,0,1,0,0,0	52,54,122,27,22,40	NA	NA	NA	NA	NA	4183	chr1	+	NA	NA	NA	NA	NA	NA	4183	23,26,28	36,39,110	13,25,37	26,45,39	272	149	0.123624627809	0.26149531605553455	0.259,0.268,0.122	0.215,0.233,0.342	-0.047	NA	NA	NA	NA	0.26149531605553455	-0.047	0.21633333333333335	0.26333333333333336	262	185	447	NA	NA	NA	NA	111760705	111762782	111762905	111763007	NA	NA	NA	NA	NA	NA	NA	111760705	111763007	4,0,0,0,0,0	19,26,28,13,25,37	0,0,0,0,0,0	36,39,110,26,45,39	NA	NA	NA	NA	NA
4272	ENSG00000009830.13	POMT2	chr14	-	NA	NA	NA	NA	NA	NA	4272	110,112,122	12,10,7	69,118,116	1,0,0	262	149	2.98423807887e-9	8.970268578250411e-8	0.839,0.864,0.908	0.975,1.0,1.0	-0.121	NA	NA	NA	NA	RI	chr14|-|77283796|77285041|77283796|77283987|77284100|77285041	8.970268578250411e-8	-0.121	0.8703333333333333	0.9916666666666667	373	304	677	NA	NA	NA	NA	77283796	77283987	77284100	77285041	NA	NA	NA	NA	NA	NA	NA	77283796	77285041	60,57,77,42,71,78	60,60,53,33,60,51	0,0,0,0,0,0	12,10,7,1,0,0	NA	NA	NA	NA	NA	4272	chr14	-	NA	NA	NA	NA	NA	NA	4272	54,96,190	0,4,19	79,54,132	4,2,17	262	149	0.425387972421	0.6560056091548567	1.0,0.932,0.85	0.918,0.939,0.815	0.037	NA	NA	NA	NA	0.6560056091548567	0.037	0.9273333333333333	0.8906666666666666	363	288	651	NA	NA	NA	NA	77283796	77283987	77284100	77285041	NA	NA	NA	NA	NA	NA	NA	77283796	77285041	48,72,126,46,24,76	22,39,71,40,32,60	0,0,0,0,0,0	0,4,19,4,2,17	NA	NA	NA	NA	NA
4305	ENSG00000117054.15	ACADM	chr1	+	NA	NA	NA	NA	NA	NA	4305	75,110,85	0,0,9	55,62,49	0,0,0	2017	149	0.00161312760402	0.00816146738271505	1.0,1.0,0.411	1.0,1.0,1.0	-0.196	NA	NA	NA	NA	RI	chr1|+|75732852|75734871|75732852|75732922|75734790|75734871	0.00816146738271505	-0.196	0.8036666666666666	1	279	166	445	NA	NA	NA	NA	75732852	75732922	75734790	75734871	NA	NA	NA	NA	NA	NA	NA	75732852	75734871	10,2,14,11,0,7	4,4,6,0,0,5	61,104,65,44,62,37	0,0,9,0,0,0	NA	NA	NA	NA	NA	4305	chr1	+	NA	NA	NA	NA	NA	NA	4305	100,90,107	0,5,3	52,77,79	0,2,1	2017	149	0.047358896265	0.12354227842087905	1.0,0.571,0.725	1.0,0.74,0.854	-0.099	NA	NA	NA	NA	0.12354227842087905	-0.099	0.7653333333333333	0.8646666666666667	305	211	516	NA	NA	NA	NA	75732852	75732922	75734790	75734871	NA	NA	NA	NA	NA	NA	NA	75732852	75734871	7,3,5,2,0,0	3,2,9,1,0,3	90,85,93,49,77,76	0,5,3,0,2,1	NA	NA	NA	NA	NA
4326	ENSG00000152332.16	UHMK1	chr1	+	NA	NA	NA	NA	NA	NA	4326	6,7,1	13,10,22	16,27,18	15,8,25	814	149	1.5389495713e-4	0.00117813218117498	0.078,0.114,0.008	0.163,0.382,0.116	-0.154	NA	NA	NA	NA	RI	chr1|+|162499954|162501104|162499954|162500247|162500912|162501104	0.00117813218117498	-0.154	0.06666666666666667	0.22033333333333333	59	109	168	NA	NA	NA	NA	162499954	162500247	162500912	162501104	NA	NA	NA	NA	NA	NA	NA	162499954	162501104	0,1,0,1,0,3	3,0,0,5,11,6	3,6,1,10,16,9	13,10,22,15,8,25	NA	NA	NA	NA	NA	4326	chr1	+	NA	NA	NA	NA	NA	NA	4326	24,16,16	49,5,42	27,62,3	33,0,46	814	149	0.363602656941	0.5872088659696677	0.082,0.369,0.065	0.13,1.0,0.012	-0.209	NA	NA	NA	NA	0.5872088659696677	-0.209	0.172	0.38066666666666665	152	171	323	NA	NA	NA	NA	162499954	162500247	162500912	162501104	NA	NA	NA	NA	NA	NA	NA	162499954	162501104	2,0,0,2,10,0	0,0,8,0,0,3	22,16,8,25,52,0	49,5,42,33,0,46	NA	NA	NA	NA	NA
