motif_DB	motif_ID	motif_ALT_ID	seq_ID	FASTA_score	PWM_score	class
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00190_2.00	PSPC1	Const_300_ENST00000465125.2::1:8355120-8355418(-)	451	2.56776	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00190_2.00	PSPC1	Const_93_ENST00000545908.6::14:64425827-64426018(+)	244	2.5652	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00190_2.00	PSPC1	Const_1060_ENST00000304076.6::19:6828708-6828814(+)	1211	2.5384	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00190_2.00	PSPC1	ID=47::11:65662088-65662178(-)	48	2.52883	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00190_2.00	PSPC1	Const_412_ENST00000549091.5::16:666124-666219(+)	563	2.52409	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00190_2.00	PSPC1	Const_40_ENST00000637100.1::16:28491835-28492019(-)	191	2.51782	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00190_2.00	PSPC1	Const_56_ENST00000704793.1::8:144084609-144084721(+)	207	2.51581	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00190_2.00	PSPC1	ID=125::1:6474587-6475046(-)	126	2.47107	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00190_2.00	PSPC1	Const_1128_ENST00000546010.6::17:42289539-42289865(+)	1279	2.46563	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00190_2.00	PSPC1	Const_327_ENST00000314606.9::19:12924526-12924638(-)	478	2.4549	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00190_2.00	PSPC1	Const_85_ENST00000710610.1::19:8891512-8891824(-)	236	2.43504	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00190_2.00	PSPC1	Const_272_ENST00000696704.1::X:19355504-19355685(+)	423	2.43335	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00190_2.00	PSPC1	Const_353_ENST00000396068.6::7:36410704-36411058(+)	504	2.42141	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00190_2.00	PSPC1	Const_263_ENST00000535346.5::17:44775465-44775583(+)	414	2.38909	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00190_2.00	PSPC1	Const_972_ENST00000442686.2::3:184181815-184181911(+)	1123	2.37451	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00190_2.00	PSPC1	Const_1085_ENST00000336890.10::1:32275672-32275913(+)	1236	2.36874	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00190_2.00	PSPC1	Const_225_ENST00000382806.6::Y:19731930-19732045(-)	376	2.36264	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00190_2.00	PSPC1	Const_390_ENST00000699216.1::19:17784235-17784724(+)	541	2.34601	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00190_2.00	PSPC1	ID=11::17:47619164-47619736(+)	12	2.33654	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00190_2.00	PSPC1	Const_271_ENST00000469033.1::4:40774417-40774766(+)	422	2.31852	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00190_2.00	PSPC1	ID=142::19:19121421-19121524(-)	143	2.31522	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00190_2.00	PSPC1	Const_586_ENST00000646775.1::6:2954709-2955523(-)	737	2.30384	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00190_2.00	PSPC1	Const_646_ENST00000693440.1::22:50447240-50447321(-)	797	2.2901	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00190_2.00	PSPC1	Const_380_ENST00000706670.1::17:82056391-82056469(+)	531	2.28697	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00190_2.00	PSPC1	Const_901_ENST00000537085.1::16:16322437-16322627(+)	1052	2.25526	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00190_2.00	PSPC1	Const_1037_ENST00000480353.5::9:127786240-127786700(+)	1188	2.23538	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00190_2.00	PSPC1	Const_998_ENST00000682005.1::16:56497880-56498436(-)	1149	2.20628	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00190_2.00	PSPC1	Const_293_ENST00000395484.4::19:1495607-1496284(+)	444	2.18102	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00190_2.00	PSPC1	ID=137::1:46196077-46196778(-)	138	2.17547	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00190_2.00	PSPC1	Const_2_ENST00000523338.5::5:151042671-151042895(-)	153	2.16115	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00190_2.00	PSPC1	Const_940_ENST00000465230.5::2:219605734-219605955(+)	1091	2.15933	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00190_2.00	PSPC1	Const_842_ENST00000432343.1::7:99385778-99386684(+)	993	2.15025	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00190_2.00	PSPC1	Const_1316_ENST00000523420.6::8:41490689-41490869(+)	1467	2.14948	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00190_2.00	PSPC1	Const_256_ENST00000533820.5::11:65210872-65211259(+)	407	2.14374	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00190_2.00	PSPC1	Const_565_ENST00000411533.5::1:28535380-28535870(+)	716	2.13707	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00190_2.00	PSPC1	Const_49_ENST00000488543.2::X:48802142-48802662(+)	200	2.13496	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00190_2.00	PSPC1	Const_278_ENST00000643088.1::16:2088325-2088445(+)	429	2.13209	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00190_2.00	PSPC1	ID=24::15:42409995-42410427(+)	25	2.13154	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00190_2.00	PSPC1	Const_684_ENST00000419610.5::3:50060998-50061139(+)	835	2.13099	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00190_2.00	PSPC1	ID=127::7:1440684-1442191(-)	128	2.12337	tp
#
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13058_2.00	SRSF12	ID=25::15:42410496-42410587(+)	26	51.6818	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13058_2.00	SRSF12	Const_1275_ENST00000678419.1::19:40702693-40703540(-)	1426	23.6842	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13058_2.00	SRSF12	Const_1319_ENST00000397113.6::8:38414289-38414558(-)	1470	21.657	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13058_2.00	SRSF12	ID=55::14:88841196-88841424(+)	56	19.9	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13058_2.00	SRSF12	ID=2::X:38287245-38287860(-)	3	16.9614	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13058_2.00	SRSF12	ID=149::10:100488977-100489251(-)	150	16.8037	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13058_2.00	SRSF12	Const_397_ENST00000392537.6::3:184328756-184328908(+)	548	15.3401	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13058_2.00	SRSF12	Const_583_ENST00000344100.7::12:2585496-2585834(+)	734	14.5611	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13058_2.00	SRSF12	Const_594_ENST00000497882.5::2:219210046-219210229(-)	745	13.3366	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13058_2.00	SRSF12	Const_1039_ENST00000489896.1::2:38299327-38300271(-)	1190	13.1547	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13058_2.00	SRSF12	Const_890_ENST00000372915.8::1:39422535-39422729(+)	1041	13.1251	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13058_2.00	SRSF12	ID=30::14:24137017-24137320(+)	31	12.8699	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13058_2.00	SRSF12	Const_1249_ENST00000449207.8::16:90060623-90061451(-)	1400	12.4994	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13058_2.00	SRSF12	Const_214_ENST00000674100.1::6:43050398-43050967(-)	365	12.4787	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13058_2.00	SRSF12	ID=106::11:119078334-119078794(+)	107	12.0317	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13058_2.00	SRSF12	Const_701_ENST00000588033.1::17:42854303-42854447(+)	852	11.8045	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13058_2.00	SRSF12	Const_704_ENST00000475668.6::7:142050284-142050696(+)	855	11.6519	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13058_2.00	SRSF12	Const_1114_ENST00000403222.7::22:30893242-30893462(+)	1265	11.4883	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13058_2.00	SRSF12	Const_385_ENST00000491026.6::3:155167021-155168491(+)	536	11.4451	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13058_2.00	SRSF12	ID=59::5:141661789-141662042(-)	60	10.9898	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13058_2.00	SRSF12	Const_210_ENST00000309979.11::10:73804016-73804772(-)	361	10.9267	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13058_2.00	SRSF12	Const_1007_ENST00000343002.7::X:66256330-66258839(+)	1158	10.5171	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13058_2.00	SRSF12	ID=33::21:46315049-46315473(-)	34	10.4116	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13058_2.00	SRSF12	Const_1210_ENST00000592704.5::17:76060390-76061109(-)	1361	10.2053	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13058_2.00	SRSF12	Const_246_ENST00000507527.1::5:140363066-140363438(+)	397	9.84986	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13058_2.00	SRSF12	Const_1226_ENST00000290541.7::1:151400187-151400441(+)	1377	9.84676	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13058_2.00	SRSF12	ID=121::17:68042353-68042904(+)	122	9.81208	tp
#
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00631_2.00	RBM38	Const_214_ENST00000674100.1::6:43050398-43050967(-)	365	3554.9	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00631_2.00	RBM38	Const_477_ENST00000617267.4::7:36514590-36522038(-)	628	2965.4	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00631_2.00	RBM38	Const_530_ENST00000354454.7::12:25079290-25079397(+)	681	2224.67	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00631_2.00	RBM38	Const_1161_ENST00000299138.12::16:46680853-46681376(-)	1312	1827.09	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00631_2.00	RBM38	Const_1252_ENST00000394917.3::7:6697811-6705158(-)	1403	1775.4	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00631_2.00	RBM38	Const_1255_ENST00000561166.1::15:45141410-45141974(+)	1406	1601.53	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00631_2.00	RBM38	Const_1048_ENST00000428210.5::2:61490776-61492034(-)	1199	1297.16	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00631_2.00	RBM38	Const_750_ENST00000442406.5::3:184317816-184319688(+)	901	1255.08	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00631_2.00	RBM38	Const_1291_ENST00000518315.5::8:18804602-18804703(-)	1442	919.581	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00631_2.00	RBM38	Const_1101_ENST00000425847.6::3:131468168-131469695(-)	1252	858.628	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00631_2.00	RBM38	Const_108_ENST00000511957.5::1:17002373-17004331(-)	259	662.463	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00631_2.00	RBM38	Const_541_ENST00000609179.5::20:346897-349248(+)	692	600.015	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00631_2.00	RBM38	Const_306_ENST00000651994.1::6:35819463-35822981(+)	457	525.886	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00631_2.00	RBM38	Const_688_ENST00000557380.5::14:49825955-49828290(-)	839	516.641	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00631_2.00	RBM38	Const_1117_ENST00000513119.5::17:48841887-48848063(+)	1268	468.887	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00631_2.00	RBM38	Const_1185_ENST00000453734.1::2:61241819-61245209(-)	1336	435.807	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00631_2.00	RBM38	Const_1023_ENST00000513145.1::3:134371494-134374341(-)	1174	432.479	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00631_2.00	RBM38	Const_732_ENST00000677626.1::9:131503073-131506113(+)	883	407.184	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00631_2.00	RBM38	Const_1173_ENST00000706809.1::3:45723543-45731300(+)	1324	363.805	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00631_2.00	RBM38	Const_969_ENST00000285039.12::18:49877882-49878944(-)	1120	334.958	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00631_2.00	RBM38	Const_535_ENST00000409311.5::2:110650784-110653435(-)	686	293.67	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00631_2.00	RBM38	Const_259_ENST00000389798.7::13:46681846-46685904(+)	410	283.371	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00631_2.00	RBM38	Const_930_ENST00000229214.9::12:75502000-75503903(-)	1081	263.121	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00631_2.00	RBM38	Const_795_ENST00000507845.5::4:102802638-102809671(-)	946	248.777	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00631_2.00	RBM38	Const_11_ENST00000380927.6::15:49012817-49016559(-)	162	245.944	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00631_2.00	RBM38	Const_122_ENST00000670849.1::15:30925291-30925788(+)	273	244.126	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00631_2.00	RBM38	Const_1102_ENST00000427557.1::7:154566916-154727766(+)	1253	238.13	fp
